timestamp,bpf_cpu_time_us,bpf_page_cache_hit,platform_power,node_type
1699527329,5191.0,0.0,238.0,1
1699527332,5222.0,3.3333333333333335,238.0,1
1699527335,5237.0,5.0,239.0,1
1699527338,5206.0,0.3333333333333333,242.0,1
1699527341,5192.0,0.3333333333333333,240.0,1
1699527344,1429.0,5.666666666666667,201.0,1
1699527347,1422.6666666666665,6.333333333333333,203.0,1
1699527350,1402.0,0.3333333333333333,201.0,1
1699527353,1412.0,0.3333333333333333,202.0,1
1699527356,1447.0,29.666666666666668,208.0,1
1699527359,8976.333333333332,1.0,256.0,1
1699527362,8935.333333333334,1.6666666666666667,255.0,1
1699527365,8990.0,1.3333333333333333,255.0,1
1699527368,8977.666666666666,4.0,255.0,1
1699527371,8955.666666666666,0.0,254.0,1
1699527374,8979.0,1.0,257.0,1
1699527377,9166.0,5.0,259.0,1
1699527380,8983.666666666668,0.0,257.0,1
1699527383,8991.333333333332,1.3333333333333333,257.0,1
1699527386,7847.0,10.333333333333334,255.0,1
1699527389,1422.3333333333333,8.333333333333334,204.0,1
1699527392,1423.3333333333333,3.0,203.0,1
1699527395,1432.0,1.3333333333333333,203.0,1
1699527398,1406.3333333333335,4.666666666666667,202.0,1
1699527401,1436.3333333333335,24.666666666666668,219.0,1
1699527404,15575.0,0.6666666666666666,286.0,1
1699527407,15576.666666666666,5.0,287.0,1
1699527410,15575.666666666668,0.6666666666666666,288.0,1
1699527413,15581.0,1.0,289.0,1
1699527416,15561.0,1.0,282.0,1
1699527419,15601.333333333334,5.333333333333333,288.0,1
1699527422,15575.0,1.0,288.0,1
1699527425,15585.333333333332,0.6666666666666666,290.0,1
1699527428,15565.666666666668,5.333333333333333,289.0,1
1699527431,9818.333333333334,17.333333333333332,266.0,1
1699527434,1448.3333333333335,4.666666666666667,205.0,1
1699527437,1407.0,0.3333333333333333,206.0,1
1699527440,1437.0,5.0,203.0,1
1699527443,1415.0,0.6666666666666666,204.0,1
1699527446,1427.3333333333333,24.0,208.0,1
1699527449,23952.666666666668,4.333333333333333,302.0,1
1699527452,24000.0,2.3333333333333335,301.0,1
1699527455,23976.333333333332,0.6666666666666666,302.0,1
1699527458,24013.0,5.333333333333333,303.0,1
1699527461,24001.666666666664,0.3333333333333333,302.0,1
1699527464,24022.0,1.3333333333333333,303.0,1
1699527467,23992.666666666668,0.6666666666666666,299.0,1
1699527470,24018.666666666664,6.0,303.0,1
1699527473,24021.0,1.3333333333333333,295.0,1
1699527476,16354.0,27.0,296.0,1
1699527479,1537.3333333333335,7.666666666666667,202.0,1
1699527482,1391.0,0.0,203.0,1
1699527485,1414.3333333333333,0.3333333333333333,205.0,1
1699527488,1397.6666666666667,0.0,202.0,1
1699527491,1291.0,28.666666666666668,236.0,1
1699527494,28835.333333333332,0.6666666666666666,296.0,1
1699527497,28903.666666666668,1.0,298.0,1
1699527500,28668.333333333336,5.333333333333333,298.0,1
1699527503,28931.0,1.0,296.0,1
1699527506,28865.333333333332,1.0,296.0,1
1699527509,29024.333333333332,0.6666666666666666,298.0,1
1699527512,28853.666666666664,7.333333333333333,296.0,1
1699527515,28960.666666666668,1.3333333333333333,294.0,1
1699527518,28884.0,1.0,294.0,1
1699527521,20738.0,39.666666666666664,296.0,1
1699527524,1450.0,4.333333333333333,204.0,1
1699527527,1414.0,1.6666666666666667,204.0,1
1699527530,1412.3333333333333,1.6666666666666667,203.0,1
1699527533,1426.6666666666667,5.666666666666667,202.0,1
1699527536,1326.0,25.333333333333332,213.0,1
1699527539,28756.333333333336,3.6666666666666665,295.0,1
1699527542,28890.666666666664,5.333333333333333,297.0,1
1699527545,28810.333333333332,1.3333333333333333,297.0,1
1699527548,28892.0,1.0,294.0,1
1699527551,28846.0,1.0,296.0,1
1699527554,28765.333333333332,5.333333333333333,297.0,1
1699527557,28808.666666666668,1.0,294.0,1
1699527560,28749.0,1.0,295.0,1
1699527563,28886.000000000004,5.666666666666667,295.0,1
1699527566,22631.0,31.333333333333332,296.0,1
1699527569,1441.3333333333335,5.0,201.0,1
1699527572,1442.0,2.6666666666666665,205.0,1
1699527575,1437.0,4.666666666666667,205.0,1
1699527578,1408.3333333333333,0.0,204.0,1
1699527581,1468.3333333333333,24.666666666666668,204.0,1
1699527584,5225.333333333333,4.333333333333333,260.0,1
1699527587,5212.666666666667,1.0,259.0,1
1699527590,5190.333333333333,0.6666666666666666,258.0,1
1699527593,5226.666666666667,4.666666666666667,264.0,1
1699527596,5191.0,0.3333333333333333,261.0,1
1699527599,5290.666666666666,0.0,260.0,1
1699527602,5202.0,1.6666666666666667,260.0,1
1699527605,5237.666666666667,5.0,259.0,1
1699527608,5195.0,1.0,260.0,1
1699527611,4068.0,6.333333333333334,260.0,1
1699527614,1438.3333333333333,7.666666666666667,205.0,1
1699527617,1437.0,0.0,203.0,1
1699527620,1399.0,1.0,204.0,1
1699527623,1421.3333333333333,1.6666666666666667,205.0,1
1699527626,5690.666666666666,29.0,228.0,1
1699527629,9008.333333333334,0.6666666666666666,288.0,1
1699527632,8996.666666666666,3.0,288.0,1
1699527635,9029.666666666668,5.0,293.0,1
1699527638,8963.666666666666,0.3333333333333333,295.0,1
1699527641,9004.0,0.6666666666666666,290.0,1
1699527644,9021.666666666668,5.666666666666667,294.0,1
1699527647,8938.0,0.0,289.0,1
1699527650,8958.333333333334,0.0,291.0,1
1699527653,9010.333333333334,0.3333333333333333,291.0,1
1699527656,1398.3333333333333,9.333333333333334,283.0,1
1699527659,1412.3333333333335,0.3333333333333333,206.0,1
1699527662,1378.0,2.0,201.0,1
1699527665,1421.3333333333333,5.666666666666667,204.0,1
1699527668,1455.0,25.666666666666668,204.0,1
1699527671,13220.666666666666,1.6666666666666667,333.0,1
1699527674,15610.0,0.6666666666666666,351.0,1
1699527677,15748.333333333334,6.333333333333333,351.0,1
1699527680,15620.333333333332,0.3333333333333333,353.0,1
1699527683,15625.333333333334,1.3333333333333333,351.0,1
1699527686,15623.333333333332,5.333333333333333,352.0,1
1699527689,15606.666666666666,0.3333333333333333,351.0,1
1699527692,15628.666666666666,1.6666666666666667,355.0,1
1699527695,15642.333333333334,2.3333333333333335,353.0,1
1699527698,15612.333333333334,4.666666666666667,355.0,1
1699527701,1408.6666666666667,6.666666666666667,214.0,1
1699527704,1435.0,2.0,208.0,1
1699527707,1403.0,6.0,205.0,1
1699527710,1391.3333333333335,0.6666666666666666,205.0,1
1699527713,1436.3333333333333,26.0,206.0,1
1699527716,23966.333333333332,5.333333333333333,359.0,1
1699527719,24027.333333333332,1.3333333333333333,363.0,1
1699527722,24010.333333333332,1.0,359.0,1
1699527725,24048.333333333332,1.3333333333333333,363.0,1
1699527728,24051.333333333336,5.333333333333333,364.0,1
1699527731,24133.333333333336,0.3333333333333333,366.0,1
1699527734,24138.666666666668,1.6666666666666667,365.0,1
1699527737,24130.333333333336,4.666666666666667,365.0,1
1699527740,24105.333333333332,1.0,365.0,1
1699527743,22266.333333333332,27.0,366.0,1
1699527746,1410.0,4.333333333333333,211.0,1
1699527749,1405.3333333333333,5.333333333333333,208.0,1
1699527752,1395.0,3.0,206.0,1
1699527755,1469.6666666666667,5.666666666666667,204.0,1
1699527758,1402.6666666666665,28.0,206.0,1
1699527761,28920.666666666668,0.6666666666666666,313.0,1
1699527764,29007.666666666664,2.6666666666666665,369.0,1
1699527767,28994.0,0.3333333333333333,367.0,1
1699527770,28978.333333333336,5.666666666666667,370.0,1
1699527773,28981.333333333332,2.6666666666666665,373.0,1
1699527776,29017.333333333332,2.3333333333333335,370.0,1
1699527779,29035.333333333332,4.333333333333333,370.0,1
1699527782,28920.333333333332,0.3333333333333333,371.0,1
1699527785,28930.0,3.0,370.0,1
1699527788,28123.333333333336,28.333333333333332,372.0,1
1699527791,1409.3333333333333,5.333333333333333,207.0,1
1699527794,1537.3333333333333,1.3333333333333333,212.0,1
1699527797,1407.6666666666665,1.6666666666666667,207.0,1
1699527800,1414.6666666666667,6.333333333333333,203.0,1
1699527803,1476.6666666666667,25.0,201.0,1
1699527806,28077.666666666668,5.666666666666666,369.0,1
1699527809,29001.666666666668,6.0,371.0,1
1699527812,28981.666666666668,1.6666666666666667,372.0,1
1699527815,28968.0,5.0,371.0,1
1699527818,28972.333333333332,1.0,371.0,1
1699527821,28975.666666666668,6.666666666666667,375.0,1
1699527824,28847.333333333332,1.3333333333333333,373.0,1
1699527827,28910.666666666668,0.3333333333333333,373.0,1
1699527830,28960.333333333332,6.0,374.0,1
1699527833,28836.0,11.333333333333334,374.0,1
1699527836,1396.3333333333335,6.0,212.0,1
1699527839,1410.0,0.6666666666666666,209.0,1
1699527842,1413.0,4.666666666666667,209.0,1
1699527845,1388.6666666666665,0.3333333333333333,205.0,1
1699527848,1460.3333333333333,24.666666666666668,205.0,1
1699527851,5204.666666666667,4.333333333333333,224.0,1
1699527854,5197.0,0.3333333333333333,229.0,1
1699527857,5186.333333333333,0.0,228.0,1
1699527860,5171.0,0.0,228.0,1
1699527863,5213.666666666666,4.666666666666667,229.0,1
1699527866,5145.666666666666,0.0,232.0,1
1699527869,5153.666666666666,0.0,232.0,1
1699527872,5140.666666666667,4.333333333333333,233.0,1
1699527875,5226.666666666666,3.3333333333333335,233.0,1
1699527878,5034.333333333333,3.0,231.0,1
1699527881,1431.0,9.0,201.0,1
1699527884,1361.3333333333333,0.3333333333333333,207.0,1
1699527887,1414.3333333333333,0.0,203.0,1
1699527890,1376.0,0.0,203.0,1
1699527893,1473.3333333333333,28.0,214.0,1
1699527896,8902.0,0.0,236.0,1
1699527899,8917.333333333334,0.0,235.0,1
1699527902,8931.666666666666,4.333333333333333,235.0,1
1699527905,8921.666666666666,0.3333333333333333,235.0,1
1699527908,8898.666666666666,0.0,240.0,1
1699527911,8900.666666666666,0.0,234.0,1
1699527914,9029.666666666668,4.666666666666667,236.0,1
1699527917,8934.333333333332,0.0,238.0,1
1699527920,8909.666666666668,0.0,234.0,1
1699527923,6844.666666666666,12.0,235.0,1
1699527926,1413.0,3.0,204.0,1
1699527929,1395.0,0.3333333333333333,201.0,1
1699527932,1405.6666666666667,4.333333333333333,203.0,1
1699527935,1449.6666666666665,2.6666666666666665,203.0,1
1699527938,9386.333333333332,23.666666666666668,225.0,1
1699527941,15440.0,0.3333333333333333,249.0,1
1699527944,15496.666666666666,4.666666666666667,248.0,1
1699527947,15484.0,0.0,247.0,1
1699527950,15473.333333333334,0.0,248.0,1
1699527953,15536.0,4.666666666666667,247.0,1
1699527956,15455.333333333334,0.0,247.0,1
1699527959,15477.666666666668,0.3333333333333333,248.0,1
1699527962,15439.0,0.6666666666666666,247.0,1
1699527965,15509.666666666666,4.666666666666667,248.0,1
1699527968,7883.666666666667,12.0,242.0,1
1699527971,1412.3333333333333,3.0,204.0,1
1699527974,1411.0,5.666666666666667,204.0,1
1699527977,1621.0,1.3333333333333333,205.0,1
1699527980,1381.6666666666667,0.0,203.0,1
1699527983,12858.666666666666,24.333333333333336,228.0,1
1699527986,23795.333333333332,4.333333333333333,253.0,1
1699527989,23793.333333333336,0.0,253.0,1
1699527992,23842.666666666668,0.0,254.0,1
1699527995,23898.333333333336,7.333333333333333,258.0,1
1699527998,23803.0,0.0,256.0,1
1699528001,23862.666666666664,1.3333333333333333,255.0,1
1699528004,23860.333333333332,5.0,251.0,1
1699528007,23822.0,0.3333333333333333,250.0,1
1699528010,23849.666666666668,0.3333333333333333,253.0,1
1699528013,12970.333333333334,19.333333333333332,251.0,1
1699528016,1421.6666666666667,8.666666666666666,205.0,1
1699528019,1391.3333333333335,0.0,204.0,1
1699528022,1391.0,0.3333333333333333,203.0,1
1699528025,1402.6666666666667,5.0,208.0,1
1699528028,1223.6666666666665,24.0,211.0,1
1699528031,28689.0,0.0,244.0,1
1699528034,28622.666666666668,0.3333333333333333,239.0,1
1699528037,28639.333333333332,4.333333333333333,239.0,1
1699528040,28682.666666666668,0.0,240.0,1
1699528043,28501.666666666664,0.3333333333333333,239.0,1
1699528046,28607.0,4.333333333333333,238.0,1
1699528049,28933.333333333332,0.0,237.0,1
1699528052,28419.666666666664,0.0,239.0,1
1699528055,28608.0,3.0,238.0,1
1699528058,17490.333333333332,27.666666666666664,239.0,1
1699528061,1428.3333333333335,3.0,205.0,1
1699528064,1403.0,0.3333333333333333,201.0,1
1699528067,1395.0,4.666666666666667,204.0,1
1699528070,1376.0,0.0,203.0,1
1699528073,1308.6666666666667,24.333333333333332,205.0,1
1699528076,28625.333333333332,0.0,238.0,1
1699528079,28632.333333333332,4.333333333333333,238.0,1
1699528082,28569.333333333332,0.0,240.0,1
1699528085,28577.333333333332,0.3333333333333333,241.0,1
1699528088,28746.333333333332,4.333333333333333,236.0,1
1699528091,28771.333333333332,0.0,238.0,1
1699528094,28489.0,0.3333333333333333,240.0,1
1699528097,28710.0,0.0,240.0,1
1699528100,28588.333333333336,4.333333333333333,240.0,1
1699528103,18638.666666666668,23.666666666666664,244.0,1
1699528106,1412.3333333333333,3.0,204.0,1
1699528109,1398.3333333333333,4.666666666666667,202.0,1
1699528112,1389.0,0.0,203.0,1
1699528115,1434.3333333333333,3.0,205.0,1
1699528118,1439.6666666666665,24.0,220.0,1
1699528121,5196.0,4.333333333333333,237.0,1
1699528124,5217.666666666666,0.3333333333333333,239.0,1
1699528127,5177.333333333334,0.0,238.0,1
1699528130,5181.666666666667,4.666666666666667,245.0,1
1699528133,5208.666666666667,0.3333333333333333,240.0,1
1699528136,5167.0,0.0,239.0,1
1699528139,5193.333333333333,0.0,238.0,1
1699528142,5182.0,4.333333333333333,238.0,1
1699528145,5242.0,0.3333333333333333,237.0,1
1699528148,1389.3333333333333,2.0,234.0,1
1699528151,1421.3333333333335,7.666666666666667,204.0,1
1699528154,1400.0,0.3333333333333333,202.0,1
1699528157,1387.0,0.0,203.0,1
1699528160,1417.3333333333335,5.0,203.0,1
1699528163,6755.666666666667,24.0,261.0,1
1699528166,8943.333333333334,0.0,256.0,1
1699528169,8947.0,0.0,258.0,1
1699528172,8950.666666666666,4.333333333333333,257.0,1
1699528175,9020.666666666666,2.6666666666666665,257.0,1
1699528178,8938.0,0.0,257.0,1
1699528181,8985.666666666668,4.333333333333333,255.0,1
1699528184,8980.0,0.3333333333333333,258.0,1
1699528187,8949.666666666668,0.0,257.0,1
1699528190,8961.666666666666,0.0,257.0,1
1699528193,1442.3333333333335,9.666666666666666,225.0,1
1699528196,1360.6666666666665,0.0,204.0,1
1699528199,1406.3333333333333,0.0,204.0,1
1699528202,1391.3333333333335,4.666666666666667,203.0,1
1699528205,1455.3333333333333,24.666666666666668,205.0,1
1699528208,15097.333333333334,0.0,290.0,1
1699528211,15579.666666666666,4.333333333333333,286.0,1
1699528214,15577.666666666666,0.3333333333333333,287.0,1
1699528217,15663.666666666666,0.0,286.0,1
1699528220,15569.0,0.0,288.0,1
1699528223,15604.666666666666,4.666666666666667,286.0,1
1699528226,15573.333333333334,0.0,289.0,1
1699528229,15549.666666666666,0.0,289.0,1
1699528232,15579.333333333332,4.333333333333333,288.0,1
1699528235,15647.000000000002,2.6666666666666665,290.0,1
1699528238,1407.3333333333333,5.0,211.0,1
1699528241,1401.0,0.0,203.0,1
1699528244,1375.0,4.666666666666667,204.0,1
1699528247,1408.0,0.0,202.0,1
1699528250,1423.6666666666667,24.0,215.0,1
1699528253,23968.0,4.666666666666667,293.0,1
1699528256,23937.666666666668,0.0,293.0,1
1699528259,23969.666666666668,0.0,293.0,1
1699528262,23978.0,0.0,296.0,1
1699528265,24001.333333333332,4.666666666666667,294.0,1
1699528268,23980.333333333336,0.0,296.0,1
1699528271,23987.0,0.0,294.0,1
1699528274,24016.333333333336,4.666666666666667,293.0,1
1699528277,24114.666666666664,0.0,292.0,1
1699528280,19089.333333333332,18.0,291.0,1
1699528283,1436.6666666666667,8.0,204.0,1
1699528286,1382.0,0.0,201.0,1
1699528289,1388.3333333333335,0.0,204.0,1
1699528292,1394.3333333333333,0.0,202.0,1
1699528295,1442.0,32.666666666666664,205.0,1
1699528298,28867.666666666668,1.6666666666666667,275.0,1
1699528301,28882.666666666668,0.0,286.0,1
1699528304,28760.333333333332,5.666666666666667,283.0,1
1699528307,28882.333333333336,0.0,278.0,1
1699528310,28851.0,0.3333333333333333,285.0,1
1699528313,28818.333333333332,0.3333333333333333,284.0,1
1699528316,28858.333333333336,4.333333333333333,284.0,1
1699528319,28932.0,0.0,283.0,1
1699528322,29036.0,0.6666666666666666,284.0,1
1699528325,24131.333333333332,26.0,284.0,1
1699528328,1422.3333333333333,5.0,203.0,1
1699528331,1404.6666666666667,0.3333333333333333,203.0,1
1699528334,1417.6666666666667,2.0,203.0,1
1699528337,1434.0,5.333333333333333,202.0,1
1699528340,1435.3333333333333,24.666666666666668,206.0,1
1699528343,28485.0,6.666666666666666,283.0,1
1699528346,28828.999999999996,5.333333333333333,284.0,1
1699528349,28901.333333333336,1.3333333333333333,283.0,1
1699528352,28877.0,1.3333333333333333,282.0,1
1699528355,28785.0,2.6666666666666665,283.0,1
1699528358,28885.333333333336,4.666666666666667,282.0,1
1699528361,28914.0,2.6666666666666665,285.0,1
1699528364,28962.666666666668,0.3333333333333333,284.0,1
1699528367,29032.000000000004,6.0,283.0,1
1699528370,26202.666666666668,22.333333333333336,283.0,1
1699528373,1393.0,5.666666666666667,220.0,1
1699528376,1428.6666666666667,4.0,204.0,1
1699528379,1381.0,4.666666666666667,203.0,1
1699528382,1323.3333333333335,0.0,204.0,1
1699528385,1461.3333333333335,25.0,203.0,1
1699528388,5191.0,4.666666666666667,260.0,1
1699528391,5220.0,2.6666666666666665,257.0,1
1699528394,5219.333333333334,0.3333333333333333,259.0,1
1699528397,5319.666666666667,6.333333333333333,261.0,1
1699528400,5177.333333333333,0.0,259.0,1
1699528403,5206.0,0.6666666666666666,259.0,1
1699528406,5195.0,1.3333333333333333,260.0,1
1699528409,5201.0,4.666666666666667,261.0,1
1699528412,5214.333333333334,2.3333333333333335,256.0,1
1699528415,4646.666666666667,7.666666666666666,267.0,1
1699528418,1435.3333333333335,9.333333333333334,206.0,1
1699528421,1389.0,1.0,201.0,1
1699528424,1398.6666666666667,1.0,203.0,1
1699528427,1400.6666666666667,0.0,204.0,1
1699528430,1449.6666666666667,31.0,208.0,1
1699528433,8993.666666666668,0.3333333333333333,290.0,1
1699528436,8993.0,0.0,290.0,1
1699528439,8994.0,5.333333333333333,290.0,1
1699528442,8990.666666666668,0.0,288.0,1
1699528445,8856.333333333334,0.6666666666666666,292.0,1
1699528448,8806.666666666666,1.0,290.0,1
1699528451,9022.333333333334,4.666666666666667,292.0,1
1699528454,8995.0,0.3333333333333333,289.0,1
1699528457,8999.333333333332,0.0,292.0,1
1699528460,1405.0,6.333333333333333,293.0,1
1699528463,1424.3333333333333,3.3333333333333335,206.0,1
1699528466,1384.3333333333335,0.0,205.0,1
1699528469,1398.3333333333333,4.666666666666667,205.0,1
1699528472,1437.6666666666667,12.666666666666666,201.0,1
1699528475,11768.333333333334,18.333333333333332,342.0,1
1699528478,15591.666666666666,0.0,352.0,1
1699528481,15609.666666666666,5.666666666666667,351.0,1
1699528484,15619.0,0.3333333333333333,350.0,1
1699528487,15605.666666666668,0.6666666666666666,352.0,1
1699528490,15619.666666666666,5.333333333333333,353.0,1
1699528493,15639.333333333334,2.3333333333333335,353.0,1
1699528496,15600.666666666666,0.6666666666666666,352.0,1
1699528499,15617.999999999998,0.6666666666666666,352.0,1
1699528502,15621.0,5.333333333333333,354.0,1
1699528505,1400.6666666666665,6.666666666666667,242.0,1
1699528508,1410.3333333333335,1.6666666666666667,211.0,1
1699528511,1413.3333333333333,6.0,205.0,1
1699528514,1408.3333333333333,2.0,204.0,1
1699528517,1502.0,23.333333333333332,205.0,1
1699528520,23492.666666666668,4.333333333333333,335.0,1
1699528523,24046.333333333332,0.3333333333333333,354.0,1
1699528526,24049.0,1.3333333333333333,354.0,1
1699528529,24034.0,0.0,355.0,1
1699528532,24067.333333333336,4.666666666666667,356.0,1
1699528535,24117.0,3.6666666666666665,351.0,1
1699528538,24061.666666666668,0.6666666666666666,358.0,1
1699528541,24059.333333333336,5.0,357.0,1
1699528544,24073.666666666668,1.3333333333333333,358.0,1
1699528547,24003.0,6.333333333333334,359.0,1
1699528550,1389.0,6.0,219.0,1
1699528553,1418.3333333333333,5.666666666666667,209.0,1
1699528556,1394.6666666666667,0.3333333333333333,205.0,1
1699528559,1394.3333333333333,0.3333333333333333,205.0,1
1699528562,1452.3333333333333,30.333333333333332,210.0,1
1699528565,27286.333333333332,0.6666666666666666,323.0,1
1699528568,28883.666666666668,0.3333333333333333,353.0,1
1699528571,29086.333333333332,0.6666666666666666,353.0,1
