timestamp,bpf_block_irq,bpf_net_rx_irq,bpf_net_tx_irq,cache_miss,cpu_cycles,cpu_instructions,package_power,core_power,uncore_power,dram_power,node_type,packge_ratio_package
1699527134,0.6666666666666666,276.3333333333333,0,3075197.3333333335,25475309420.0,17970156814.0,83.20299999999891,0.0,0.0,47.656000000000255,1,1.0
1699527137,0.0,249.33333333333331,0,2450257.6666666665,32306367657.0,24985724410.666664,96.13900000000042,0.0,0.0,48.650666666665835,1,1.0
1699527140,0.3333333333333333,230.66666666666669,0,2375322.0,34106846671.666664,25180864404.0,93.71133333333273,0.0,0.0,49.314999999999905,1,1.0
1699527143,0.3333333333333333,250.33333333333331,0,2232979.0,31500746118.0,22417034866.0,91.48999999999796,0.0,0.0,48.431333333333896,1,1.0
1699527146,0.0,217.66666666666669,0,1903370.3333333335,34219160134.666668,27380570248.0,92.92566666667214,0.0,0.0,48.93066666666709,1,1.0
1699527149,0.6666666666666666,228.33333333333334,0,2121209.0,31482597613.666668,21893292976.333332,92.25566666666418,0.0,0.0,48.7559999999988,1,1.0
1699527152,0.0,238.0,0,2536416.0,33054075240.333332,25751727397.666664,92.74733333333279,0.0,0.0,48.893000000001244,1,1.0
1699527155,0.3333333333333333,223.33333333333334,0,2265922.333333333,33414610651.666668,24028141852.0,92.07866666666814,0.0,0.0,48.687333333332695,1,1.0
1699527158,0.3333333333333333,221.33333333333334,0,1957231.6666666667,31741533996.0,25246331024.0,92.51499999999942,0.0,0.0,48.81566666666428,1,1.0
1699527161,0.3333333333333333,222.0,0,2261377.333333333,34613587359.333336,23072971203.333336,92.75300000000182,0.0,0.0,49.00200000000283,1,1.0
1699527164,1.3333333333333333,274.0,0,1477048.0,6077226936.0,4125308349.0,63.1989999999981,0.0,0.0,48.42399999999907,1,1.0
1699527167,0.0,273.3333333333333,0,1002040.6666666666,2210084252.0,1182083102.6666665,51.961333333335155,0.0,0.0,48.57433333333271,1,1.0
1699527170,0.3333333333333333,224.66666666666669,0,855933.3333333333,2053726077.0,1306158942.0,52.17766666666527,0.0,0.0,48.99733333333279,1,1.0
1699527173,0.3333333333333333,244.0,0,888080.0,2261338045.0,1530405346.0,51.31733333333492,0.0,0.0,48.20000000000194,1,1.0
1699527176,0.3333333333333333,295.0,0,3181320.666666667,3302554734.0,2393112645.3333335,59.170999999997235,0.0,0.0,49.54966666666829,1,1.0
1699527179,0.6666666666666666,267.0,0,4034984.6666666665,34328962687.666664,28873105225.333332,97.40200000000186,0.0,0.0,48.30433333333349,1,1.0
1699527182,0.0,241.0,0,3313030.0,32320771459.0,33765744371.0,103.19566666666651,0.0,0.0,49.67233333333084,1,1.0
1699527185,0.6666666666666666,237.33333333333331,0,3399851.6666666665,32927840126.333336,29503390467.333336,98.99633333333378,0.0,0.0,48.4383333333341,1,1.0
1699527188,0.3333333333333333,234.33333333333331,0,3069953.0,34539968887.0,32693053936.0,101.79800000000006,0.0,0.0,48.901333333332644,1,1.0
1699527191,0.0,221.0,0,3383553.666666667,31961741605.0,30389452537.999996,102.54899999999907,0.0,0.0,49.305333333334914,1,1.0
1699527194,0.6666666666666666,217.66666666666666,0,3360867.3333333335,34237323707.333332,31295379145.0,102.02433333333465,0.0,0.0,49.16766666666567,1,1.0
1699527197,0.0,232.66666666666669,0,3347119.0,32792732719.0,32611008620.0,101.4969999999982,0.0,0.0,48.71266666666634,1,1.0
1699527200,0.6666666666666666,221.33333333333334,0,3433795.6666666665,33190176884.666664,30645406894.333336,102.71066666666593,0.0,0.0,49.283333333335264,1,1.0
1699527203,0.3333333333333333,235.33333333333331,0,3529201.333333333,33781869725.0,30583010895.0,102.04033333333308,0.0,0.0,48.831666666665114,1,1.0
1699527206,0.3333333333333333,226.0,0,3253816.3333333335,33090010465.666664,33393024234.666664,104.9223333333357,0.0,0.0,48.84833333333276,1,1.0
1699527209,1.3333333333333333,282.6666666666667,0,1258009.0,3824888520.3333335,1926991602.6666667,56.04533333333287,0.0,0.0,48.41366666666727,1,1.0
1699527212,0.0,269.6666666666667,0,1419124.6666666665,2275274095.333333,1408346469.6666667,53.342333333333954,0.0,0.0,49.17500000000049,1,1.0
1699527215,0.3333333333333333,243.66666666666669,0,787517.3333333333,2205573426.3333335,1131713219.3333333,51.28600000000248,0.0,0.0,48.28166666666706,1,1.0
1699527218,0.0,222.66666666666666,0,741020.0,1899606905.6666665,1412023363.3333333,51.45366666666329,0.0,0.0,48.55166666666628,1,1.0
1699527221,0.3333333333333333,285.6666666666667,0,2313653.0,2699996305.3333335,1479854265.0,54.72900000000178,0.0,0.0,49.270666666666024,1,1.0
1699527224,0.6666666666666666,304.0,0,5342844.0,31491109924.333332,31911873413.0,94.97866666666232,0.0,0.0,50.67233333333328,1,1.0
1699527227,0.0,283.0,0,4638942.0,30672768654.0,35473020842.333336,87.0373333333361,0.0,0.0,47.75266666666721,1,1.0
1699527230,0.6666666666666666,251.66666666666666,0,4464791.333333333,33667550168.0,34326035781.0,91.19499999999728,0.0,0.0,49.820333333331895,1,1.0
1699527233,0.0,294.3333333333333,0,4789398.0,30096538034.333332,34719146054.0,90.29933333333854,0.0,0.0,49.164000000001884,1,1.0
1699527236,0.6666666666666666,248.0,0,4452761.333333333,32252794516.333336,35348849512.0,89.67833333332965,0.0,0.0,48.81699999999788,1,1.0
1699527239,0.0,239.66666666666666,0,4447060.0,32490340086.666664,34052788568.0,88.16033333333326,0.0,0.0,47.9173333333359,1,1.0
1699527242,0.3333333333333333,265.6666666666667,0,4506033.666666667,30458337710.666664,35642257630.666664,92.37833333333158,0.0,0.0,50.18166666666608,1,1.0
1699527245,0.3333333333333333,258.3333333333333,0,4554822.333333333,33829703572.333332,34077144298.666668,88.0836666666728,0.0,0.0,48.101666666664336,1,1.0
1699527248,0.0,247.0,0,4202458.333333333,30395942903.0,35105126065.0,91.19533333332704,0.0,0.0,49.605666666670004,1,1.0
1699527251,0.3333333333333333,245.33333333333331,0,4525354.666666666,31737478793.666664,34779791711.0,88.00900000000063,0.0,0.0,48.043999999999265,1,1.0
1699527254,1.0,267.0,0,1717076.3333333333,6575775833.0,2750224192.666667,65.80400000000373,0.0,0.0,48.636333333333226,1,1.0
1699527257,0.3333333333333333,271.0,0,1436021.3333333335,1861641291.6666665,1373242710.0,51.62533333332976,0.0,0.0,48.32999999999933,1,1.0
1699527260,0.3333333333333333,222.66666666666669,0,996504.0,2276169134.0,1370320567.6666667,51.760333333334216,0.0,0.0,48.78733333333366,1,1.0
1699527263,0.0,242.66666666666666,0,995462.3333333334,2285548499.333333,997683861.3333334,51.58866666666776,0.0,0.0,48.77966666666666,1,1.0
1699527266,0.6666666666666666,290.6666666666667,0,2194285.666666667,2158866134.3333335,1877590789.6666667,53.675333333332674,0.0,0.0,49.15399999999742,1,1.0
1699527269,0.0,319.0,0,5507211.666666666,29077863033.666664,30252816277.0,90.32966666666714,0.0,0.0,49.165666666667676,1,1.0
1699527272,0.3333333333333333,279.3333333333333,0,4517986.333333333,33091622812.0,35474310940.0,91.03399999999965,0.0,0.0,49.921666666666475,1,1.0
1699527275,0.3333333333333333,267.0,0,4565692.666666666,30546568694.333336,34097963049.999996,89.3543333333364,0.0,0.0,48.81933333333533,1,1.0
1699527278,0.3333333333333333,309.0,0,4370754.0,32404637717.666668,35684905219.0,92.08599999999569,0.0,0.0,50.20099999999851,1,1.0
1699527281,0.6666666666666666,241.33333333333334,0,4425921.333333333,31875428398.666668,33966461538.0,86.30399999999888,0.0,0.0,47.656000000000255,1,1.0
1699527284,0.0,269.66666666666663,0,4642527.666666667,30943465773.666664,35272697382.99999,91.87533333333461,0.0,0.0,50.15399999999985,1,1.0
1699527287,0.6666666666666666,250.33333333333334,0,4375932.333333333,33230789939.000004,34114795925.333332,87.57966666666714,0.0,0.0,47.831000000000735,1,1.0
1699527290,0.3333333333333333,254.33333333333331,0,4471457.666666667,30691124557.666668,34782376225.333336,91.60766666666798,0.0,0.0,50.139333333332615,1,1.0
1699527293,0.3333333333333333,274.33333333333337,0,4536450.333333333,32239667940.333332,35421352160.33333,87.99466666666558,0.0,0.0,48.00766666666701,1,1.0
1699527296,0.3333333333333333,267.3333333333333,0,5378072.333333334,32049959910.333336,33531784803.666668,92.95866666666795,0.0,0.0,50.757333333332404,1,1.0
1699527299,1.0,244.0,0,1519047.0,6062312126.666666,2843369260.0,66.15099999999802,0.0,0.0,47.65600000000268,1,1.0
1699527302,0.3333333333333333,255.66666666666666,0,1053091.6666666667,2591384133.0,1742584970.3333333,52.41166666666686,0.0,0.0,49.10599999999977,1,1.0
1699527305,0.0,236.66666666666669,0,995850.3333333334,1967969007.3333335,1338427412.3333333,51.654999999998836,0.0,0.0,48.565999999998894,1,1.0
1699527308,0.0,239.33333333333331,0,685792.6666666666,2017442521.0,1300881698.3333333,51.43066666666709,0.0,0.0,48.599333333334165,1,1.0
1699527311,0.0,270.33333333333337,0,2231263.333333333,2833457872.333333,1522413305.6666665,53.707666666668956,0.0,0.0,48.986999999998574,1,1.0
1699527314,0.0,258.6666666666667,0,1455791.0,23311567581.333336,12742342186.666666,82.27566666666341,0.0,0.0,48.80166666666628,1,1.0
1699527317,0.6666666666666666,272.3333333333333,0,1478228.3333333333,27258104742.0,13956500801.666666,84.66933333333388,0.0,0.0,48.7340000000016,1,1.0
1699527320,0.0,241.33333333333334,0,1312559.3333333333,27627234885.0,15694238370.0,84.50900000000063,0.0,0.0,48.67933333333349,1,1.0
1699527323,0.0,220.66666666666666,0,910186.6666666666,27955506640.666668,15140726240.0,83.67733333333551,0.0,0.0,48.534333333329414,1,1.0
1699527326,0.6666666666666666,216.66666666666666,0,1196296.6666666667,27474641445.0,13565907805.0,86.23699999999856,0.0,0.0,49.192333333334915,1,1.0
1699527329,0.0,200.66666666666666,0,849166.6666666667,26736206284.0,15215268176.666666,83.00833333333624,0.0,0.0,48.076333333335555,1,1.0
1699527332,0.3333333333333333,212.33333333333334,0,1154638.3333333335,27106215500.333336,15312769353.0,85.1333333333314,0.0,0.0,49.221999999999156,1,1.0
1699527335,0.0,221.66666666666666,0,1207197.3333333335,27491285623.333336,13539637120.666668,84.48866666666679,0.0,0.0,48.81766666666468,1,1.0
1699527338,0.3333333333333333,203.66666666666666,0,1066814.0,27052695495.666668,15156244951.0,83.85233333333356,0.0,0.0,48.68133333333631,1,1.0
1699527341,0.3333333333333333,196.0,0,1072661.0,26599638860.333336,15738001385.333332,83.46933333333193,0.0,0.0,48.43099999999686,1,1.0
1699527344,1.0,279.0,0,1481290.3333333335,5548169856.0,2552409748.0,55.582666666668956,0.0,0.0,48.679666666668105,1,1.0
1699527347,0.6666666666666666,272.3333333333333,0,1269736.0,2420724652.0,1119824464.6666667,51.85000000000097,0.0,0.0,48.73800000000241,1,1.0
1699527350,0.0,224.0,0,808148.0,1875828318.6666667,1441954382.6666667,51.4103333333284,0.0,0.0,48.7463333333338,1,1.0
1699527353,0.6666666666666666,233.66666666666666,0,868830.0,2216574345.0,1108645022.3333335,51.2146666666716,0.0,0.0,48.49199999999837,1,1.0
1699527356,0.3333333333333333,294.6666666666667,0,2590175.3333333335,5396811705.666667,2665870363.0,65.70533333333151,0.0,0.0,49.75766666666701,1,1.0
1699527359,0.0,244.66666666666666,0,1558284.3333333335,33869693916.666664,22432823657.333336,96.84233333333395,0.0,0.0,47.89599999999822,1,1.0
1699527362,0.6666666666666666,228.66666666666666,0,1257999.3333333333,33260469851.0,20059356522.0,99.01800000000124,0.0,0.0,49.00200000000283,1,1.0
1699527365,0.0,213.0,0,1402319.0,33312089973.333336,22055906885.333336,97.91899999999926,0.0,0.0,48.29633333333186,1,1.0
1699527368,0.3333333333333333,235.0,0,1305276.6666666665,33203244154.333332,21920257001.333332,100.04266666666565,0.0,0.0,49.35333333333256,1,1.0
1699527371,0.3333333333333333,222.66666666666666,0,1421053.3333333333,33703574385.666668,20983214282.666668,97.64433333333484,0.0,0.0,47.953333333333525,1,1.0
1699527374,0.0,214.0,0,1233162.3333333335,33942729420.666664,22484626268.0,99.45966666666209,0.0,0.0,48.96433333333213,1,1.0
1699527377,0.6666666666666666,236.33333333333334,0,3195440.6666666665,34195819317.333336,21453807427.333332,99.83566666667078,0.0,0.0,48.787333333336086,1,1.0
1699527380,0.0,223.33333333333334,0,1252231.0,34428879224.0,21390634218.0,99.53433333332941,0.0,0.0,48.86333333333217,1,1.0
1699527383,0.0,212.66666666666666,0,1375530.6666666667,34213203198.666664,22304425119.0,98.38466666666984,0.0,0.0,48.37599999999899,1,1.0
1699527386,0.0,229.0,0,1235193.6666666665,30007263899.333332,18192886462.333332,91.527999999996,0.0,0.0,49.00733333333725,1,1.0
1699527389,1.3333333333333333,305.0,0,1658210.0,2566090610.3333335,1426429086.3333333,51.61333333333701,0.0,0.0,48.13333333333139,1,1.0
1699527392,0.3333333333333333,237.66666666666666,0,872946.6666666667,2148343569.0,1043943153.0,52.079999999996886,0.0,0.0,48.99000000000038,1,1.0
1699527395,0.0,226.66666666666666,0,1020843.6666666667,2149669499.666667,1363188480.0,51.31700000000032,0.0,0.0,48.399666666664416,1,1.0
1699527398,0.3333333333333333,234.0,0,887727.0,2161793510.0,1292341551.6666665,51.9273333333355,0.0,0.0,49.017333333332004,1,1.0
1699527401,0.3333333333333333,293.6666666666667,0,2985537.666666667,11522494775.0,5099877553.666667,88.31499999999748,0.0,0.0,48.80433333333349,1,1.0
1699527404,0.3333333333333333,226.33333333333331,0,2131666.6666666665,44088359032.66667,33307542201.666664,125.82633333333554,0.0,0.0,48.776000000002874,1,1.0
1699527407,0.0,247.33333333333334,0,2517631.3333333335,44138505293.66667,34201292985.666668,126.06399999999849,0.0,0.0,48.754666666665194,1,1.0
1699527410,0.0,217.66666666666666,0,2230298.3333333335,44442372476.666664,33671569755.333332,125.4406666666667,0.0,0.0,48.54733333333085,1,1.0
1699527413,0.3333333333333333,221.0,0,2280199.0,44385936801.0,32403470595.666668,126.50933333333523,0.0,0.0,48.84266666666857,1,1.0
1699527416,0.6666666666666666,199.0,0,1973969.0,44129821841.33333,33318882748.666668,126.65499999999884,0.0,0.0,49.06700000000031,1,1.0
1699527419,0.0,225.0,0,2465325.666666667,44074071367.0,34378905890.0,126.0546666666681,0.0,0.0,48.90466666666422,1,1.0
1699527422,0.6666666666666666,206.33333333333334,0,2190411.3333333335,44094991610.666664,33059258514.666668,126.0243333333298,0.0,0.0,48.94833333333372,1,1.0
1699527425,0.0,232.66666666666669,0,2400159.3333333335,44273166947.33333,32169822112.666668,125.42433333333368,0.0,0.0,48.34266666666857,1,1.0
1699527428,0.6666666666666666,227.33333333333334,0,2359974.333333333,44649606475.66667,34643559101.666664,127.6043333333364,0.0,0.0,49.28866666666969,1,1.0
1699527431,0.0,231.0,0,2067875.0,29532785575.666668,19703710786.0,94.6929999999993,0.0,0.0,48.49933333333562,1,1.0
1699527434,1.6666666666666667,298.3333333333333,0,1523085.6666666665,2176678216.2666664,1385892180.6666667,53.34699999999915,0.0,0.0,49.00266666666721,1,1.0
1699527437,0.3333333333333333,235.0,0,872225.3333333333,2326673005.3333335,1490360109.0,51.847666666668374,0.0,0.0,48.38933333332534,1,1.0
1699527440,0.0,250.0,0,1260760.3333333333,2216415376.0,1601615215.6666667,52.98333333333236,0.0,0.0,49.0510000000019,1,1.0
1699527443,0.3333333333333333,232.33333333333331,0,887693.3333333333,1998653452.6666665,1285537823.3333333,52.14933333333465,0.0,0.0,48.66166666666686,1,1.0
1699527446,0.0,283.0,0,2654354.6666666665,7061502196.0,4306394606.666666,89.91133333333225,0.0,0.0,49.29200000000128,1,1.0
1699527449,0.3333333333333333,221.33333333333331,0,4062713.333333333,45300222998.666664,41122783123.0,136.367333333333,0.0,0.0,49.0143333333302,1,1.0
1699527452,0.3333333333333333,218.33333333333331,0,4015601.0,45276550852.66667,44150940557.99999,138.42699999999604,0.0,0.0,48.94900000000294,1,1.0
1699527455,0.3333333333333333,222.66666666666669,0,3994354.6666666665,44760519038.0,43257199338.0,138.06200000000536,0.0,0.0,48.71900000000218,1,1.0
1699527458,0.6666666666666666,208.66666666666666,0,3943748.0,45220183108.333336,41036419003.333336,140.42833333332965,0.0,0.0,49.73666666666395,1,1.0
1699527461,0.0,197.66666666666669,0,4001372.0,45415396315.333336,42776200626.666664,137.2900000000033,0.0,0.0,48.61433333333602,1,1.0
