timestamp,cgroupfs_cpu_usage_us,cgroupfs_memory_usage_bytes,cgroupfs_system_cpu_usage_us,cgroupfs_user_cpu_usage_us,package_power,core_power,uncore_power,dram_power,node_type,packge_ratio_package
1699527164,189011.6666666667,0.0,0.0,189011.6666666667,63.1989999999981,0.0,0.0,48.42399999999907,1,1.0
1699527167,13101.333333333332,0.0,0.0,13101.333333333332,51.961333333335155,0.0,0.0,48.57433333333271,1,1.0
1699527170,0.0,0.0,0.0,0.0,52.17766666666527,0.0,0.0,48.99733333333279,1,1.0
1699527173,0.0,0.0,0.0,0.0,51.31733333333492,0.0,0.0,48.20000000000194,1,1.0
1699527176,350494.6666666666,603477.3333333333,125414.66666666666,225080.0,59.170999999997235,0.0,0.0,49.54966666666829,1,1.0
1699527179,0.0,0.0,0.0,0.0,97.40200000000186,0.0,0.0,48.30433333333349,1,1.0
1699527182,0.0,0.0,0.0,0.0,103.19566666666651,0.0,0.0,49.67233333333084,1,1.0
1699527185,0.0,0.0,0.0,0.0,98.99633333333378,0.0,0.0,48.4383333333341,1,1.0
1699527188,0.0,0.0,0.0,0.0,101.79800000000006,0.0,0.0,48.901333333332644,1,1.0
1699527191,0.0,0.0,0.0,0.0,102.54899999999907,0.0,0.0,49.305333333334914,1,1.0
1699527194,0.0,0.0,0.0,0.0,102.02433333333465,0.0,0.0,49.16766666666567,1,1.0
1699527197,0.0,0.0,0.0,0.0,101.4969999999982,0.0,0.0,48.71266666666634,1,1.0
1699527200,13762.333333333334,0.0,3052.6666666666665,10709.666666666666,102.71066666666593,0.0,0.0,49.283333333335264,1,1.0
1699527203,0.0,0.0,0.0,0.0,102.04033333333308,0.0,0.0,48.831666666665114,1,1.0
1699527206,0.0,0.0,0.0,0.0,104.9223333333357,0.0,0.0,48.84833333333276,1,1.0
1699527209,216426.0,122880.0,73110.0,143316.0,56.04533333333287,0.0,0.0,48.41366666666727,1,1.0
1699527212,13992.0,122880.0,3102.0,10884.0,53.342333333333954,0.0,0.0,49.17500000000049,1,1.0
