,timestamp,packge_ratio_package,cgroupfs_cpu_usage_us,cgroupfs_memory_usage_bytes,cgroupfs_system_cpu_usage_us,cgroupfs_user_cpu_usage_us,package_power,core_power,uncore_power,dram_power,node_type,id
43,1699527038,1.0,0.0,0.0,0.0,0.0,1.8959999999909343,0.0,0.0,1.5060000000012295,1.0,all containers
44,1699527041,1.0,0.0,0.0,0.0,0.0,0.45533333331938053,0.0,0.0,0.5263333333374973,1.0,all containers
45,1699527044,1.0,321402.0,533845.3333333334,102872.66666666666,218529.3333333333,10.598333333320632,0.0,0.0,2.0596666666679084,1.0,all containers
46,1699527047,1.0,0.0,0.0,0.0,0.0,23.326999999990214,0.0,0.0,0.7420000000032303,1.0,all containers
47,1699527050,1.0,0.0,0.0,0.0,0.0,23.014333333320486,0.0,0.0,1.1490000000000578,1.0,all containers
48,1699527053,1.0,0.0,0.0,0.0,0.0,22.990666666655066,0.0,0.0,0.8346666666693636,1.0,all containers
49,1699527056,1.0,0.0,0.0,0.0,0.0,27.050666666657584,0.0,0.0,1.4390000000009309,1.0,all containers
50,1699527059,1.0,0.0,0.0,0.0,0.0,23.90799999998611,0.0,0.0,1.1250000000048601,1.0,all containers
51,1699527062,1.0,0.0,0.0,0.0,0.0,26.06833333332421,0.0,0.0,1.0936666666675592,1.0,all containers
52,1699527065,1.0,0.0,0.0,0.0,0.0,28.298333333320137,0.0,0.0,0.8856666666688398,1.0,all containers
53,1699527068,1.0,0.0,0.0,0.0,0.0,24.162333333321534,0.0,0.0,1.653666666670091,1.0,all containers
54,1699527071,1.0,0.0,0.0,0.0,0.0,23.461666666655212,0.0,0.0,0.46900000000218256,1.0,all containers
55,1699527074,1.0,67070.0,0.0,0.0,67070.0,18.35966666665626,0.0,0.0,0.9640000000023861,1.0,all containers
56,1699527077,1.0,142452.0,0.0,76320.0,66132.0,1.5879999999888241,0.0,0.0,0.9143333333340777,1.0,all containers
57,1699527080,1.0,13638.0,0.0,13638.0,0.0,1.9396666666531601,0.0,0.0,1.124666666667821,1.0,all containers
58,1699527083,1.0,0.0,0.0,0.0,0.0,0.7409999999896755,0.0,0.0,0.6016666666691961,1.0,all containers
59,1699527086,1.0,0.0,0.0,0.0,0.0,1.14699999998993,0.0,0.0,1.270333333336275,1.0,all containers
60,1699527089,1.0,342546.0,614400.0,82188.0,260352.0,19.40833333332315,0.0,0.0,1.5503333333351108,1.0,all containers
61,1699527092,1.0,0.0,0.0,0.0,0.0,29.891333333320894,0.0,0.0,0.9903333333374391,1.0,all containers
62,1699527095,1.0,0.0,0.0,0.0,0.0,28.99399999998908,0.0,0.0,0.870666666667006,1.0,all containers
63,1699527098,1.0,0.0,0.0,0.0,0.0,30.383666666653873,0.0,0.0,1.3416666666671588,1.0,all containers
64,1699527101,1.0,0.0,0.0,0.0,0.0,29.621999999986052,0.0,0.0,0.8010000000019133,1.0,all containers
65,1699527104,1.0,0.0,0.0,0.0,0.0,30.702333333324837,0.0,0.0,1.2996666666707313,1.0,all containers
66,1699527107,1.0,0.0,0.0,0.0,0.0,31.989999999985834,0.0,0.0,1.0623333333375555,1.0,all containers
67,1699527110,1.0,0.0,0.0,0.0,0.0,31.191333333323804,0.0,0.0,1.5906666666657472,1.0,all containers
68,1699527113,1.0,0.0,0.0,0.0,0.0,28.670333333320734,0.0,0.0,0.47433333333660244,1.0,all containers
69,1699527116,1.0,0.0,0.0,0.0,0.0,30.162333333323964,0.0,0.0,1.3106666666693343,1.0,all containers
70,1699527119,1.0,63073.666666666664,0.0,34523.0,28550.666666666668,15.022333333319686,0.0,0.0,0.6283333333340124,1.0,all containers
71,1699527122,1.0,164318.33333333334,0.0,1330.0,162988.33333333334,1.3646666666560705,0.0,0.0,1.0270000000018626,1.0,all containers
72,1699527125,1.0,1121.0,0.0,253.33333333333334,874.0,0.5173333333223198,0.0,0.0,0.8766666666682283,1.0,all containers
73,1699527128,1.0,0.0,0.0,0.0,0.0,0.801999999988773,0.0,0.0,1.0813333333377955,1.0,all containers
74,1699527131,1.0,364831.6666666667,752298.6666666666,116242.0,248583.33333333334,5.063333333321978,0.0,0.0,3.5453333333353,1.0,all containers
75,1699527134,1.0,13534527.666666668,4777301.333333333,2997643.0,10536891.333333332,32.84899999998742,0.0,0.0,2.4371615836571436e-12,1.0,all containers
76,1699527137,1.0,0.0,0.0,0.0,0.0,45.78499999998893,0.0,0.0,0.9946666666680173,1.0,all containers
77,1699527140,1.0,16800.0,57344.0,3262.0,13538.0,43.35733333332124,0.0,0.0,1.659000000002088,1.0,all containers
78,1699527143,1.0,0.0,0.0,0.0,0.0,41.135999999986474,0.0,0.0,0.7753333333360786,1.0,all containers
79,1699527146,1.0,0.0,0.0,0.0,0.0,42.571666666660654,0.0,0.0,1.274666666669276,1.0,all containers
80,1699527149,1.0,0.0,0.0,0.0,0.0,41.901666666652694,0.0,0.0,1.100000000000982,1.0,all containers
81,1699527152,1.0,0.0,0.0,0.0,0.0,42.3933333333213,0.0,0.0,1.2370000000034267,1.0,all containers
82,1699527155,1.0,0.0,0.0,0.0,0.0,41.72466666665665,0.0,0.0,1.031333333334878,1.0,all containers
83,1699527158,1.0,0.0,0.0,0.0,0.0,42.16099999998793,0.0,0.0,1.1596666666664603,1.0,all containers
84,1699527161,1.0,0.0,0.0,0.0,0.0,42.39899999999033,0.0,0.0,1.346000000005013,1.0,all containers
85,1699527164,1.0,189011.6666666667,0.0,0.0,189011.6666666667,12.844999999986612,0.0,0.0,0.7680000000012512,1.0,all containers
86,1699527167,1.0,13101.333333333332,0.0,0.0,13101.333333333332,1.6073333333236661,0.0,0.0,0.9183333333348926,1.0,all containers
87,1699527170,1.0,0.0,0.0,0.0,0.0,1.8236666666537786,0.0,0.0,1.3413333333349726,1.0,all containers
88,1699527173,1.0,0.0,0.0,0.0,0.0,0.9633333333234333,0.0,0.0,0.5440000000041252,1.0,all containers
89,1699527176,1.0,350494.6666666666,603477.3333333333,125414.66666666666,225080.0,8.816999999985747,0.0,0.0,1.8936666666704696,1.0,all containers
90,1699527179,1.0,0.0,0.0,0.0,0.0,47.047999999990374,0.0,0.0,0.6483333333356711,1.0,all containers
91,1699527182,1.0,0.0,0.0,0.0,0.0,52.84166666665502,0.0,0.0,2.016333333333023,1.0,all containers
92,1699527185,1.0,0.0,0.0,0.0,0.0,48.64233333332229,0.0,0.0,0.7823333333362825,1.0,all containers
93,1699527188,1.0,0.0,0.0,0.0,0.0,51.44399999998857,0.0,0.0,1.2453333333348269,1.0,all containers
94,1699527191,1.0,0.0,0.0,0.0,0.0,52.19499999998758,0.0,0.0,1.649333333337097,1.0,all containers
95,1699527194,1.0,0.0,0.0,0.0,0.0,51.670333333323164,0.0,0.0,1.5116666666678498,1.0,all containers
96,1699527197,1.0,0.0,0.0,0.0,0.0,51.142999999986706,0.0,0.0,1.0566666666685194,1.0,all containers
97,1699527200,1.0,13762.333333333334,0.0,3052.6666666666665,10709.666666666666,52.35666666665444,0.0,0.0,1.6273333333374467,1.0,all containers
98,1699527203,1.0,0.0,0.0,0.0,0.0,51.68633333332159,0.0,0.0,1.175666666667297,1.0,all containers
