,timestamp,packge_ratio_package,bpf_block_irq,bpf_cpu_time_us,bpf_net_rx_irq,bpf_net_tx_irq,bpf_page_cache_hit,package_power,core_power,uncore_power,dram_power,node_type,id
35,1699527014,1.0,0.3333333333333333,3307.0,194.33333333333334,0,1.0,39.46666666665502,0.0,0.0,1.299333333336115,1.0,all containers
36,1699527017,1.0,0.3333333333333333,3367.666666666667,232.0,0,6.333333333333333,39.6346666666553,0.0,0.0,1.086333333335169,1.0,all containers
37,1699527020,1.0,0.3333333333333333,3300.0,215.0,0,0.3333333333333333,41.13099999998909,0.0,0.0,0.968333333337803,1.0,all containers
38,1699527023,1.0,0.0,3333.333333333333,210.0,0,2.0,39.04833333332014,0.0,0.0,0.9583333333333428,1.0,all containers
39,1699527026,1.0,0.0,3305.333333333333,201.33333333333334,0,0.3333333333333333,40.55899999998898,0.0,0.0,1.7136666666677627,1.0,all containers
40,1699527029,1.0,0.3333333333333333,3354.3333333333335,215.0,0,5.333333333333333,37.0096666666553,0.0,0.0,0.5306666666704984,1.0,all containers
41,1699527032,1.0,1.3333333333333333,1413.0,290.66666666666663,0,7.666666666666667,5.018999999990527,0.0,0.0,1.4163333333344852,1.0,all containers
42,1699527035,1.0,0.3333333333333333,1449.0,241.66666666666669,0,0.3333333333333333,0.8896666666526727,0.0,0.0,0.8790000000032521,1.0,all containers
43,1699527038,1.0,0.3333333333333333,1423.6666666666667,242.66666666666666,0,6.666666666666667,1.8959999999909343,0.0,0.0,1.5060000000012295,1.0,all containers
44,1699527041,1.0,0.3333333333333333,1395.6666666666667,212.66666666666666,0,0.0,0.45533333331938053,0.0,0.0,0.5263333333374973,1.0,all containers
45,1699527044,1.0,0.3333333333333333,1452.6666666666665,299.3333333333333,0,27.0,10.598333333320632,0.0,0.0,2.0596666666679084,1.0,all containers
46,1699527047,1.0,0.3333333333333333,5196.666666666667,238.33333333333334,0,6.0,23.326999999990214,0.0,0.0,0.7420000000032303,1.0,all containers
47,1699527050,1.0,0.6666666666666666,5161.0,219.33333333333334,0,0.3333333333333333,23.014333333320486,0.0,0.0,1.1490000000000578,1.0,all containers
48,1699527053,1.0,0.0,5227.333333333333,213.66666666666669,0,4.333333333333333,22.990666666655066,0.0,0.0,0.8346666666693636,1.0,all containers
49,1699527056,1.0,0.3333333333333333,5131.0,219.66666666666666,0,0.0,27.050666666657584,0.0,0.0,1.4390000000009309,1.0,all containers
50,1699527059,1.0,0.3333333333333333,5161.333333333333,228.33333333333331,0,4.333333333333333,23.90799999998611,0.0,0.0,1.1250000000048601,1.0,all containers
51,1699527062,1.0,0.3333333333333333,5155.333333333333,234.66666666666669,0,0.3333333333333333,26.06833333332421,0.0,0.0,1.0936666666675592,1.0,all containers
52,1699527065,1.0,0.6666666666666666,5171.666666666666,227.33333333333331,0,0.6666666666666666,28.298333333320137,0.0,0.0,0.8856666666688398,1.0,all containers
53,1699527068,1.0,0.3333333333333333,5192.666666666667,227.66666666666669,0,5.333333333333333,24.162333333321534,0.0,0.0,1.653666666670091,1.0,all containers
54,1699527071,1.0,0.3333333333333333,5214.0,229.66666666666666,0,2.6666666666666665,23.461666666655212,0.0,0.0,0.46900000000218256,1.0,all containers
55,1699527074,1.0,0.3333333333333333,4570.333333333334,230.33333333333334,0,6.333333333333334,18.35966666665626,0.0,0.0,0.9640000000023861,1.0,all containers
56,1699527077,1.0,1.3333333333333333,1618.0,298.0,0,4.333333333333333,1.5879999999888241,0.0,0.0,0.9143333333340777,1.0,all containers
57,1699527080,1.0,0.0,1394.3333333333333,241.0,0,5.333333333333333,1.9396666666531601,0.0,0.0,1.124666666667821,1.0,all containers
58,1699527083,1.0,0.3333333333333333,1415.6666666666665,239.33333333333334,0,1.3333333333333333,0.7409999999896755,0.0,0.0,0.6016666666691961,1.0,all containers
59,1699527086,1.0,0.3333333333333333,1392.6666666666665,216.33333333333331,0,1.6666666666666667,1.14699999998993,0.0,0.0,1.270333333336275,1.0,all containers
60,1699527089,1.0,0.3333333333333333,1453.6666666666667,318.6666666666667,0,30.333333333333332,19.40833333332315,0.0,0.0,1.5503333333351108,1.0,all containers
61,1699527092,1.0,0.3333333333333333,8958.0,240.33333333333334,0,3.6666666666666665,29.891333333320894,0.0,0.0,0.9903333333374391,1.0,all containers
62,1699527095,1.0,0.0,8912.0,220.66666666666666,0,0.3333333333333333,28.99399999998908,0.0,0.0,0.870666666667006,1.0,all containers
63,1699527098,1.0,0.6666666666666666,8917.333333333334,229.0,0,5.333333333333333,30.383666666653873,0.0,0.0,1.3416666666671588,1.0,all containers
64,1699527101,1.0,0.0,8903.666666666666,198.66666666666666,0,1.3333333333333333,29.621999999986052,0.0,0.0,0.8010000000019133,1.0,all containers
65,1699527104,1.0,0.3333333333333333,8929.666666666666,218.0,0,0.3333333333333333,30.702333333324837,0.0,0.0,1.2996666666707313,1.0,all containers
66,1699527107,1.0,0.0,8892.666666666666,197.66666666666669,0,0.0,31.989999999985834,0.0,0.0,1.0623333333375555,1.0,all containers
67,1699527110,1.0,0.3333333333333333,8927.666666666668,233.66666666666666,0,6.333333333333333,31.191333333323804,0.0,0.0,1.5906666666657472,1.0,all containers
68,1699527113,1.0,0.6666666666666666,8901.666666666666,209.33333333333334,0,0.3333333333333333,28.670333333320734,0.0,0.0,0.47433333333660244,1.0,all containers
69,1699527116,1.0,0.0,8891.333333333332,205.66666666666666,0,0.3333333333333333,30.162333333323964,0.0,0.0,1.3106666666693343,1.0,all containers
70,1699527119,1.0,0.0,1403.3333333333333,234.33333333333331,0,7.0,15.022333333319686,0.0,0.0,0.6283333333340124,1.0,all containers
71,1699527122,1.0,1.0,1404.6666666666665,282.66666666666663,0,4.0,1.3646666666560705,0.0,0.0,1.0270000000018626,1.0,all containers
72,1699527125,1.0,0.6666666666666666,1403.0,229.33333333333331,0,1.3333333333333333,0.5173333333223198,0.0,0.0,0.8766666666682283,1.0,all containers
73,1699527128,1.0,0.3333333333333333,1398.0,224.66666666666666,0,1.0,0.801999999988773,0.0,0.0,1.0813333333377955,1.0,all containers
74,1699527131,1.0,0.0,1430.0,269.3333333333333,0,18.0,5.063333333321978,0.0,0.0,3.5453333333353,1.0,all containers
75,1699527134,1.0,0.6666666666666666,12081.0,276.3333333333333,0,10.333333333333332,32.84899999998742,0.0,0.0,2.4371615836571436e-12,1.0,all containers
76,1699527137,1.0,0.0,15498.666666666666,249.33333333333331,0,0.0,45.78499999998893,0.0,0.0,0.9946666666680173,1.0,all containers
77,1699527140,1.0,0.3333333333333333,15473.333333333334,230.66666666666669,0,4.666666666666667,43.35733333332124,0.0,0.0,1.659000000002088,1.0,all containers
78,1699527143,1.0,0.3333333333333333,15495.0,250.33333333333331,0,0.3333333333333333,41.135999999986474,0.0,0.0,0.7753333333360786,1.0,all containers
79,1699527146,1.0,0.0,15455.666666666668,217.66666666666669,0,0.3333333333333333,42.571666666660654,0.0,0.0,1.274666666669276,1.0,all containers
80,1699527149,1.0,0.6666666666666666,15461.333333333334,228.33333333333334,0,0.3333333333333333,41.901666666652694,0.0,0.0,1.100000000000982,1.0,all containers
81,1699527152,1.0,0.0,15477.666666666668,238.0,0,7.666666666666667,42.3933333333213,0.0,0.0,1.2370000000034267,1.0,all containers
82,1699527155,1.0,0.3333333333333333,15501.333333333332,223.33333333333334,0,1.6666666666666667,41.72466666665665,0.0,0.0,1.031333333334878,1.0,all containers
83,1699527158,1.0,0.3333333333333333,15443.666666666666,221.33333333333334,0,0.0,42.16099999998793,0.0,0.0,1.1596666666664603,1.0,all containers
84,1699527161,1.0,0.3333333333333333,15491.333333333332,222.0,0,5.0,42.39899999999033,0.0,0.0,1.346000000005013,1.0,all containers
85,1699527164,1.0,1.3333333333333333,1411.6666666666665,274.0,0,6.333333333333333,12.844999999986612,0.0,0.0,0.7680000000012512,1.0,all containers
86,1699527167,1.0,0.0,1392.6666666666667,273.3333333333333,0,1.0,1.6073333333236661,0.0,0.0,0.9183333333348926,1.0,all containers
87,1699527170,1.0,0.3333333333333333,1397.0,224.66666666666669,0,5.666666666666667,1.8236666666537786,0.0,0.0,1.3413333333349726,1.0,all containers
88,1699527173,1.0,0.3333333333333333,1412.3333333333335,244.0,0,1.6666666666666667,0.9633333333234333,0.0,0.0,0.5440000000041252,1.0,all containers
89,1699527176,1.0,0.3333333333333333,1503.6666666666665,295.0,0,25.0,8.816999999985747,0.0,0.0,1.8936666666704696,1.0,all containers
90,1699527179,1.0,0.6666666666666666,23418.0,267.0,0,1.0,47.047999999990374,0.0,0.0,0.6483333333356711,1.0,all containers
91,1699527182,1.0,0.0,23782.333333333332,241.0,0,6.0,52.84166666665502,0.0,0.0,2.016333333333023,1.0,all containers
92,1699527185,1.0,0.6666666666666666,23832.333333333332,237.33333333333331,0,2.0,48.64233333332229,0.0,0.0,0.7823333333362825,1.0,all containers
93,1699527188,1.0,0.3333333333333333,23812.666666666668,234.33333333333331,0,0.0,51.44399999998857,0.0,0.0,1.2453333333348269,1.0,all containers
94,1699527191,1.0,0.0,23828.333333333332,221.0,0,5.666666666666667,52.19499999998758,0.0,0.0,1.649333333337097,1.0,all containers
95,1699527194,1.0,0.6666666666666666,23797.0,217.66666666666666,0,1.6666666666666667,51.670333333323164,0.0,0.0,1.5116666666678498,1.0,all containers
96,1699527197,1.0,0.0,23828.0,232.66666666666669,0,1.3333333333333333,51.142999999986706,0.0,0.0,1.0566666666685194,1.0,all containers
97,1699527200,1.0,0.6666666666666666,23802.0,221.33333333333334,0,0.0,52.35666666665444,0.0,0.0,1.6273333333374467,1.0,all containers
98,1699527203,1.0,0.3333333333333333,23827.666666666664,235.33333333333331,0,5.666666666666667,51.68633333332159,0.0,0.0,1.175666666667297,1.0,all containers
99,1699527206,1.0,0.3333333333333333,23616.666666666664,226.0,0,10.0,54.56833333332421,0.0,0.0,1.1923333333349433,1.0,all containers
100,1699527209,1.0,1.3333333333333333,1383.3333333333335,282.6666666666667,0,5.0,5.691333333321381,0.0,0.0,0.7576666666694507,1.0,all containers
101,1699527212,1.0,0.0,1443.0,269.6666666666667,0,7.333333333333333,2.9883333333224655,0.0,0.0,1.51900000000267,1.0,all containers
102,1699527215,1.0,0.3333333333333333,1403.0,243.66666666666669,0,1.3333333333333333,0.9319999999909925,0.0,0.0,0.6256666666692396,1.0,all containers
103,1699527218,1.0,0.0,1382.3333333333335,222.66666666666666,0,0.6666666666666666,1.0996666666517996,0.0,0.0,0.8956666666684612,1.0,all containers
104,1699527221,1.0,0.3333333333333333,1449.0,285.6666666666667,0,28.666666666666668,4.374999999990294,0.0,0.0,1.6146666666682066,1.0,all containers
105,1699527224,1.0,0.6666666666666666,26240.0,304.0,0,0.6666666666666666,44.62466666665083,0.0,0.0,3.01633333333546,1.0,all containers
106,1699527227,1.0,0.0,28471.0,283.0,0,0.6666666666666666,36.683333333324605,0.0,0.0,0.0966666666693925,1.0,all containers
107,1699527230,1.0,0.6666666666666666,28578.666666666668,251.66666666666666,0,1.0,40.84099999998579,0.0,0.0,2.1643333333340777,1.0,all containers
108,1699527233,1.0,0.0,28532.666666666664,294.3333333333333,0,5.0,39.94533333332705,0.0,0.0,1.508000000004067,1.0,all containers
109,1699527236,1.0,0.6666666666666666,28612.333333333336,248.0,0,0.3333333333333333,39.32433333331816,0.0,0.0,1.1610000000000653,1.0,all containers
110,1699527239,1.0,0.0,28525.0,239.66666666666666,0,1.0,37.80633333332177,0.0,0.0,0.2613333333380794,1.0,all containers
111,1699527242,1.0,0.3333333333333333,28625.666666666668,265.6666666666667,0,4.666666666666667,42.024333333320094,0.0,0.0,2.525666666668265,1.0,all containers
112,1699527245,1.0,0.3333333333333333,28610.0,258.3333333333333,0,1.3333333333333333,37.72966666666131,0.0,0.0,0.44566666666651855,1.0,all containers
113,1699527248,1.0,0.0,28802.333333333336,247.0,0,0.3333333333333333,40.84133333331555,0.0,0.0,1.9496666666721865,1.0,all containers
114,1699527251,1.0,0.3333333333333333,28509.333333333332,245.33333333333331,0,1.0,37.65499999998914,0.0,0.0,0.38800000000144763,1.0,all containers
115,1699527254,1.0,1.0,1423.6666666666665,267.0,0,10.0,15.449999999992237,0.0,0.0,0.980333333335409,1.0,all containers
116,1699527257,1.0,0.3333333333333333,1430.6666666666667,271.0,0,1.0,1.2713333333182746,0.0,0.0,0.6740000000015129,1.0,all containers
117,1699527260,1.0,0.3333333333333333,1401.6666666666667,222.66666666666669,0,1.0,1.4063333333227277,0.0,0.0,1.1313333333358457,1.0,all containers
118,1699527263,1.0,0.0,1425.6666666666667,242.66666666666666,0,6.0,1.234666666656274,0.0,0.0,1.1236666666688393,1.0,all containers
119,1699527266,1.0,0.6666666666666666,1446.0,290.6666666666667,0,25.0,3.321333333321185,0.0,0.0,1.4979999999995997,1.0,all containers
120,1699527269,1.0,0.0,24347.666666666668,319.0,0,6.333333333333333,39.97566666665565,0.0,0.0,1.5096666666698582,1.0,all containers
121,1699527272,1.0,0.3333333333333333,28572.333333333336,279.3333333333333,0,3.0,40.67999999998816,0.0,0.0,2.2656666666686576,1.0,all containers
122,1699527275,1.0,0.3333333333333333,28484.666666666668,267.0,0,4.666666666666667,39.00033333332491,0.0,0.0,1.163333333337512,1.0,all containers
123,1699527278,1.0,0.3333333333333333,28627.333333333332,309.0,0,0.3333333333333333,41.731999999984204,0.0,0.0,2.545000000000691,1.0,all containers
124,1699527281,1.0,0.6666666666666666,28563.0,241.33333333333334,0,0.0,35.94999999998739,0.0,0.0,2.4371615836571436e-12,1.0,all containers
125,1699527284,1.0,0.0,28644.333333333336,269.66666666666663,0,5.0,41.52133333332312,0.0,0.0,2.4980000000020297,1.0,all containers
126,1699527287,1.0,0.6666666666666666,28662.0,250.33333333333334,0,0.3333333333333333,37.22566666665565,0.0,0.0,0.1750000000029175,1.0,all containers
127,1699527290,1.0,0.3333333333333333,28626.333333333332,254.33333333333331,0,0.3333333333333333,41.25366666665649,0.0,0.0,2.483333333334798,1.0,all containers
128,1699527293,1.0,0.3333333333333333,28471.666666666668,274.33333333333337,0,0.6666666666666666,37.64066666665409,0.0,0.0,0.3516666666691961,1.0,all containers
129,1699527296,1.0,0.3333333333333333,28643.0,267.3333333333333,0,4.666666666666667,42.60466666665646,0.0,0.0,3.101333333334587,1.0,all containers
130,1699527299,1.0,1.0,1396.6666666666667,244.0,0,5.333333333333333,15.796999999986532,0.0,0.0,4.860112312599085e-12,1.0,all containers
131,1699527302,1.0,0.3333333333333333,1420.3333333333333,255.66666666666666,0,0.3333333333333333,2.057666666655372,0.0,0.0,1.4500000000019497,1.0,all containers
132,1699527305,1.0,0.0,1423.0,236.66666666666669,0,4.666666666666667,1.3009999999873472,0.0,0.0,0.9100000000010766,1.0,all containers
133,1699527308,1.0,0.0,1407.3333333333333,239.33333333333331,0,1.0,1.0766666666556048,0.0,0.0,0.9433333333363478,1.0,all containers
134,1699527311,1.0,0.0,1475.0,270.33333333333337,0,24.666666666666668,3.3536666666574675,0.0,0.0,1.3310000000007562,1.0,all containers
135,1699527314,1.0,0.0,4699.666666666667,258.6666666666667,0,1.0,31.921666666651923,0.0,0.0,1.1456666666684612,1.0,all containers
136,1699527317,1.0,0.6666666666666666,5251.666666666667,272.3333333333333,0,7.0,34.31533333332239,0.0,0.0,1.078000000003783,1.0,all containers
137,1699527320,1.0,0.0,5200.666666666667,241.33333333333334,0,0.3333333333333333,34.15499999998914,0.0,0.0,1.0233333333356711,1.0,all containers
138,1699527323,1.0,0.0,5222.333333333333,220.66666666666666,0,0.6666666666666666,33.32333333332402,0.0,0.0,0.8783333333315966,1.0,all containers
139,1699527326,1.0,0.6666666666666666,5201.666666666667,216.66666666666666,0,4.666666666666667,35.88299999998707,0.0,0.0,1.5363333333370974,1.0,all containers
140,1699527329,1.0,0.0,5191.0,200.66666666666666,0,0.0,32.65433333332475,0.0,0.0,0.42033333333773726,1.0,all containers
141,1699527332,1.0,0.3333333333333333,5222.0,212.33333333333334,0,3.3333333333333335,34.779333333319904,0.0,0.0,1.5660000000013383,1.0,all containers
142,1699527335,1.0,0.0,5237.0,221.66666666666666,0,5.0,34.1346666666553,0.0,0.0,1.1616666666668607,1.0,all containers
143,1699527338,1.0,0.3333333333333333,5206.0,203.66666666666666,0,0.3333333333333333,33.49833333332207,0.0,0.0,1.0253333333384944,1.0,all containers
144,1699527341,1.0,0.3333333333333333,5192.0,196.0,0,0.3333333333333333,33.11533333332044,0.0,0.0,0.7749999999990393,1.0,all containers
145,1699527344,1.0,1.0,1429.0,279.0,0,5.666666666666667,5.2286666666574675,0.0,0.0,1.0236666666702874,1.0,all containers
146,1699527347,1.0,0.6666666666666666,1422.6666666666665,272.3333333333333,0,6.333333333333333,1.495999999989479,0.0,0.0,1.0820000000045908,1.0,all containers
147,1699527350,1.0,0.0,1402.0,224.0,0,0.3333333333333333,1.056333333316914,0.0,0.0,1.090333333335984,1.0,all containers
148,1699527353,1.0,0.6666666666666666,1412.0,233.66666666666666,0,0.3333333333333333,0.8606666666601086,0.0,0.0,0.8360000000005527,1.0,all containers
149,1699527356,1.0,0.3333333333333333,1447.0,294.6666666666667,0,29.666666666666668,15.35133333332002,0.0,0.0,2.101666666669196,1.0,all containers
150,1699527359,1.0,0.0,8976.333333333332,244.66666666666666,0,1.0,46.488333333322466,0.0,0.0,0.2400000000003999,1.0,all containers
151,1699527362,1.0,0.6666666666666666,8935.333333333334,228.66666666666666,0,1.6666666666666667,48.66399999998975,0.0,0.0,1.346000000005013,1.0,all containers
152,1699527365,1.0,0.0,8990.0,213.0,0,1.3333333333333333,47.56499999998777,0.0,0.0,0.6403333333340413,1.0,all containers
153,1699527368,1.0,0.3333333333333333,8977.666666666666,235.0,0,4.0,49.688666666654164,0.0,0.0,1.6973333333347398,1.0,all containers
154,1699527371,1.0,0.3333333333333333,8955.666666666666,222.66666666666666,0,0.0,47.29033333332335,0.0,0.0,0.29733333333570755,1.0,all containers
155,1699527374,1.0,0.0,8979.0,214.0,0,1.0,49.1056666666506,0.0,0.0,1.3083333333343106,1.0,all containers
156,1699527377,1.0,0.6666666666666666,9166.0,236.33333333333334,0,5.0,49.48166666665929,0.0,0.0,1.1313333333382687,1.0,all containers
157,1699527380,1.0,0.0,8983.666666666668,223.33333333333334,0,0.0,49.180333333317925,0.0,0.0,1.207333333334354,1.0,all containers
158,1699527383,1.0,0.0,8991.333333333332,212.66666666666666,0,1.3333333333333333,48.030666666658355,0.0,0.0,0.7200000000011713,1.0,all containers
159,1699527386,1.0,0.0,7847.0,229.0,0,10.333333333333334,41.17399999998451,0.0,0.0,1.3513333333394328,1.0,all containers
160,1699527389,1.0,1.3333333333333333,1422.3333333333333,305.0,0,8.333333333333334,1.2593333333255217,0.0,0.0,0.47733333333357564,1.0,all containers
161,1699527392,1.0,0.3333333333333333,1423.3333333333333,237.66666666666666,0,3.0,1.7259999999853974,0.0,0.0,1.3340000000025611,1.0,all containers
162,1699527395,1.0,0.0,1432.0,226.66666666666666,0,1.3333333333333333,0.9629999999888312,0.0,0.0,0.7436666666665985,1.0,all containers
163,1699527398,1.0,0.3333333333333333,1406.3333333333335,234.0,0,4.666666666666667,1.5733333333240083,0.0,0.0,1.361333333334187,1.0,all containers
164,1699527401,1.0,0.3333333333333333,1436.3333333333335,293.6666666666667,0,24.666666666666668,37.960999999985994,0.0,0.0,1.1483333333356711,1.0,all containers
165,1699527404,1.0,0.3333333333333333,15575.0,226.33333333333331,0,0.6666666666666666,75.47233333332406,0.0,0.0,1.1200000000050565,1.0,all containers
166,1699527407,1.0,0.0,15576.666666666666,247.33333333333334,0,5.0,75.70999999998699,0.0,0.0,1.098666666667377,1.0,all containers
167,1699527410,1.0,0.0,15575.666666666668,217.66666666666666,0,0.6666666666666666,75.08666666665522,0.0,0.0,0.89133333333303,1.0,all containers
168,1699527413,1.0,0.3333333333333333,15581.0,221.0,0,1.0,76.15533333332374,0.0,0.0,1.186666666670753,1.0,all containers
169,1699527416,1.0,0.6666666666666666,15561.0,199.0,0,1.0,76.30099999998734,0.0,0.0,1.4110000000024954,1.0,all containers
170,1699527419,1.0,0.0,15601.333333333334,225.0,0,5.333333333333333,75.70066666665662,0.0,0.0,1.2486666666664021,1.0,all containers
171,1699527422,1.0,0.6666666666666666,15575.0,206.33333333333334,0,1.0,75.67033333331833,0.0,0.0,1.292333333335904,1.0,all containers
172,1699527425,1.0,0.0,15585.333333333332,232.66666666666669,0,0.6666666666666666,75.0703333333222,0.0,0.0,0.686666666670753,1.0,all containers
173,1699527428,1.0,0.6666666666666666,15565.666666666668,227.33333333333334,0,5.333333333333333,77.2503333333249,0.0,0.0,1.6326666666718737,1.0,all containers
174,1699527431,1.0,0.0,9818.333333333334,231.0,0,17.333333333333332,44.33899999998781,0.0,0.0,0.843333333337803,1.0,all containers
175,1699527434,1.0,1.6666666666666667,1448.3333333333335,298.3333333333333,0,4.666666666666667,2.99299999998766,0.0,0.0,1.3466666666693925,1.0,all containers
176,1699527437,1.0,0.3333333333333333,1407.0,235.0,0,0.3333333333333333,1.4936666666568854,0.0,0.0,0.733333333327522,1.0,all containers
177,1699527440,1.0,0.0,1437.0,250.0,0,5.0,2.629333333320872,0.0,0.0,1.3950000000040816,1.0,all containers
178,1699527443,1.0,0.3333333333333333,1415.0,232.33333333333331,0,0.6666666666666666,1.795333333323164,0.0,0.0,1.0056666666690433,1.0,all containers
179,1699527446,1.0,0.0,1427.3333333333333,283.0,0,24.0,39.55733333332076,0.0,0.0,1.6360000000034631,1.0,all containers
180,1699527449,1.0,0.3333333333333333,23952.666666666668,221.33333333333331,0,4.333333333333333,86.0133333333215,0.0,0.0,1.3583333333323822,1.0,all containers
181,1699527452,1.0,0.3333333333333333,24000.0,218.33333333333331,0,2.3333333333333335,88.07299999998455,0.0,0.0,1.2930000000051223,1.0,all containers
182,1699527455,1.0,0.3333333333333333,23976.333333333332,222.66666666666669,0,0.6666666666666666,87.70799999999386,0.0,0.0,1.0630000000043651,1.0,all containers
183,1699527458,1.0,0.6666666666666666,24013.0,208.66666666666666,0,5.333333333333333,90.07433333331815,0.0,0.0,2.080666666666133,1.0,all containers
184,1699527461,1.0,0.0,24001.666666666664,197.66666666666669,0,0.3333333333333333,86.9359999999918,0.0,0.0,0.9583333333382029,1.0,all containers
