timestamp,bpf_cpu_time_us,bpf_page_cache_hit,cache_miss,cgroupfs_cpu_usage_us,cgroupfs_memory_usage_bytes,cgroupfs_system_cpu_usage_us,cgroupfs_user_cpu_usage_us,cpu_cycles,cpu_instructions,kubelet_cpu_usage,kubelet_memory_bytes,package_power,core_power,uncore_power,dram_power,node_type,packge_ratio_package
1699526984,2511.666666666667,0.6666666666666666,1872018.3333333335,0.0,0.0,0.0,0.0,22780810890.666668,9167947930.666668,0.0,0.0,85.21033333333374,0.0,0.0,49.08466666666694,1,1.0
1699526987,1485.6666666666665,10.333333333333334,1831701.3333333335,206124.0,172032.0,0.0,206130.0,11715875782.0,4626637771.333334,0.0,6826.666666666667,63.41666666666666,0.0,0.0,48.59033333333355,1,1.0
1699526990,1411.6666666666667,0.0,1016432.6666666667,8724.0,172032.0,1698.0,7026.0,2095661591.3333333,1165369011.6666667,0.6666666666666666,148821.3333333333,51.40866666666747,0.0,0.0,48.65533333333346,1,1.0
1699526993,1411.0,0.3333333333333333,663764.6666666667,0.0,0.0,0.0,0.0,2026682192.3333335,1475684378.0,0.3333333333333333,465578.6666666666,50.96733333333154,0.0,0.0,48.45999999999913,1,1.0
1699526996,1390.0,4.333333333333333,858942.0,0.0,0.0,0.0,0.0,2213664864.6666665,1077685743.6666667,0.0,1365.3333333333333,51.82100000000355,0.0,0.0,49.141000000000844,1,1.0
1699526999,1452.6666666666667,23.333333333333332,2161889.0,385716.0,638976.0,127362.0,258348.0,2207808430.3333335,1929756946.3333335,0.0,275797.3333333333,53.110333333330345,0.0,0.0,48.51733333333444,1,1.0
1699527002,3309.6666666666665,1.0,1188183.3333333333,0.0,0.0,0.0,0.0,23865151828.666668,12465384816.333334,2.3333333333333335,3376469.3333333335,88.23066666667,0.0,0.0,48.905999999997825,1,1.0
1699527005,3317.666666666667,0.6666666666666666,946230.6666666667,0.0,0.0,0.0,0.0,24925827475.0,11479794838.666668,2.3333333333333335,15018.666666666668,87.94599999999627,0.0,0.0,48.54466666666849,1,1.0
1699527008,3321.0,6.0,1011311.6666666666,0.0,0.0,0.0,0.0,24945998885.666664,12872695110.0,2.0,17749.333333333336,89.02066666666845,0.0,0.0,49.52166666666502,1,1.0
1699527011,3292.6666666666665,0.3333333333333333,877098.0,0.0,0.0,0.0,0.0,24491671310.333336,12778939786.333334,2.0,434176.0,86.38999999999942,0.0,0.0,48.14533333333384,1,1.0
1699527014,3307.0,1.0,838555.0,0.0,0.0,0.0,0.0,24381251558.666668,10915866019.333332,1.6666666666666665,92842.66666666667,89.82066666666651,0.0,0.0,48.95533333333393,1,1.0
1699527017,3367.666666666667,6.333333333333333,1518048.3333333335,0.0,0.0,0.0,0.0,25372687854.0,12539014373.666668,0.0,0.0,89.98866666666679,0.0,0.0,48.74233333333299,1,1.0
1699527020,3300.0,0.3333333333333333,953987.0,17088.0,0.0,0.0,17088.0,25662837932.333336,13256717915.666666,0.0,0.0,91.48500000000058,0.0,0.0,48.62433333333562,1,1.0
1699527023,3333.333333333333,2.0,863789.6666666666,0.0,0.0,0.0,0.0,26804827545.666664,10903990021.666668,0.3333333333333333,101034.66666666667,89.40233333333163,0.0,0.0,48.61433333333116,1,1.0
1699527026,3305.333333333333,0.3333333333333333,812167.0,0.0,0.0,0.0,0.0,25556784931.333332,12822289804.333334,0.0,1365.3333333333333,90.91300000000047,0.0,0.0,49.36966666666558,1,1.0
1699527029,3354.3333333333335,5.333333333333333,1184651.3333333333,0.0,0.0,0.0,0.0,23951273847.666668,13049044016.666666,0.3333333333333333,117418.66666666667,87.36366666666679,0.0,0.0,48.186666666668316,1,1.0
1699527032,1413.0,7.666666666666667,1627718.3333333333,194871.0,0.0,36436.66666666667,158440.0,3982100253.666667,1972753332.7037036,0.0,180224.0,55.373000000002015,0.0,0.0,49.0723333333323,1,1.0
1699527035,1449.0,0.3333333333333333,1055723.3333333333,0.0,0.0,0.0,0.0,2103357210.0,1166050207.0,0.0,0.0,51.24366666666416,0.0,0.0,48.53500000000107,1,1.0
1699527038,1423.6666666666667,6.666666666666667,1041717.6666666666,0.0,0.0,0.0,0.0,2204622657.666667,1250563401.6666667,0.0,349525.3333333333,52.25000000000242,0.0,0.0,49.16199999999905,1,1.0
1699527041,1395.6666666666667,0.0,661493.3333333333,0.0,0.0,0.0,0.0,1695156792.6666667,1249697071.0,1.0,791893.3333333334,50.80933333333087,0.0,0.0,48.182333333335315,1,1.0
1699527044,1452.6666666666665,27.0,2362433.0,321402.0,533845.3333333334,102872.66666666666,218529.3333333333,4365124602.666667,2434468596.3333335,0.0,79189.33333333333,60.95233333333212,0.0,0.0,49.715666666665726,1,1.0
1699527047,5196.666666666667,6.0,1357976.3333333335,0.0,0.0,0.0,0.0,25276037480.333336,11767636031.666668,4.0,326314.6666666667,73.6810000000017,0.0,0.0,48.39800000000105,1,1.0
1699527050,5161.0,0.3333333333333333,922506.0,0.0,0.0,0.0,0.0,24245680890.666668,13206620427.333332,4.0,0.0,73.36833333333198,0.0,0.0,48.804999999997875,1,1.0
1699527053,5227.333333333333,4.333333333333333,971182.3333333333,0.0,0.0,0.0,0.0,23017171874.666668,11934110289.666666,4.0,28672.0,73.34466666666655,0.0,0.0,48.49066666666718,1,1.0
1699527056,5131.0,0.0,751548.3333333334,0.0,0.0,0.0,0.0,23979898312.666668,11634414515.0,4.333333333333334,505173.3333333333,77.40466666666907,0.0,0.0,49.09499999999875,1,1.0
1699527059,5161.333333333333,4.333333333333333,1108203.3333333333,0.0,0.0,0.0,0.0,23549036941.0,13717060431.0,4.333333333333333,0.0,74.2619999999976,0.0,0.0,48.78100000000268,1,1.0
1699527062,5155.333333333333,0.3333333333333333,972781.3333333333,0.0,0.0,0.0,0.0,22678151053.0,11163087748.333332,1.3333333333333333,191146.66666666666,76.4223333333357,0.0,0.0,48.74966666666538,1,1.0
1699527065,5171.666666666666,0.6666666666666666,875603.3333333334,0.0,0.0,0.0,0.0,24372382089.666668,12197133702.666668,0.0,1365.3333333333333,78.65233333333163,0.0,0.0,48.54166666666666,1,1.0
1699527068,5192.666666666667,5.333333333333333,1186229.0,0.0,0.0,0.0,0.0,24298620610.666668,13172017149.0,0.3333333333333333,110592.0,74.51633333333302,0.0,0.0,49.30966666666791,1,1.0
1699527071,5214.0,2.6666666666666665,922658.6666666667,0.0,0.0,0.0,0.0,25268648895.333336,11697200195.333332,0.3333333333333333,294912.0,73.8156666666667,0.0,0.0,48.125,1,1.0
1699527074,4570.333333333334,6.333333333333334,1113995.3333333333,67070.0,0.0,0.0,67070.0,21618042490.666668,9649958535.0,0.0,572074.6666666666,68.71366666666775,0.0,0.0,48.6200000000002,1,1.0
1699527077,1618.0,4.333333333333333,3205492.333333333,142452.0,0.0,76320.0,66132.0,2074514758.6666667,1932319042.0,0.0,10922.666666666666,51.94200000000031,0.0,0.0,48.570333333331895,1,1.0
1699527080,1394.3333333333333,5.333333333333333,1225975.3333333335,13638.0,0.0,13638.0,0.0,2289474764.0,1122053759.6666667,0.0,50517.333333333336,52.29366666666465,0.0,0.0,48.78066666666564,1,1.0
1699527083,1415.6666666666665,1.3333333333333333,852729.6666666667,0.0,0.0,0.0,0.0,1780524342.6666665,996432991.6666666,0.0,199338.66666666666,51.095000000001164,0.0,0.0,48.25766666666701,1,1.0
1699527086,1392.6666666666665,1.6666666666666667,760246.3333333333,0.0,0.0,0.0,0.0,2239435097.6666665,1554557450.0,0.6666666666666666,4096.0,51.50100000000142,0.0,0.0,48.92633333333409,1,1.0
1699527089,1453.6666666666667,30.333333333333332,2652979.333333333,342546.0,614400.0,82188.0,260352.0,9884836639.333334,4797892929.666667,0.6666666666666666,2730.6666666666665,69.76233333333464,0.0,0.0,49.20633333333293,1,1.0
1699527092,8958.0,3.6666666666666665,1606075.3333333335,0.0,0.0,0.0,0.0,27150301041.0,17640149693.666664,8.0,202069.33333333334,80.24533333333238,0.0,0.0,48.64633333333526,1,1.0
1699527095,8912.0,0.3333333333333333,1336909.3333333335,0.0,0.0,0.0,0.0,27709128934.0,15364778083.0,8.333333333333334,114688.0,79.34800000000057,0.0,0.0,48.52666666666482,1,1.0
1699527098,8917.333333333334,5.333333333333333,1461855.3333333335,0.0,0.0,0.0,0.0,28268581507.0,17612538805.0,8.333333333333334,2730.6666666666665,80.73766666666536,0.0,0.0,48.997666666664976,1,1.0
1699527101,8903.666666666666,1.3333333333333333,1224070.3333333335,0.0,0.0,0.0,0.0,27036944521.0,17016196125.666668,6.333333333333333,72362.66666666666,79.97599999999754,0.0,0.0,48.45699999999973,1,1.0
1699527104,8929.666666666666,0.3333333333333333,1257862.0,0.0,0.0,0.0,0.0,28221263050.0,14982969085.333332,0.0,2730.6666666666665,81.05633333333633,0.0,0.0,48.95566666666855,1,1.0
1699527107,8892.666666666666,0.0,1219962.6666666667,0.0,0.0,0.0,0.0,27458378191.333332,18603445007.666668,0.6666666666666666,356352.0,82.34399999999732,0.0,0.0,48.71833333333537,1,1.0
1699527110,8927.666666666668,6.333333333333333,1519755.6666666667,0.0,0.0,0.0,0.0,26678141642.333336,16455638283.0,0.0,5461.333333333333,81.5453333333353,0.0,0.0,49.246666666663565,1,1.0
1699527113,8901.666666666666,0.3333333333333333,1320586.6666666665,0.0,0.0,0.0,0.0,27705873684.666668,15719952298.0,28.333333333333332,35498.66666666667,79.02433333333222,0.0,0.0,48.13033333333442,1,1.0
1699527116,8891.333333333332,0.3333333333333333,1054207.3333333335,0.0,0.0,0.0,0.0,26977352665.0,17740088602.666664,0.0,122880.0,80.51633333333545,0.0,0.0,48.96666666666715,1,1.0
1699527119,1403.3333333333333,7.0,1227945.6666666665,63073.666666666664,0.0,34523.0,28550.666666666668,13088570650.666666,4880928806.666666,0.3333333333333333,103765.33333333333,65.37633333333117,0.0,0.0,48.28433333333183,1,1.0
1699527122,1404.6666666666665,4.0,1368192.3333333335,164318.33333333334,0.0,1330.0,162988.33333333334,2044311174.3333333,1055452827.0,0.0,53248.0,51.71866666666756,0.0,0.0,48.68299999999968,1,1.0
1699527125,1403.0,1.3333333333333333,833584.6666666666,1121.0,0.0,253.33333333333334,874.0,2104023050.3333333,1326053075.6666665,0.3333333333333333,86016.0,50.87133333333381,0.0,0.0,48.532666666666046,1,1.0
1699527128,1398.0,1.0,782171.0,0.0,0.0,0.0,0.0,1641594568.3333333,1435284023.3333335,0.0,4096.0,51.15600000000026,0.0,0.0,48.73733333333561,1,1.0
1699527131,1430.0,18.0,1753237.6666666667,364831.6666666667,752298.6666666666,116242.0,248583.33333333334,2432909296.0,1294021880.3333335,0.0,65536.0,55.41733333333347,0.0,0.0,51.20133333333312,1,1.0
1699527134,12081.0,10.333333333333332,3075197.3333333335,13534527.666666668,4777301.333333333,2997643.0,10536891.333333332,25475309420.0,17970156814.0,12.0,20396714.666666668,83.20299999999891,0.0,0.0,47.656000000000255,1,1.0
1699527137,15498.666666666666,0.0,2450257.6666666665,0.0,0.0,0.0,0.0,32306367657.0,24985724410.666664,15.333333333333332,20433578.666666668,96.13900000000042,0.0,0.0,48.650666666665835,1,1.0
1699527140,15473.333333333334,4.666666666666667,2375322.0,16800.0,57344.0,3262.0,13538.0,34106846671.666664,25180864404.0,15.333333333333334,20328448.000000004,93.71133333333273,0.0,0.0,49.314999999999905,1,1.0
1699527143,15495.0,0.3333333333333333,2232979.0,0.0,0.0,0.0,0.0,31500746118.0,22417034866.0,15.0,20283392.0,91.48999999999796,0.0,0.0,48.431333333333896,1,1.0
1699527146,15455.666666666668,0.3333333333333333,1903370.3333333335,0.0,0.0,0.0,0.0,34219160134.666668,27380570248.0,14.666666666666666,27306.666666666668,92.92566666667214,0.0,0.0,48.93066666666709,1,1.0
1699527149,15461.333333333334,0.3333333333333333,2121209.0,0.0,0.0,0.0,0.0,31482597613.666668,21893292976.333332,15.666666666666668,4096.0,92.25566666666418,0.0,0.0,48.7559999999988,1,1.0
1699527152,15477.666666666668,7.666666666666667,2536416.0,0.0,0.0,0.0,0.0,33054075240.333332,25751727397.666664,3.0,1365.3333333333333,92.74733333333279,0.0,0.0,48.893000000001244,1,1.0
1699527155,15501.333333333332,1.6666666666666667,2265922.333333333,0.0,0.0,0.0,0.0,33414610651.666668,24028141852.0,0.3333333333333333,15018.666666666666,92.07866666666814,0.0,0.0,48.687333333332695,1,1.0
1699527158,15443.666666666666,0.0,1957231.6666666667,0.0,0.0,0.0,0.0,31741533996.0,25246331024.0,0.0,17749.333333333332,92.51499999999942,0.0,0.0,48.81566666666428,1,1.0
1699527161,15491.333333333332,5.0,2261377.333333333,0.0,0.0,0.0,0.0,34613587359.333336,23072971203.333336,0.0,344064.0,92.75300000000182,0.0,0.0,49.00200000000283,1,1.0
1699527164,1411.6666666666665,6.333333333333333,1477048.0,189011.6666666667,0.0,0.0,189011.6666666667,6077226936.0,4125308349.0,0.3333333333333333,39594.666666666664,63.1989999999981,0.0,0.0,48.42399999999907,1,1.0
1699527167,1392.6666666666667,1.0,1002040.6666666666,13101.333333333332,0.0,0.0,13101.333333333332,2210084252.0,1182083102.6666665,0.0,277162.6666666667,51.961333333335155,0.0,0.0,48.57433333333271,1,1.0
1699527170,1397.0,5.666666666666667,855933.3333333333,0.0,0.0,0.0,0.0,2053726077.0,1306158942.0,0.0,0.0,52.17766666666527,0.0,0.0,48.99733333333279,1,1.0
1699527173,1412.3333333333335,1.6666666666666667,888080.0,0.0,0.0,0.0,0.0,2261338045.0,1530405346.0,0.0,54613.333333333336,51.31733333333492,0.0,0.0,48.20000000000194,1,1.0
1699527176,1503.6666666666665,25.0,3181320.666666667,350494.6666666666,603477.3333333333,125414.66666666666,225080.0,3302554734.0,2393112645.3333335,0.3333333333333333,32767.999999999996,59.170999999997235,0.0,0.0,49.54966666666829,1,1.0
1699527179,23418.0,1.0,4034984.6666666665,0.0,0.0,0.0,0.0,34328962687.666664,28873105225.333332,25.333333333333336,31840938.666666668,97.40200000000186,0.0,0.0,48.30433333333349,1,1.0
1699527182,23782.333333333332,6.0,3313030.0,0.0,0.0,0.0,0.0,32320771459.0,33765744371.0,24.333333333333336,31869610.666666668,103.19566666666651,0.0,0.0,49.67233333333084,1,1.0
1699527185,23832.333333333332,2.0,3399851.6666666665,0.0,0.0,0.0,0.0,32927840126.333336,29503390467.333336,24.0,32090794.666666668,98.99633333333378,0.0,0.0,48.4383333333341,1,1.0
1699527188,23812.666666666668,0.0,3069953.0,0.0,0.0,0.0,0.0,34539968887.0,32693053936.0,3.0,34133.33333333333,101.79800000000006,0.0,0.0,48.901333333332644,1,1.0
1699527191,23828.333333333332,5.666666666666667,3383553.666666667,0.0,0.0,0.0,0.0,31961741605.0,30389452537.999996,0.0,23210.666666666668,102.54899999999907,0.0,0.0,49.305333333334914,1,1.0
1699527194,23797.0,1.6666666666666667,3360867.3333333335,0.0,0.0,0.0,0.0,34237323707.333332,31295379145.0,0.3333333333333333,9557.333333333332,102.02433333333465,0.0,0.0,49.16766666666567,1,1.0
1699527197,23828.0,1.3333333333333333,3347119.0,0.0,0.0,0.0,0.0,32792732719.0,32611008620.0,0.3333333333333333,55978.66666666667,101.4969999999982,0.0,0.0,48.71266666666634,1,1.0
1699527200,23802.0,0.0,3433795.6666666665,13762.333333333334,0.0,3052.6666666666665,10709.666666666666,33190176884.666664,30645406894.333336,110.66666666666667,1365.3333333333333,102.71066666666593,0.0,0.0,49.283333333335264,1,1.0
1699527203,23827.666666666664,5.666666666666667,3529201.333333333,0.0,0.0,0.0,0.0,33781869725.0,30583010895.0,0.0,2730.6666666666665,102.04033333333308,0.0,0.0,48.831666666665114,1,1.0
1699527206,23616.666666666664,10.0,3253816.3333333335,0.0,0.0,0.0,0.0,33090010465.666664,33393024234.666664,0.0,117418.66666666667,104.9223333333357,0.0,0.0,48.84833333333276,1,1.0
1699527209,1383.3333333333335,5.0,1258009.0,216426.0,122880.0,73110.0,143316.0,3824888520.3333335,1926991602.6666667,0.3333333333333333,76458.66666666667,56.04533333333287,0.0,0.0,48.41366666666727,1,1.0
1699527212,1443.0,7.333333333333333,1419124.6666666665,13992.0,122880.0,3102.0,10884.0,2275274095.333333,1408346469.6666667,0.3333333333333333,285354.6666666666,53.342333333333954,0.0,0.0,49.17500000000049,1,1.0
1699527215,1403.0,1.3333333333333333,787517.3333333333,0.0,0.0,0.0,0.0,2205573426.3333335,1131713219.3333333,0.0,0.0,51.28600000000248,0.0,0.0,48.28166666666706,1,1.0
1699527218,1382.3333333333335,0.6666666666666666,741020.0,0.0,0.0,0.0,0.0,1899606905.6666665,1412023363.3333333,0.0,2730.6666666666665,51.45366666666329,0.0,0.0,48.55166666666628,1,1.0
1699527221,1449.0,28.666666666666668,2313653.0,394674.0,663552.0,109932.0,284742.0,2699996305.3333335,1479854265.0,0.3333333333333333,274432.0,54.72900000000178,0.0,0.0,49.270666666666024,1,1.0
1699527224,26240.0,0.6666666666666666,5342844.0,0.0,0.0,0.0,0.0,31491109924.333332,31911873413.0,29.333333333333332,41842005.333333336,94.97866666666232,0.0,0.0,50.67233333333328,1,1.0
1699527227,28471.0,0.6666666666666666,4638942.0,0.0,0.0,0.0,0.0,30672768654.0,35473020842.333336,30.333333333333332,41862485.333333336,87.0373333333361,0.0,0.0,47.75266666666721,1,1.0
1699527230,28578.666666666668,1.0,4464791.333333333,0.0,0.0,0.0,0.0,33667550168.0,34326035781.0,30.666666666666668,5461.333333333333,91.19499999999728,0.0,0.0,49.820333333331895,1,1.0
1699527233,28532.666666666664,5.0,4789398.0,0.0,0.0,0.0,0.0,30096538034.333332,34719146054.0,31.333333333333332,94208.0,90.29933333333854,0.0,0.0,49.164000000001884,1,1.0
1699527236,28612.333333333336,0.3333333333333333,4452761.333333333,0.0,0.0,0.0,0.0,32252794516.333336,35348849512.0,30.0,57344.0,89.67833333332965,0.0,0.0,48.81699999999788,1,1.0
1699527239,28525.0,1.0,4447060.0,0.0,0.0,0.0,0.0,32490340086.666664,34052788568.0,10.666666666666668,120149.33333333333,88.16033333333326,0.0,0.0,47.9173333333359,1,1.0
1699527242,28625.666666666668,4.666666666666667,4506033.666666667,0.0,0.0,0.0,0.0,30458337710.666664,35642257630.666664,0.6666666666666666,101034.66666666667,92.37833333333158,0.0,0.0,50.18166666666608,1,1.0
1699527245,28610.0,1.3333333333333333,4554822.333333333,0.0,0.0,0.0,0.0,33829703572.333332,34077144298.666668,0.3333333333333333,0.0,88.0836666666728,0.0,0.0,48.101666666664336,1,1.0
1699527248,28802.333333333336,0.3333333333333333,4202458.333333333,0.0,0.0,0.0,0.0,30395942903.0,35105126065.0,0.3333333333333333,103765.33333333333,91.19533333332704,0.0,0.0,49.605666666670004,1,1.0
1699527251,28509.333333333332,1.0,4525354.666666666,0.0,0.0,0.0,0.0,31737478793.666664,34779791711.0,0.0,0.0,88.00900000000063,0.0,0.0,48.043999999999265,1,1.0
1699527254,1423.6666666666665,10.0,1717076.3333333333,231933.0,0.0,0.0,231933.0,6575775833.0,2750224192.666667,0.0,46421.33333333333,65.80400000000373,0.0,0.0,48.636333333333226,1,1.0
1699527257,1430.6666666666667,1.0,1436021.3333333335,23091.333333333332,0.0,23097.666666666668,0.0,1861641291.6666665,1373242710.0,0.6666666666666666,141994.66666666666,51.62533333332976,0.0,0.0,48.32999999999933,1,1.0
1699527260,1401.6666666666667,1.0,996504.0,15668.666666666666,778240.0,15668.666666666666,0.0,2276169134.0,1370320567.6666667,0.0,15018.666666666666,51.760333333334216,0.0,0.0,48.78733333333366,1,1.0
1699527263,1425.6666666666667,6.0,995462.3333333334,0.0,778240.0,0.0,0.0,2285548499.333333,997683861.3333334,0.0,2730.6666666666665,51.58866666666776,0.0,0.0,48.77966666666666,1,1.0
1699527266,1446.0,25.0,2194285.666666667,396549.0,622592.0,241515.33333333334,155027.3333333333,2158866134.3333335,1877590789.6666667,0.0,318122.6666666667,53.675333333332674,0.0,0.0,49.15399999999742,1,1.0
1699527269,24347.666666666668,6.333333333333333,5507211.666666666,0.0,0.0,0.0,0.0,29077863033.666664,30252816277.0,27.0,41921194.666666664,90.32966666666714,0.0,0.0,49.165666666667676,1,1.0
1699527272,28572.333333333336,3.0,4517986.333333333,0.0,0.0,0.0,0.0,33091622812.0,35474310940.0,30.666666666666668,41910272.0,91.03399999999965,0.0,0.0,49.921666666666475,1,1.0
1699527275,28484.666666666668,4.666666666666667,4565692.666666666,0.0,0.0,0.0,0.0,30546568694.333336,34097963049.999996,31.333333333333332,41908906.666666664,89.3543333333364,0.0,0.0,48.81933333333533,1,1.0
1699527278,28627.333333333332,0.3333333333333333,4370754.0,0.0,0.0,0.0,0.0,32404637717.666668,35684905219.0,30.333333333333332,126976.00000000001,92.08599999999569,0.0,0.0,50.20099999999851,1,1.0
1699527281,28563.0,0.0,4425921.333333333,0.0,0.0,0.0,0.0,31875428398.666668,33966461538.0,15.333333333333334,46421.333333333336,86.30399999999888,0.0,0.0,47.656000000000255,1,1.0
1699527284,28644.333333333336,5.0,4642527.666666667,0.0,0.0,0.0,0.0,30943465773.666664,35272697382.99999,0.9999999999999999,795989.3333333334,91.87533333333461,0.0,0.0,50.15399999999985,1,1.0
1699527287,28662.0,0.3333333333333333,4375932.333333333,0.0,0.0,0.0,0.0,33230789939.000004,34114795925.333332,0.0,0.0,87.57966666666714,0.0,0.0,47.831000000000735,1,1.0
1699527290,28626.333333333332,0.3333333333333333,4471457.666666667,0.0,0.0,0.0,0.0,30691124557.666668,34782376225.333336,0.0,60074.666666666664,91.60766666666798,0.0,0.0,50.139333333332615,1,1.0
1699527293,28471.666666666668,0.6666666666666666,4536450.333333333,0.0,0.0,0.0,0.0,32239667940.333332,35421352160.33333,0.3333333333333333,51882.66666666667,87.99466666666558,0.0,0.0,48.00766666666701,1,1.0
1699527296,28643.0,4.666666666666667,5378072.333333334,0.0,0.0,0.0,0.0,32049959910.333336,33531784803.666668,151.0,46421.333333333336,92.95866666666795,0.0,0.0,50.757333333332404,1,1.0
1699527299,1396.6666666666667,5.333333333333333,1519047.0,176046.3333333333,0.0,62724.33333333333,113322.0,6062312126.666666,2843369260.0,0.0,0.0,66.15099999999802,0.0,0.0,47.65600000000268,1,1.0
