,timestamp,bpf_block_irq,bpf_net_rx_irq,bpf_net_tx_irq,cache_miss,cpu_cycles,cpu_instructions,platform_power,node_type,id
425,1699528184,0.3333333333333333,219.33333333333334,0,794374.6666666666,32884781298.33333,10286318449.0,57.0,1.0,all containers
426,1699528187,0.3333333333333333,210.66666666666666,0,787910.3333333333,33273168655.333332,11392802056.666666,56.0,1.0,all containers
427,1699528190,0.3333333333333333,200.0,0,617454.0,33988461900.333336,10341285789.666666,56.0,1.0,all containers
428,1699528193,1.0,272.3333333333333,0,1617034.6666666667,9301385292.666668,3284859656.333333,24.0,1.0,all containers
429,1699528196,0.6666666666666666,261.0,0,1072567.3333333333,2265095604.6666665,1332573579.6666667,3.0,1.0,all containers
430,1699528199,0.3333333333333333,224.33333333333331,0,653369.3333333334,1909331689.6666665,1321001840.6666667,3.0,1.0,all containers
431,1699528202,0.3333333333333333,222.0,0,738402.6666666666,2249946968.3333335,1212407086.0,2.0,1.0,all containers
432,1699528205,0.6666666666666666,295.0,0,2278219.6666666665,2585284087.666667,1753579082.0,4.0,1.0,all containers
433,1699528208,0.0,239.33333333333331,0,1427947.0,42648491175.333336,14142366527.666668,89.0,1.0,all containers
434,1699528211,0.6666666666666666,220.33333333333331,0,855405.6666666666,44158660975.333336,13580123582.0,85.0,1.0,all containers
435,1699528214,0.3333333333333333,211.33333333333334,0,877250.6666666667,44306439390.666664,13505532252.0,86.0,1.0,all containers
436,1699528217,0.3333333333333333,232.66666666666666,0,1910407.6666666667,44775832353.0,13008724201.666668,85.0,1.0,all containers
437,1699528220,0.3333333333333333,216.0,0,818204.0,44822499135.0,14806805909.666666,87.0,1.0,all containers
438,1699528223,0.3333333333333333,219.0,0,1132350.0,44465932070.666664,12621576887.0,85.0,1.0,all containers
439,1699528226,0.0,214.33333333333331,0,939475.0,44311887027.66667,14045519272.333334,88.0,1.0,all containers
440,1699528229,0.0,202.66666666666669,0,752575.3333333334,44476568832.0,13422816322.333332,88.0,1.0,all containers
441,1699528232,0.3333333333333333,220.0,0,945422.0,44810971857.0,14518013021.666668,87.0,1.0,all containers
442,1699528235,0.3333333333333333,216.66666666666666,0,1200457.6666666667,44958609825.0,12107811264.666666,89.0,1.0,all containers
443,1699528238,1.3333333333333333,303.66666666666663,0,1636857.0,3468099970.666667,2181998052.0,10.0,1.0,all containers
444,1699528241,0.0,213.33333333333334,0,608722.0,2021155941.6666665,1574952564.3333333,2.0,1.0,all containers
445,1699528244,0.0,228.0,0,934496.6666666667,2218854979.333333,1075420060.0,3.0,1.0,all containers
446,1699528247,0.3333333333333333,232.66666666666666,0,741954.3333333334,1735550708.3333335,1353093971.0,1.0,1.0,all containers
447,1699528250,0.0,292.33333333333337,0,2444481.0,6046055787.333334,2747885730.3333335,14.0,1.0,all containers
448,1699528253,0.3333333333333333,245.66666666666663,0,905924.0,44861546510.0,11849240979.0,92.0,1.0,all containers
449,1699528256,0.3333333333333333,225.0,0,733428.6666666666,44749127847.0,12296760301.0,92.0,1.0,all containers
450,1699528259,0.6666666666666666,207.66666666666666,0,643728.3333333334,45011183596.333336,12273387892.333334,92.0,1.0,all containers
451,1699528262,0.3333333333333333,230.0,0,605305.0,45608170767.333336,12170022222.0,95.0,1.0,all containers
452,1699528265,0.3333333333333333,223.33333333333331,0,969166.3333333334,44890641011.0,12418844639.333332,93.0,1.0,all containers
453,1699528268,0.3333333333333333,205.66666666666666,0,571485.0,45028475078.0,11810370410.0,95.0,1.0,all containers
454,1699528271,0.3333333333333333,193.66666666666669,0,599695.6666666666,45003314758.0,12448472198.0,93.0,1.0,all containers
455,1699528274,0.3333333333333333,219.0,0,947765.0,45197718675.666664,11449699362.666668,92.0,1.0,all containers
456,1699528277,0.6666666666666666,228.0,0,1931399.6666666665,45020296786.0,13962233968.666668,91.0,1.0,all containers
457,1699528280,0.0,226.0,0,1068746.3333333333,37138253780.0,8656062012.0,90.0,1.0,all containers
458,1699528283,1.3333333333333333,291.6666666666667,0,2026123.0,2105590977.3333335,1620642612.3333333,3.0,1.0,all containers
459,1699528286,0.3333333333333333,230.0,0,784169.6666666667,2184179463.3333335,1213616308.0,0.0,1.0,all containers
460,1699528289,0.0,227.33333333333331,0,716136.0,1836749803.0,910800143.0,3.0,1.0,all containers
461,1699528292,0.3333333333333333,212.33333333333331,0,587696.0,2420926989.666667,1502197896.0,1.0,1.0,all containers
462,1699528295,0.0,287.0,0,3343356.0,4071905069.6666665,2540494781.3333335,4.0,1.0,all containers
463,1699528298,0.3333333333333333,261.0,0,834973.3333333333,44628990607.66667,10843195065.666666,74.0,1.0,all containers
464,1699528301,0.3333333333333333,254.66666666666666,0,727626.6666666667,44597821822.333336,10448276526.666668,85.0,1.0,all containers
465,1699528304,0.0,272.6666666666667,0,1048207.3333333335,44570295011.666664,11346055396.333334,82.0,1.0,all containers
466,1699528307,0.6666666666666666,283.3333333333333,0,806378.3333333333,44512218075.0,10206693000.333334,77.0,1.0,all containers
467,1699528310,0.0,267.0,0,747464.3333333334,44675900693.666664,11678989846.0,84.0,1.0,all containers
468,1699528313,0.6666666666666666,259.33333333333337,0,746135.0,44715348057.66667,9734477639.333332,83.0,1.0,all containers
469,1699528316,0.0,274.3333333333333,0,936173.3333333334,44582882161.0,11976270418.333334,83.0,1.0,all containers
470,1699528319,0.6666666666666666,255.0,0,654136.6666666666,44677177229.0,9735298642.0,82.0,1.0,all containers
471,1699528322,0.3333333333333333,262.66666666666663,0,689448.3333333333,44692451910.666664,11831048946.0,83.0,1.0,all containers
472,1699528325,0.3333333333333333,256.0,0,1249965.3333333333,42086254363.333336,9994612612.0,83.0,1.0,all containers
473,1699528328,1.0,296.66666666666663,0,1388507.3333333335,2010686094.0,1152507349.6666665,2.0,1.0,all containers
474,1699528331,0.3333333333333333,241.33333333333334,0,917796.0,2141207156.6666667,1529633025.6666667,2.0,1.0,all containers
475,1699528334,0.3333333333333333,231.0,0,865989.3333333333,2065229684.0,1172961453.3333333,2.0,1.0,all containers
476,1699528337,0.0,246.33333333333334,0,1287674.0,2318023043.333333,1380763135.0,1.0,1.0,all containers
477,1699528340,0.3333333333333333,289.66666666666663,0,2838394.6666666665,3983217391.3333335,2541180613.0,5.0,1.0,all containers
478,1699528343,0.0,299.6666666666667,0,1332487.6666666665,44682365960.0,11537765594.0,82.0,1.0,all containers
479,1699528346,0.3333333333333333,267.0,0,997711.3333333333,44768164123.0,10261967770.0,83.0,1.0,all containers
480,1699528349,0.3333333333333333,275.0,0,698416.6666666667,44721010945.333336,11191614933.666666,82.0,1.0,all containers
481,1699528352,0.3333333333333333,289.0,0,632940.3333333333,44648536898.33333,10820833401.0,81.0,1.0,all containers
482,1699528355,0.3333333333333333,266.3333333333333,0,975704.3333333333,44707009587.333336,10615522769.666668,82.0,1.0,all containers
483,1699528358,0.0,262.6666666666667,0,820600.6666666667,44683380749.66667,11386225805.0,81.0,1.0,all containers
484,1699528361,0.0,255.66666666666666,0,792277.6666666667,44694199815.666664,10102793167.666666,84.0,1.0,all containers
485,1699528364,0.3333333333333333,234.33333333333334,0,654594.6666666667,44551643757.33333,11657781224.0,83.0,1.0,all containers
486,1699528367,0.3333333333333333,278.33333333333337,0,1074562.3333333333,44991030434.66667,10158897149.333334,82.0,1.0,all containers
487,1699528370,0.3333333333333333,246.66666666666669,0,892220.6666666666,43968901750.333336,11960455197.333334,82.0,1.0,all containers
488,1699528373,1.3333333333333333,282.0,0,1510451.6666666667,4275643301.0,2383886116.333333,19.0,1.0,all containers
489,1699528376,0.0,248.33333333333331,0,1170407.3333333333,2122246699.3333333,1212670262.0,3.0,1.0,all containers
490,1699528379,0.3333333333333333,241.33333333333334,0,832337.6666666667,2153658967.333333,480057572.3333333,2.0,1.0,all containers
491,1699528382,0.0,209.0,0,596219.0,2257944488.666667,1576652381.3333333,3.0,1.0,all containers
492,1699528385,0.0,316.66666666666663,0,2527540.0,5250937162.666667,2423266865.333333,2.0,1.0,all containers
493,1699528388,0.6666666666666666,247.66666666666666,0,980660.0,30591975383.0,10061442924.666668,59.0,1.0,all containers
494,1699528391,0.3333333333333333,222.0,0,884877.6666666667,30186876225.0,10961293749.0,56.0,1.0,all containers
495,1699528394,0.3333333333333333,227.33333333333334,0,807037.6666666667,28966274737.666668,9993510959.666666,58.0,1.0,all containers
496,1699528397,0.3333333333333333,253.33333333333334,0,2241441.6666666665,30639173111.333332,9902226742.666668,60.0,1.0,all containers
497,1699528400,0.0,226.33333333333334,0,819198.6666666666,29522875973.0,11194445147.666668,58.0,1.0,all containers
498,1699528403,0.0,231.66666666666669,0,1213536.3333333335,29352786565.333332,9875122213.333334,58.0,1.0,all containers
499,1699528406,0.3333333333333333,230.33333333333331,0,906558.0,30664874690.333336,9384833689.333334,59.0,1.0,all containers
500,1699528409,0.0,219.33333333333331,0,1026372.0,29232302386.666664,11295701715.666666,60.0,1.0,all containers
501,1699528412,0.3333333333333333,208.66666666666666,0,806276.3333333334,29333406153.666668,8922416142.0,55.0,1.0,all containers
502,1699528415,0.3333333333333333,244.33333333333334,0,1344403.0,25928301719.333332,9430428395.0,66.0,1.0,all containers
503,1699528418,1.3333333333333333,300.3333333333333,0,1649647.6666666665,2549636519.6666665,1407079817.3333333,5.0,1.0,all containers
504,1699528421,0.3333333333333333,223.33333333333331,0,706556.6666666667,2062291104.0,1499576826.3333333,0.0,1.0,all containers
505,1699528424,0.3333333333333333,218.66666666666666,0,711992.3333333333,2181358882.3333335,1408363807.0,2.0,1.0,all containers
506,1699528427,0.3333333333333333,234.33333333333334,0,882839.6666666666,2124650568.0,1207384736.3333335,3.0,1.0,all containers
507,1699528430,0.3333333333333333,312.0,0,2502185.6666666665,13125487520.666666,5040685756.0,7.0,1.0,all containers
508,1699528433,0.0,228.66666666666669,0,858384.3333333333,36679194091.33333,11774902711.666668,89.0,1.0,all containers
509,1699528436,0.6666666666666666,225.66666666666666,0,768804.6666666667,38728450600.0,13247281681.0,89.0,1.0,all containers
510,1699528439,0.3333333333333333,226.66666666666666,0,873814.3333333333,38403268309.333336,12019216232.666668,89.0,1.0,all containers
511,1699528442,0.0,216.0,0,684724.3333333333,36853421561.333336,12706123466.0,87.0,1.0,all containers
512,1699528445,0.3333333333333333,222.66666666666666,0,900682.6666666667,39954202283.66667,12182263400.0,91.0,1.0,all containers
513,1699528448,0.0,224.66666666666666,0,787834.3333333333,38898807177.333336,12217768169.333334,89.0,1.0,all containers
514,1699528451,0.6666666666666666,214.0,0,939996.0,38474142691.666664,13018516909.333334,91.0,1.0,all containers
515,1699528454,0.3333333333333333,225.0,0,767857.0,39465145327.666664,11910434659.333332,88.0,1.0,all containers
516,1699528457,0.0,216.0,0,1103934.6666666667,37278020439.0,13087208504.0,91.0,1.0,all containers
517,1699528460,0.3333333333333333,234.66666666666669,0,983451.6666666667,15151904365.333334,6271100747.666667,92.0,1.0,all containers
518,1699528463,1.3333333333333333,294.33333333333337,0,1469767.3333333333,2506499385.0,1521920746.6666667,5.0,1.0,all containers
519,1699528466,0.3333333333333333,239.0,0,767645.0,2074754242.3333333,955239732.3333334,4.0,1.0,all containers
520,1699528469,0.3333333333333333,224.0,0,802682.0,1796647297.6666667,1268345198.6666667,4.0,1.0,all containers
521,1699528472,0.3333333333333333,262.3333333333333,0,1489487.0,2659579250.6666665,1470937215.0,0.0,1.0,all containers
522,1699528475,0.3333333333333333,287.66666666666663,0,2634683.6666666665,38150506506.66667,13209808832.666668,141.0,1.0,all containers
523,1699528478,0.3333333333333333,229.66666666666666,0,1026742.3333333333,54898631968.0,15761150664.333332,151.0,1.0,all containers
524,1699528481,0.3333333333333333,217.0,0,1044714.6666666666,53253714345.0,16464510649.666668,150.0,1.0,all containers
525,1699528484,0.6666666666666666,234.33333333333331,0,958379.0,51672358576.66667,15631403070.666668,149.0,1.0,all containers
526,1699528487,0.3333333333333333,208.66666666666666,0,895679.3333333333,55808895812.333336,16495234340.333332,151.0,1.0,all containers
527,1699528490,0.3333333333333333,222.66666666666666,0,1088223.0,51963963865.66667,15840241743.666668,152.0,1.0,all containers
528,1699528493,0.6666666666666666,209.33333333333334,0,916984.6666666666,53277432396.333336,16773437338.666668,152.0,1.0,all containers
529,1699528496,0.0,217.0,0,941428.3333333334,54371866014.666664,16275088027.0,151.0,1.0,all containers
530,1699528499,0.3333333333333333,193.33333333333334,0,728079.6666666666,50976299911.0,16023170701.333332,151.0,1.0,all containers
531,1699528502,0.3333333333333333,225.0,0,1037045.3333333334,55339627324.333336,16578322770.333334,153.0,1.0,all containers
532,1699528505,1.3333333333333333,273.3333333333333,0,1270169.3333333335,10052776430.333334,4083835963.0,41.0,1.0,all containers
533,1699528508,0.0,267.6666666666667,0,1085982.3333333335,1908424186.0,1501950765.3333333,10.0,1.0,all containers
534,1699528511,0.3333333333333333,216.33333333333331,0,847586.6666666667,2356599523.0,1449216511.6666667,4.0,1.0,all containers
535,1699528514,0.0,231.33333333333334,0,876512.0,2077020767.0,1084482917.0,3.0,1.0,all containers
536,1699528517,0.3333333333333333,304.3333333333333,0,3115713.333333333,3312012397.0,2064026395.3333333,4.0,1.0,all containers
537,1699528520,0.3333333333333333,249.66666666666666,0,1466948.6666666665,54696531438.0,14167509560.666666,134.0,1.0,all containers
538,1699528523,0.3333333333333333,239.0,0,1003389.0,51771894468.0,14427449864.666666,153.0,1.0,all containers
539,1699528526,0.3333333333333333,211.0,0,816778.3333333334,55509978864.0,15045791752.666666,153.0,1.0,all containers
540,1699528529,0.0,218.0,0,654178.3333333333,54051073227.333336,13742835978.333334,154.0,1.0,all containers
541,1699528532,0.6666666666666666,213.0,0,775948.6666666667,52564236736.666664,14890275332.333336,155.0,1.0,all containers
542,1699528535,0.0,207.33333333333331,0,917433.0,56167500039.33333,14295584012.666668,150.0,1.0,all containers
543,1699528538,0.3333333333333333,213.33333333333331,0,795362.3333333333,52352606539.00001,14923424320.0,157.0,1.0,all containers
544,1699528541,0.3333333333333333,213.66666666666666,0,871524.0,53986465237.66667,13956087209.0,156.0,1.0,all containers
545,1699528544,0.0,210.33333333333334,0,802765.0,55414453041.0,15214198576.333332,157.0,1.0,all containers
546,1699528547,0.6666666666666666,210.66666666666669,0,947060.6666666666,51842037324.0,14357013163.666668,158.0,1.0,all containers
547,1699528550,1.0,281.0,0,1377002.3333333335,3997787901.0,1894202086.6666665,18.0,1.0,all containers
548,1699528553,0.6666666666666666,272.0,0,1351346.0,2430840240.3333335,1223832661.0,8.0,1.0,all containers
549,1699528556,0.3333333333333333,233.0,0,807303.3333333333,1992667901.3333333,1653647482.6666667,4.0,1.0,all containers
550,1699528559,0.3333333333333333,205.66666666666669,0,606892.0,1977182432.6666667,1323838009.6666667,4.0,1.0,all containers
551,1699528562,0.3333333333333333,297.3333333333333,0,2253791.0,2879933697.6666665,1414731226.3333333,9.0,1.0,all containers
552,1699528565,0.0,290.66666666666663,0,1999249.0,53618999421.0,13070900448.0,122.0,1.0,all containers
553,1699528568,0.3333333333333333,281.3333333333333,0,807190.6666666667,52824414433.0,13464689966.333332,152.0,1.0,all containers
554,1699528571,0.0,246.0,0,697540.0,54745034532.99999,12491161007.333332,152.0,1.0,all containers
555,1699528574,0.6666666666666666,279.33333333333337,0,895504.3333333334,54639439805.0,13711079441.000002,154.0,1.0,all containers
556,1699528577,0.0,256.33333333333337,0,2295650.3333333335,52995571415.0,13028563409.0,152.0,1.0,all containers
557,1699528580,0.6666666666666666,254.33333333333334,0,759258.6666666667,55458421333.666664,12842087027.0,154.0,1.0,all containers
558,1699528583,0.0,256.3333333333333,0,1038016.6666666667,53477922451.333336,14052259421.0,155.0,1.0,all containers
559,1699528586,0.3333333333333333,268.66666666666663,0,834001.0,53694586054.0,11810693832.0,154.0,1.0,all containers
560,1699528589,0.3333333333333333,251.66666666666666,0,652877.6666666667,55201265570.333336,14262092656.0,155.0,1.0,all containers
561,1699528592,0.0,260.0,0,742245.3333333333,52815866554.666664,12361701103.666666,155.0,1.0,all containers
562,1699528595,1.0,287.3333333333333,0,1842451.0,7593922115.666667,3593715706.6666665,33.0,1.0,all containers
563,1699528598,0.3333333333333333,263.33333333333337,0,1130728.3333333335,2155662123.6666665,1654293898.6666667,7.0,1.0,all containers
564,1699528601,0.0,223.33333333333334,0,843232.6666666666,2178128892.333333,1441974497.3333333,5.0,1.0,all containers
565,1699528604,0.0,239.0,0,972640.3333333334,2162988637.6666665,988977755.6666666,1.0,1.0,all containers
566,1699528607,0.0,310.0,0,2457714.333333333,2524467246.0,1646537141.3333333,3.0,1.0,all containers
567,1699528610,0.6666666666666666,299.0,0,1929827.6666666665,51970753373.0,12004927569.666666,145.0,1.0,all containers
568,1699528613,0.0,275.3333333333333,0,1035533.0,52962203110.333336,14898585087.333334,149.0,1.0,all containers
569,1699528616,0.0,253.0,0,750640.6666666667,55188103693.666664,11420754883.666668,151.0,1.0,all containers
570,1699528619,0.3333333333333333,287.6666666666667,0,810646.6666666666,53729711605.0,14249165531.333332,150.0,1.0,all containers
571,1699528622,0.0,251.66666666666666,0,769249.6666666666,53638869188.99999,12763148104.666668,153.0,1.0,all containers
572,1699528625,0.3333333333333333,268.0,0,1100821.6666666665,55272516814.333336,12735958777.0,154.0,1.0,all containers
573,1699528628,0.3333333333333333,260.6666666666667,0,819906.3333333333,53120891154.333336,13854103670.333334,155.0,1.0,all containers
574,1699528631,0.3333333333333333,248.0,0,793546.3333333334,54544829659.0,12050087341.333334,155.0,1.0,all containers
575,1699528634,0.6666666666666666,252.66666666666666,0,893628.3333333333,54659005606.666664,14246244588.0,154.0,1.0,all containers
576,1699528637,0.0,267.0,0,1011927.0,52990578967.666664,12012382328.333332,157.0,1.0,all containers
577,1699528640,1.3333333333333333,242.66666666666666,0,1300110.0,6577349115.666667,3151080089.333333,51.0,1.0,all containers
578,1699528643,0.3333333333333333,288.66666666666663,0,1459072.0,2501618742.666667,1671681140.6666667,10.0,1.0,all containers
579,1699528646,0.0,228.66666666666666,0,917588.6666666667,2010671753.3333333,1139268053.6666667,5.0,1.0,all containers
580,1699528649,0.3333333333333333,239.66666666666666,0,842191.6666666667,2363276242.0,1642023534.3333333,3.0,1.0,all containers
581,1699528652,0.0,284.0,0,2258362.6666666665,2146927152.6666667,1516419099.3333333,1.0,1.0,all containers
582,1699528655,0.6666666666666666,280.0,0,1647751.0,21668016096.333336,10831282039.0,31.0,1.0,all containers
583,1699528658,0.0,239.0,0,909031.6666666667,24707249892.666664,13845505798.0,33.0,1.0,all containers
584,1699528661,0.3333333333333333,216.33333333333334,0,755820.6666666667,24057492104.666668,12144421866.0,25.0,1.0,all containers
585,1699528664,0.3333333333333333,220.33333333333334,0,827456.0,23919217578.0,14172095045.666668,31.0,1.0,all containers
586,1699528667,0.0,237.66666666666666,0,1165596.0,24782908039.0,11544516421.0,26.0,1.0,all containers
587,1699528670,0.3333333333333333,199.33333333333334,0,822191.0,24294378328.666668,13797532061.666668,28.0,1.0,all containers
588,1699528673,0.0,208.0,0,899270.0,24130125710.666668,12077339579.666668,26.0,1.0,all containers
589,1699528676,0.3333333333333333,188.0,0,1006974.3333333333,23590502843.333336,13147429824.333332,23.0,1.0,all containers
590,1699528679,0.3333333333333333,218.66666666666666,0,987528.0,24095022613.0,12158665868.666666,26.0,1.0,all containers
591,1699528682,0.3333333333333333,197.0,0,780997.0,24963768272.0,14136704508.666666,27.0,1.0,all containers
592,1699528685,1.3333333333333333,298.3333333333333,0,1743028.6666666667,3685337189.6666665,1649919435.3333333,0.0,1.0,all containers
593,1699528688,0.0,263.66666666666663,0,1134312.0,1941878080.6666665,1546895362.6666667,1.0,1.0,all containers
594,1699528691,0.3333333333333333,224.66666666666666,0,698458.0,2343422141.3333335,1029588466.3333334,3.0,1.0,all containers
595,1699528694,0.0,222.0,0,740295.6666666667,1837903317.6666665,1004252066.3333333,3.0,1.0,all containers
596,1699528697,0.3333333333333333,319.66666666666663,0,3966185.6666666665,6521808161.333334,3012479807.0,8.0,1.0,all containers
597,1699528700,0.3333333333333333,257.66666666666663,0,815339.6666666667,27599920463.0,18151681761.333336,41.0,1.0,all containers
598,1699528703,0.0,251.33333333333334,0,1082761.0,27529307994.333332,16550143500.666668,35.0,1.0,all containers
599,1699528706,0.3333333333333333,242.33333333333334,0,987877.3333333333,27939210847.0,20052213023.0,40.0,1.0,all containers
600,1699528709,0.3333333333333333,224.33333333333334,0,939590.0,26975196816.0,16801714447.0,29.0,1.0,all containers
601,1699528712,0.0,204.0,0,615022.0,27745544615.333336,18374774541.666664,31.0,1.0,all containers
602,1699528715,0.6666666666666666,227.66666666666666,0,1124627.6666666665,28490055500.666668,17073222525.333334,34.0,1.0,all containers
603,1699528718,0.0,212.33333333333334,0,1083143.3333333335,26972523152.333332,18366244798.333332,34.0,1.0,all containers
604,1699528721,0.0,226.66666666666666,0,863054.0,27615772369.333336,16385041364.666668,32.0,1.0,all containers
605,1699528724,0.0,208.0,0,869722.6666666666,27157589760.666668,20077679753.666664,33.0,1.0,all containers
606,1699528727,0.0,251.66666666666669,0,1404718.6666666667,23169609919.333332,13723457201.666668,37.0,1.0,all containers
607,1699528730,1.3333333333333333,288.6666666666667,0,1386187.6666666667,2081717799.3333335,1182269655.3333335,3.0,1.0,all containers
608,1699528733,0.0,217.66666666666666,0,775907.0,2302141621.3333335,1579879420.6666667,2.0,1.0,all containers
609,1699528736,0.3333333333333333,219.66666666666666,0,673318.3333333333,1902128993.6666665,924810449.3333333,2.0,1.0,all containers
610,1699528739,0.3333333333333333,232.33333333333334,0,1045257.3333333333,2311609556.666667,1128441372.6666667,0.0,1.0,all containers
611,1699528742,0.0,286.33333333333337,0,2479677.6666666665,9153954767.333334,4537754885.0,12.0,1.0,all containers
612,1699528745,0.6666666666666666,237.66666666666666,0,1003135.3333333334,31902020301.333336,26528111854.333336,43.0,1.0,all containers
613,1699528748,0.0,253.33333333333334,0,1078943.3333333333,33548065794.0,27173170802.333336,45.0,1.0,all containers
614,1699528751,0.6666666666666666,235.33333333333331,0,927683.0,32178263228.666664,25854832768.666668,44.0,1.0,all containers
615,1699528754,0.0,225.0,0,1069004.3333333335,33573401647.0,26789293476.666664,45.0,1.0,all containers
616,1699528757,0.6666666666666666,235.33333333333331,0,1370414.3333333333,32717558407.333332,24943187488.666664,43.0,1.0,all containers
617,1699528760,0.6666666666666666,217.0,0,818062.6666666666,32440591135.333336,27584787112.666668,45.0,1.0,all containers
618,1699528763,0.0,232.66666666666666,0,1064556.3333333335,33157425026.333336,25687313189.333332,45.0,1.0,all containers
619,1699528766,0.6666666666666666,213.33333333333334,0,786016.3333333333,32396274894.333336,27446271990.666664,43.0,1.0,all containers
620,1699528769,0.0,221.33333333333331,0,1056529.3333333333,33619116101.333336,25623012401.333336,46.0,1.0,all containers
621,1699528772,0.3333333333333333,235.0,0,1112229.0,20194333531.666664,17156419400.333334,26.0,1.0,all containers
622,1699528775,1.3333333333333333,322.6666666666667,0,1675941.0,2704777849.0,1415032949.3333335,1.0,1.0,all containers
623,1699528778,0.0,238.33333333333334,0,994075.6666666667,1763183788.3333333,1371780220.6666667,1.0,1.0,all containers
624,1699528781,0.3333333333333333,247.33333333333331,0,824239.0,1986939607.3333335,1579087574.0,2.0,1.0,all containers
625,1699528784,0.0,218.0,0,785218.6666666667,1964299504.6666667,1160446797.6666667,3.0,1.0,all containers
626,1699528787,0.0,296.66666666666663,0,2567589.666666667,6342721496.333333,2620069070.0,9.0,1.0,all containers
627,1699528790,0.0,246.66666666666666,0,1057869.6666666665,32829287129.333332,33672524245.666664,53.0,1.0,all containers
628,1699528793,0.3333333333333333,238.0,0,812540.6666666667,33341609346.666664,34590447141.66667,49.0,1.0,all containers
629,1699528796,0.6666666666666666,242.0,0,727573.0,33751445236.666664,35120482046.66667,52.0,1.0,all containers
630,1699528799,0.0,237.0,0,980869.0,32679543892.666668,36066652202.0,52.0,1.0,all containers
631,1699528802,0.3333333333333333,223.33333333333334,0,718732.6666666667,33948078655.0,34019519383.0,54.0,1.0,all containers
632,1699528805,0.3333333333333333,237.33333333333334,0,786929.3333333333,32792729744.666664,34451383401.33333,54.0,1.0,all containers
633,1699528808,0.3333333333333333,219.66666666666669,0,815051.3333333333,33257134875.666668,33398232252.333336,54.0,1.0,all containers
634,1699528811,0.6666666666666666,227.0,0,842122.0,33857554313.666664,35632531993.0,53.0,1.0,all containers
635,1699528814,0.0,229.66666666666666,0,842717.0,32669844246.333336,35036138625.0,52.0,1.0,all containers
636,1699528817,0.3333333333333333,234.0,0,2041412.0,24006995514.333332,22753625304.0,62.0,1.0,all containers
637,1699528820,1.3333333333333333,308.33333333333337,0,1870111.0,2139299457.0,1575252659.3333335,3.0,1.0,all containers
638,1699528823,0.0,235.66666666666666,0,956289.6666666666,1980785889.3333333,1073391941.3333334,5.0,1.0,all containers
639,1699528826,0.6666666666666666,240.0,0,849779.3333333333,2356664961.3333335,1300488880.3333333,3.0,1.0,all containers
640,1699528829,0.0,235.33333333333334,0,1004309.0,2110142160.6666667,1191425316.0,2.0,1.0,all containers
641,1699528832,0.3333333333333333,247.66666666666666,0,2759879.0,3336087105.6666665,1414592804.3333335,27.0,1.0,all containers
642,1699528835,0.3333333333333333,279.66666666666663,0,1023397.3333333333,31637355373.0,39091327671.66667,37.0,1.0,all containers
643,1699528838,0.3333333333333333,274.33333333333337,0,901192.0,31884400578.333332,38816820148.333336,42.0,1.0,all containers
644,1699528841,0.6666666666666666,289.33333333333337,0,1011346.0,31719717741.666668,40154531500.0,38.0,1.0,all containers
645,1699528844,0.0,249.33333333333334,0,660840.3333333333,31865525076.333332,39594836369.333336,39.0,1.0,all containers
646,1699528847,0.3333333333333333,260.3333333333333,0,759726.6666666666,32021865441.666668,39789685234.99999,39.0,1.0,all containers
647,1699528850,0.0,241.0,0,736240.3333333334,31746926720.0,40486901371.0,39.0,1.0,all containers
648,1699528853,0.6666666666666666,258.0,0,782392.0,31879961750.666668,38888755211.666664,37.0,1.0,all containers
649,1699528856,0.6666666666666666,243.0,0,606858.0,31721517116.0,39241200059.0,39.0,1.0,all containers
650,1699528859,0.0,239.33333333333334,0,686880.6666666667,31772949411.0,40336684167.0,41.0,1.0,all containers
651,1699528862,0.6666666666666666,274.66666666666663,0,1056064.3333333335,30077090810.0,30749008608.666664,40.0,1.0,all containers
652,1699528865,1.0,315.0,0,1731525.3333333335,2446986232.9666667,1864455019.3333335,2.0,1.0,all containers
653,1699528868,0.3333333333333333,226.66666666666666,0,711510.6666666666,1963675457.0,1420152063.3333333,0.0,1.0,all containers
654,1699528871,0.0,234.66666666666666,0,812443.0,1997894838.3333333,1043042764.3333333,2.0,1.0,all containers
655,1699528874,0.0,213.66666666666666,0,710601.0,2453735969.3333335,1414386519.6666667,0.0,1.0,all containers
656,1699528877,0.3333333333333333,276.0,0,4332992.333333334,3456418662.0,2097879962.3333335,12.0,1.0,all containers
657,1699528880,0.0,267.66666666666663,0,887619.3333333334,32751658136.0,40028036073.0,44.0,1.0,all containers
658,1699528883,0.3333333333333333,288.66666666666663,0,1263797.3333333335,30815593995.333332,40239798693.666664,40.0,1.0,all containers
659,1699528886,0.3333333333333333,269.3333333333333,0,724493.6666666667,32471209663.666668,39217665105.33333,40.0,1.0,all containers
660,1699528889,0.3333333333333333,270.0,0,776587.6666666666,32235270265.0,38619593856.666664,39.0,1.0,all containers
661,1699528892,0.0,266.3333333333333,0,852945.0,30854180023.0,40697226054.66667,40.0,1.0,all containers
662,1699528895,0.0,259.6666666666667,0,833839.0,32834157251.000004,40081571590.333336,39.0,1.0,all containers
663,1699528898,0.6666666666666666,247.66666666666666,0,840684.6666666667,30835842847.333332,38409391934.333336,40.0,1.0,all containers
664,1699528901,0.3333333333333333,252.0,0,791939.6666666666,32224550067.333332,40065968073.0,37.0,1.0,all containers
