timestamp,bpf_block_irq,bpf_cpu_time_us,bpf_net_rx_irq,bpf_net_tx_irq,bpf_page_cache_hit,package_power,core_power,uncore_power,dram_power,node_type,packge_ratio_package
1699527038,0.3333333333333333,1423.6666666666667,242.66666666666666,0,6.666666666666667,52.25000000000242,0.0,0.0,49.16199999999905,1,1.0
1699527041,0.3333333333333333,1395.6666666666667,212.66666666666666,0,0.0,50.80933333333087,0.0,0.0,48.182333333335315,1,1.0
1699527044,0.3333333333333333,1452.6666666666665,299.3333333333333,0,27.0,60.95233333333212,0.0,0.0,49.715666666665726,1,1.0
1699527047,0.3333333333333333,5196.666666666667,238.33333333333334,0,6.0,73.6810000000017,0.0,0.0,48.39800000000105,1,1.0
1699527050,0.6666666666666666,5161.0,219.33333333333334,0,0.3333333333333333,73.36833333333198,0.0,0.0,48.804999999997875,1,1.0
1699527053,0.0,5227.333333333333,213.66666666666669,0,4.333333333333333,73.34466666666655,0.0,0.0,48.49066666666718,1,1.0
1699527056,0.3333333333333333,5131.0,219.66666666666666,0,0.0,77.40466666666907,0.0,0.0,49.09499999999875,1,1.0
1699527059,0.3333333333333333,5161.333333333333,228.33333333333331,0,4.333333333333333,74.2619999999976,0.0,0.0,48.78100000000268,1,1.0
1699527062,0.3333333333333333,5155.333333333333,234.66666666666669,0,0.3333333333333333,76.4223333333357,0.0,0.0,48.74966666666538,1,1.0
1699527065,0.6666666666666666,5171.666666666666,227.33333333333331,0,0.6666666666666666,78.65233333333163,0.0,0.0,48.54166666666666,1,1.0
1699527068,0.3333333333333333,5192.666666666667,227.66666666666669,0,5.333333333333333,74.51633333333302,0.0,0.0,49.30966666666791,1,1.0
1699527071,0.3333333333333333,5214.0,229.66666666666666,0,2.6666666666666665,73.8156666666667,0.0,0.0,48.125,1,1.0
1699527074,0.3333333333333333,4570.333333333334,230.33333333333334,0,6.333333333333334,68.71366666666775,0.0,0.0,48.6200000000002,1,1.0
1699527077,1.3333333333333333,1618.0,298.0,0,4.333333333333333,51.94200000000031,0.0,0.0,48.570333333331895,1,1.0
1699527080,0.0,1394.3333333333333,241.0,0,5.333333333333333,52.29366666666465,0.0,0.0,48.78066666666564,1,1.0
1699527083,0.3333333333333333,1415.6666666666665,239.33333333333334,0,1.3333333333333333,51.095000000001164,0.0,0.0,48.25766666666701,1,1.0
1699527086,0.3333333333333333,1392.6666666666665,216.33333333333331,0,1.6666666666666667,51.50100000000142,0.0,0.0,48.92633333333409,1,1.0
1699527089,0.3333333333333333,1453.6666666666667,318.6666666666667,0,30.333333333333332,69.76233333333464,0.0,0.0,49.20633333333293,1,1.0
1699527092,0.3333333333333333,8958.0,240.33333333333334,0,3.6666666666666665,80.24533333333238,0.0,0.0,48.64633333333526,1,1.0
1699527095,0.0,8912.0,220.66666666666666,0,0.3333333333333333,79.34800000000057,0.0,0.0,48.52666666666482,1,1.0
1699527098,0.6666666666666666,8917.333333333334,229.0,0,5.333333333333333,80.73766666666536,0.0,0.0,48.997666666664976,1,1.0
1699527101,0.0,8903.666666666666,198.66666666666666,0,1.3333333333333333,79.97599999999754,0.0,0.0,48.45699999999973,1,1.0
1699527104,0.3333333333333333,8929.666666666666,218.0,0,0.3333333333333333,81.05633333333633,0.0,0.0,48.95566666666855,1,1.0
1699527107,0.0,8892.666666666666,197.66666666666669,0,0.0,82.34399999999732,0.0,0.0,48.71833333333537,1,1.0
1699527110,0.3333333333333333,8927.666666666668,233.66666666666666,0,6.333333333333333,81.5453333333353,0.0,0.0,49.246666666663565,1,1.0
1699527113,0.6666666666666666,8901.666666666666,209.33333333333334,0,0.3333333333333333,79.02433333333222,0.0,0.0,48.13033333333442,1,1.0
1699527116,0.0,8891.333333333332,205.66666666666666,0,0.3333333333333333,80.51633333333545,0.0,0.0,48.96666666666715,1,1.0
1699527119,0.0,1403.3333333333333,234.33333333333331,0,7.0,65.37633333333117,0.0,0.0,48.28433333333183,1,1.0
1699527122,1.0,1404.6666666666665,282.66666666666663,0,4.0,51.71866666666756,0.0,0.0,48.68299999999968,1,1.0
1699527125,0.6666666666666666,1403.0,229.33333333333331,0,1.3333333333333333,50.87133333333381,0.0,0.0,48.532666666666046,1,1.0
1699527128,0.3333333333333333,1398.0,224.66666666666666,0,1.0,51.15600000000026,0.0,0.0,48.73733333333561,1,1.0
1699527131,0.0,1430.0,269.3333333333333,0,18.0,55.41733333333347,0.0,0.0,51.20133333333312,1,1.0
1699527134,0.6666666666666666,12081.0,276.3333333333333,0,10.333333333333332,83.20299999999891,0.0,0.0,47.656000000000255,1,1.0
1699527137,0.0,15498.666666666666,249.33333333333331,0,0.0,96.13900000000042,0.0,0.0,48.650666666665835,1,1.0
1699527140,0.3333333333333333,15473.333333333334,230.66666666666669,0,4.666666666666667,93.71133333333273,0.0,0.0,49.314999999999905,1,1.0
1699527143,0.3333333333333333,15495.0,250.33333333333331,0,0.3333333333333333,91.48999999999796,0.0,0.0,48.431333333333896,1,1.0
1699527146,0.0,15455.666666666668,217.66666666666669,0,0.3333333333333333,92.92566666667214,0.0,0.0,48.93066666666709,1,1.0
1699527149,0.6666666666666666,15461.333333333334,228.33333333333334,0,0.3333333333333333,92.25566666666418,0.0,0.0,48.7559999999988,1,1.0
1699527152,0.0,15477.666666666668,238.0,0,7.666666666666667,92.74733333333279,0.0,0.0,48.893000000001244,1,1.0
1699527155,0.3333333333333333,15501.333333333332,223.33333333333334,0,1.6666666666666667,92.07866666666814,0.0,0.0,48.687333333332695,1,1.0
1699527158,0.3333333333333333,15443.666666666666,221.33333333333334,0,0.0,92.51499999999942,0.0,0.0,48.81566666666428,1,1.0
1699527161,0.3333333333333333,15491.333333333332,222.0,0,5.0,92.75300000000182,0.0,0.0,49.00200000000283,1,1.0
1699527164,1.3333333333333333,1411.6666666666665,274.0,0,6.333333333333333,63.1989999999981,0.0,0.0,48.42399999999907,1,1.0
1699527167,0.0,1392.6666666666667,273.3333333333333,0,1.0,51.961333333335155,0.0,0.0,48.57433333333271,1,1.0
1699527170,0.3333333333333333,1397.0,224.66666666666669,0,5.666666666666667,52.17766666666527,0.0,0.0,48.99733333333279,1,1.0
1699527173,0.3333333333333333,1412.3333333333335,244.0,0,1.6666666666666667,51.31733333333492,0.0,0.0,48.20000000000194,1,1.0
1699527176,0.3333333333333333,1503.6666666666665,295.0,0,25.0,59.170999999997235,0.0,0.0,49.54966666666829,1,1.0
1699527179,0.6666666666666666,23418.0,267.0,0,1.0,97.40200000000186,0.0,0.0,48.30433333333349,1,1.0
1699527182,0.0,23782.333333333332,241.0,0,6.0,103.19566666666651,0.0,0.0,49.67233333333084,1,1.0
1699527185,0.6666666666666666,23832.333333333332,237.33333333333331,0,2.0,98.99633333333378,0.0,0.0,48.4383333333341,1,1.0
1699527188,0.3333333333333333,23812.666666666668,234.33333333333331,0,0.0,101.79800000000006,0.0,0.0,48.901333333332644,1,1.0
1699527191,0.0,23828.333333333332,221.0,0,5.666666666666667,102.54899999999907,0.0,0.0,49.305333333334914,1,1.0
1699527194,0.6666666666666666,23797.0,217.66666666666666,0,1.6666666666666667,102.02433333333465,0.0,0.0,49.16766666666567,1,1.0
1699527197,0.0,23828.0,232.66666666666669,0,1.3333333333333333,101.4969999999982,0.0,0.0,48.71266666666634,1,1.0
1699527200,0.6666666666666666,23802.0,221.33333333333334,0,0.0,102.71066666666593,0.0,0.0,49.283333333335264,1,1.0
1699527203,0.3333333333333333,23827.666666666664,235.33333333333331,0,5.666666666666667,102.04033333333308,0.0,0.0,48.831666666665114,1,1.0
1699527206,0.3333333333333333,23616.666666666664,226.0,0,10.0,104.9223333333357,0.0,0.0,48.84833333333276,1,1.0
1699527209,1.3333333333333333,1383.3333333333335,282.6666666666667,0,5.0,56.04533333333287,0.0,0.0,48.41366666666727,1,1.0
1699527212,0.0,1443.0,269.6666666666667,0,7.333333333333333,53.342333333333954,0.0,0.0,49.17500000000049,1,1.0
1699527215,0.3333333333333333,1403.0,243.66666666666669,0,1.3333333333333333,51.28600000000248,0.0,0.0,48.28166666666706,1,1.0
1699527218,0.0,1382.3333333333335,222.66666666666666,0,0.6666666666666666,51.45366666666329,0.0,0.0,48.55166666666628,1,1.0
1699527221,0.3333333333333333,1449.0,285.6666666666667,0,28.666666666666668,54.72900000000178,0.0,0.0,49.270666666666024,1,1.0
1699527224,0.6666666666666666,26240.0,304.0,0,0.6666666666666666,94.97866666666232,0.0,0.0,50.67233333333328,1,1.0
1699527227,0.0,28471.0,283.0,0,0.6666666666666666,87.0373333333361,0.0,0.0,47.75266666666721,1,1.0
1699527230,0.6666666666666666,28578.666666666668,251.66666666666666,0,1.0,91.19499999999728,0.0,0.0,49.820333333331895,1,1.0
1699527233,0.0,28532.666666666664,294.3333333333333,0,5.0,90.29933333333854,0.0,0.0,49.164000000001884,1,1.0
1699527236,0.6666666666666666,28612.333333333336,248.0,0,0.3333333333333333,89.67833333332965,0.0,0.0,48.81699999999788,1,1.0
1699527239,0.0,28525.0,239.66666666666666,0,1.0,88.16033333333326,0.0,0.0,47.9173333333359,1,1.0
1699527242,0.3333333333333333,28625.666666666668,265.6666666666667,0,4.666666666666667,92.37833333333158,0.0,0.0,50.18166666666608,1,1.0
1699527245,0.3333333333333333,28610.0,258.3333333333333,0,1.3333333333333333,88.0836666666728,0.0,0.0,48.101666666664336,1,1.0
1699527248,0.0,28802.333333333336,247.0,0,0.3333333333333333,91.19533333332704,0.0,0.0,49.605666666670004,1,1.0
1699527251,0.3333333333333333,28509.333333333332,245.33333333333331,0,1.0,88.00900000000063,0.0,0.0,48.043999999999265,1,1.0
1699527254,1.0,1423.6666666666665,267.0,0,10.0,65.80400000000373,0.0,0.0,48.636333333333226,1,1.0
1699527257,0.3333333333333333,1430.6666666666667,271.0,0,1.0,51.62533333332976,0.0,0.0,48.32999999999933,1,1.0
1699527260,0.3333333333333333,1401.6666666666667,222.66666666666669,0,1.0,51.760333333334216,0.0,0.0,48.78733333333366,1,1.0
1699527263,0.0,1425.6666666666667,242.66666666666666,0,6.0,51.58866666666776,0.0,0.0,48.77966666666666,1,1.0
1699527266,0.6666666666666666,1446.0,290.6666666666667,0,25.0,53.675333333332674,0.0,0.0,49.15399999999742,1,1.0
1699527269,0.0,24347.666666666668,319.0,0,6.333333333333333,90.32966666666714,0.0,0.0,49.165666666667676,1,1.0
1699527272,0.3333333333333333,28572.333333333336,279.3333333333333,0,3.0,91.03399999999965,0.0,0.0,49.921666666666475,1,1.0
1699527275,0.3333333333333333,28484.666666666668,267.0,0,4.666666666666667,89.3543333333364,0.0,0.0,48.81933333333533,1,1.0
1699527278,0.3333333333333333,28627.333333333332,309.0,0,0.3333333333333333,92.08599999999569,0.0,0.0,50.20099999999851,1,1.0
1699527281,0.6666666666666666,28563.0,241.33333333333334,0,0.0,86.30399999999888,0.0,0.0,47.656000000000255,1,1.0
1699527284,0.0,28644.333333333336,269.66666666666663,0,5.0,91.87533333333461,0.0,0.0,50.15399999999985,1,1.0
1699527287,0.6666666666666666,28662.0,250.33333333333334,0,0.3333333333333333,87.57966666666714,0.0,0.0,47.831000000000735,1,1.0
1699527290,0.3333333333333333,28626.333333333332,254.33333333333331,0,0.3333333333333333,91.60766666666798,0.0,0.0,50.139333333332615,1,1.0
1699527293,0.3333333333333333,28471.666666666668,274.33333333333337,0,0.6666666666666666,87.99466666666558,0.0,0.0,48.00766666666701,1,1.0
1699527296,0.3333333333333333,28643.0,267.3333333333333,0,4.666666666666667,92.95866666666795,0.0,0.0,50.757333333332404,1,1.0
1699527299,1.0,1396.6666666666667,244.0,0,5.333333333333333,66.15099999999802,0.0,0.0,47.65600000000268,1,1.0
1699527302,0.3333333333333333,1420.3333333333333,255.66666666666666,0,0.3333333333333333,52.41166666666686,0.0,0.0,49.10599999999977,1,1.0
1699527305,0.0,1423.0,236.66666666666669,0,4.666666666666667,51.654999999998836,0.0,0.0,48.565999999998894,1,1.0
1699527308,0.0,1407.3333333333333,239.33333333333331,0,1.0,51.43066666666709,0.0,0.0,48.599333333334165,1,1.0
1699527311,0.0,1475.0,270.33333333333337,0,24.666666666666668,53.707666666668956,0.0,0.0,48.986999999998574,1,1.0
1699527314,0.0,4699.666666666667,258.6666666666667,0,1.0,82.27566666666341,0.0,0.0,48.80166666666628,1,1.0
1699527317,0.6666666666666666,5251.666666666667,272.3333333333333,0,7.0,84.66933333333388,0.0,0.0,48.7340000000016,1,1.0
1699527320,0.0,5200.666666666667,241.33333333333334,0,0.3333333333333333,84.50900000000063,0.0,0.0,48.67933333333349,1,1.0
1699527323,0.0,5222.333333333333,220.66666666666666,0,0.6666666666666666,83.67733333333551,0.0,0.0,48.534333333329414,1,1.0
1699527326,0.6666666666666666,5201.666666666667,216.66666666666666,0,4.666666666666667,86.23699999999856,0.0,0.0,49.192333333334915,1,1.0
1699527329,0.0,5191.0,200.66666666666666,0,0.0,83.00833333333624,0.0,0.0,48.076333333335555,1,1.0
1699527332,0.3333333333333333,5222.0,212.33333333333334,0,3.3333333333333335,85.1333333333314,0.0,0.0,49.221999999999156,1,1.0
1699527335,0.0,5237.0,221.66666666666666,0,5.0,84.48866666666679,0.0,0.0,48.81766666666468,1,1.0
1699527338,0.3333333333333333,5206.0,203.66666666666666,0,0.3333333333333333,83.85233333333356,0.0,0.0,48.68133333333631,1,1.0
1699527341,0.3333333333333333,5192.0,196.0,0,0.3333333333333333,83.46933333333193,0.0,0.0,48.43099999999686,1,1.0
1699527344,1.0,1429.0,279.0,0,5.666666666666667,55.582666666668956,0.0,0.0,48.679666666668105,1,1.0
1699527347,0.6666666666666666,1422.6666666666665,272.3333333333333,0,6.333333333333333,51.85000000000097,0.0,0.0,48.73800000000241,1,1.0
1699527350,0.0,1402.0,224.0,0,0.3333333333333333,51.4103333333284,0.0,0.0,48.7463333333338,1,1.0
1699527353,0.6666666666666666,1412.0,233.66666666666666,0,0.3333333333333333,51.2146666666716,0.0,0.0,48.49199999999837,1,1.0
1699527356,0.3333333333333333,1447.0,294.6666666666667,0,29.666666666666668,65.70533333333151,0.0,0.0,49.75766666666701,1,1.0
1699527359,0.0,8976.333333333332,244.66666666666666,0,1.0,96.84233333333395,0.0,0.0,47.89599999999822,1,1.0
1699527362,0.6666666666666666,8935.333333333334,228.66666666666666,0,1.6666666666666667,99.01800000000124,0.0,0.0,49.00200000000283,1,1.0
1699527365,0.0,8990.0,213.0,0,1.3333333333333333,97.91899999999926,0.0,0.0,48.29633333333186,1,1.0
1699527368,0.3333333333333333,8977.666666666666,235.0,0,4.0,100.04266666666565,0.0,0.0,49.35333333333256,1,1.0
1699527371,0.3333333333333333,8955.666666666666,222.66666666666666,0,0.0,97.64433333333484,0.0,0.0,47.953333333333525,1,1.0
1699527374,0.0,8979.0,214.0,0,1.0,99.45966666666209,0.0,0.0,48.96433333333213,1,1.0
1699527377,0.6666666666666666,9166.0,236.33333333333334,0,5.0,99.83566666667078,0.0,0.0,48.787333333336086,1,1.0
1699527380,0.0,8983.666666666668,223.33333333333334,0,0.0,99.53433333332941,0.0,0.0,48.86333333333217,1,1.0
1699527383,0.0,8991.333333333332,212.66666666666666,0,1.3333333333333333,98.38466666666984,0.0,0.0,48.37599999999899,1,1.0
1699527386,0.0,7847.0,229.0,0,10.333333333333334,91.527999999996,0.0,0.0,49.00733333333725,1,1.0
1699527389,1.3333333333333333,1422.3333333333333,305.0,0,8.333333333333334,51.61333333333701,0.0,0.0,48.13333333333139,1,1.0
1699527392,0.3333333333333333,1423.3333333333333,237.66666666666666,0,3.0,52.079999999996886,0.0,0.0,48.99000000000038,1,1.0
1699527395,0.0,1432.0,226.66666666666666,0,1.3333333333333333,51.31700000000032,0.0,0.0,48.399666666664416,1,1.0
1699527398,0.3333333333333333,1406.3333333333335,234.0,0,4.666666666666667,51.9273333333355,0.0,0.0,49.017333333332004,1,1.0
1699527401,0.3333333333333333,1436.3333333333335,293.6666666666667,0,24.666666666666668,88.31499999999748,0.0,0.0,48.80433333333349,1,1.0
1699527404,0.3333333333333333,15575.0,226.33333333333331,0,0.6666666666666666,125.82633333333554,0.0,0.0,48.776000000002874,1,1.0
1699527407,0.0,15576.666666666666,247.33333333333334,0,5.0,126.06399999999849,0.0,0.0,48.754666666665194,1,1.0
1699527410,0.0,15575.666666666668,217.66666666666666,0,0.6666666666666666,125.4406666666667,0.0,0.0,48.54733333333085,1,1.0
1699527413,0.3333333333333333,15581.0,221.0,0,1.0,126.50933333333523,0.0,0.0,48.84266666666857,1,1.0
1699527416,0.6666666666666666,15561.0,199.0,0,1.0,126.65499999999884,0.0,0.0,49.06700000000031,1,1.0
1699527419,0.0,15601.333333333334,225.0,0,5.333333333333333,126.0546666666681,0.0,0.0,48.90466666666422,1,1.0
1699527422,0.6666666666666666,15575.0,206.33333333333334,0,1.0,126.0243333333298,0.0,0.0,48.94833333333372,1,1.0
1699527425,0.0,15585.333333333332,232.66666666666669,0,0.6666666666666666,125.42433333333368,0.0,0.0,48.34266666666857,1,1.0
1699527428,0.6666666666666666,15565.666666666668,227.33333333333334,0,5.333333333333333,127.6043333333364,0.0,0.0,49.28866666666969,1,1.0
1699527431,0.0,9818.333333333334,231.0,0,17.333333333333332,94.6929999999993,0.0,0.0,48.49933333333562,1,1.0
1699527434,1.6666666666666667,1448.3333333333335,298.3333333333333,0,4.666666666666667,53.34699999999915,0.0,0.0,49.00266666666721,1,1.0
1699527437,0.3333333333333333,1407.0,235.0,0,0.3333333333333333,51.847666666668374,0.0,0.0,48.38933333332534,1,1.0
1699527440,0.0,1437.0,250.0,0,5.0,52.98333333333236,0.0,0.0,49.0510000000019,1,1.0
1699527443,0.3333333333333333,1415.0,232.33333333333331,0,0.6666666666666666,52.14933333333465,0.0,0.0,48.66166666666686,1,1.0
1699527446,0.0,1427.3333333333333,283.0,0,24.0,89.91133333333225,0.0,0.0,49.29200000000128,1,1.0
1699527449,0.3333333333333333,23952.666666666668,221.33333333333331,0,4.333333333333333,136.367333333333,0.0,0.0,49.0143333333302,1,1.0
1699527452,0.3333333333333333,24000.0,218.33333333333331,0,2.3333333333333335,138.42699999999604,0.0,0.0,48.94900000000294,1,1.0
1699527455,0.3333333333333333,23976.333333333332,222.66666666666669,0,0.6666666666666666,138.06200000000536,0.0,0.0,48.71900000000218,1,1.0
1699527458,0.6666666666666666,24013.0,208.66666666666666,0,5.333333333333333,140.42833333332965,0.0,0.0,49.73666666666395,1,1.0
1699527461,0.0,24001.666666666664,197.66666666666669,0,0.3333333333333333,137.2900000000033,0.0,0.0,48.61433333333602,1,1.0
1699527464,0.6666666666666666,24022.0,196.33333333333334,0,1.3333333333333333,139.5296666666642,0.0,0.0,49.29200000000128,1,1.0
1699527467,0.0,23992.666666666668,216.0,0,0.6666666666666666,136.2986666666693,0.0,0.0,48.78466666666404,1,1.0
1699527470,0.3333333333333333,24018.666666666664,190.33333333333334,0,6.0,139.77266666666642,0.0,0.0,49.32500000000195,1,1.0
1699527473,0.3333333333333333,24021.0,203.0,0,1.3333333333333333,134.87399999999616,0.0,0.0,48.81233333333026,1,1.0
1699527476,0.0,16354.0,224.0,0,27.0,106.90766666667088,0.0,0.0,48.96966666666654,1,1.0
1699527479,1.3333333333333333,1537.3333333333335,313.0,0,7.666666666666667,52.952333333334536,0.0,0.0,48.8640000000014,1,1.0
1699527482,0.3333333333333333,1391.0,227.0,0,0.0,52.25433333333058,0.0,0.0,48.754666666665194,1,1.0
1699527485,0.0,1414.3333333333333,230.66666666666669,0,0.3333333333333333,51.97300000000299,0.0,0.0,48.19833333333372,1,1.0
1699527488,0.6666666666666666,1397.6666666666667,219.66666666666666,0,0.0,52.43633333333128,0.0,0.0,48.777333333331626,1,1.0
1699527491,0.0,1291.0,261.3333333333333,0,28.666666666666668,88.21066666666593,0.0,0.0,49.460333333336166,1,1.0
1699527494,0.6666666666666666,28835.333333333332,265.66666666666663,0,0.6666666666666666,131.8399999999965,0.0,0.0,48.71033333333131,1,1.0
1699527497,0.3333333333333333,28903.666666666668,264.0,0,1.0,133.15133333333748,0.0,0.0,49.16800000000027,1,1.0
1699527500,0.3333333333333333,28668.333333333336,294.33333333333337,0,5.333333333333333,133.38699999999758,0.0,0.0,49.29366666666465,1,1.0
1699527503,0.0,28931.0,267.0,0,1.0,132.55033333333267,0.0,0.0,48.8506666666702,1,1.0
1699527506,0.0,28865.333333333332,254.0,0,1.0,134.33666666666977,0.0,0.0,49.39800000000105,1,1.0
1699527509,0.6666666666666666,29024.333333333332,235.0,0,0.6666666666666666,132.40699999999683,0.0,0.0,48.658666666665034,1,1.0
1699527512,0.3333333333333333,28853.666666666664,263.3333333333333,0,7.333333333333333,134.89700000000207,0.0,0.0,49.67566666666729,1,1.0
1699527515,0.0,28960.666666666668,250.0,0,1.3333333333333333,131.8120000000005,0.0,0.0,48.75433333333543,1,1.0
1699527518,0.6666666666666666,28884.0,256.0,0,1.0,133.759666666665,0.0,0.0,49.39499999999922,1,1.0
1699527521,0.0,20738.0,264.33333333333337,0,39.666666666666664,113.00766666666702,0.0,0.0,48.43633333333613,1,1.0
1699527524,1.3333333333333333,1450.0,295.0,0,4.333333333333333,52.596999999999156,0.0,0.0,48.90266666666139,1,1.0
1699527527,0.0,1414.0,241.66666666666666,0,1.6666666666666667,51.926333333336515,0.0,0.0,48.36533333333014,1,1.0
1699527530,0.0,1412.3333333333333,220.66666666666669,0,1.6666666666666667,52.26166666666782,0.0,0.0,48.76666666667248,1,1.0
1699527533,0.0,1426.6666666666667,242.0,0,5.666666666666667,52.45833333333334,0.0,0.0,48.81366666666386,1,1.0
1699527536,0.0,1326.0,251.66666666666666,0,25.333333333333332,85.22333333333275,0.0,0.0,50.28066666666806,1,1.0
1699527539,0.6666666666666666,28756.333333333336,278.3333333333333,0,3.6666666666666665,129.53666666666686,0.0,0.0,47.766666666662786,1,1.0
1699527542,0.0,28890.666666666664,268.0,0,5.333333333333333,134.6436666666656,0.0,0.0,49.56966666666752,1,1.0
