timestamp,kubelet_cpu_usage,kubelet_memory_bytes,package_power,core_power,uncore_power,dram_power,node_type,packge_ratio_package
1699527038,0.0,349525.3333333333,52.25000000000242,0.0,0.0,49.16199999999905,1,1.0
1699527041,1.0,791893.3333333334,50.80933333333087,0.0,0.0,48.182333333335315,1,1.0
1699527044,0.0,79189.33333333333,60.95233333333212,0.0,0.0,49.715666666665726,1,1.0
1699527047,4.0,326314.6666666667,73.6810000000017,0.0,0.0,48.39800000000105,1,1.0
1699527050,4.0,0.0,73.36833333333198,0.0,0.0,48.804999999997875,1,1.0
1699527053,4.0,28672.0,73.34466666666655,0.0,0.0,48.49066666666718,1,1.0
1699527056,4.333333333333334,505173.3333333333,77.40466666666907,0.0,0.0,49.09499999999875,1,1.0
1699527059,4.333333333333333,0.0,74.2619999999976,0.0,0.0,48.78100000000268,1,1.0
1699527062,1.3333333333333333,191146.66666666666,76.4223333333357,0.0,0.0,48.74966666666538,1,1.0
1699527065,0.0,1365.3333333333333,78.65233333333163,0.0,0.0,48.54166666666666,1,1.0
1699527068,0.3333333333333333,110592.0,74.51633333333302,0.0,0.0,49.30966666666791,1,1.0
1699527071,0.3333333333333333,294912.0,73.8156666666667,0.0,0.0,48.125,1,1.0
1699527074,0.0,572074.6666666666,68.71366666666775,0.0,0.0,48.6200000000002,1,1.0
1699527077,0.0,10922.666666666666,51.94200000000031,0.0,0.0,48.570333333331895,1,1.0
1699527080,0.0,50517.333333333336,52.29366666666465,0.0,0.0,48.78066666666564,1,1.0
1699527083,0.0,199338.66666666666,51.095000000001164,0.0,0.0,48.25766666666701,1,1.0
1699527086,0.6666666666666666,4096.0,51.50100000000142,0.0,0.0,48.92633333333409,1,1.0
1699527089,0.6666666666666666,2730.6666666666665,69.76233333333464,0.0,0.0,49.20633333333293,1,1.0
1699527092,8.0,202069.33333333334,80.24533333333238,0.0,0.0,48.64633333333526,1,1.0
1699527095,8.333333333333334,114688.0,79.34800000000057,0.0,0.0,48.52666666666482,1,1.0
1699527098,8.333333333333334,2730.6666666666665,80.73766666666536,0.0,0.0,48.997666666664976,1,1.0
1699527101,6.333333333333333,72362.66666666666,79.97599999999754,0.0,0.0,48.45699999999973,1,1.0
1699527104,0.0,2730.6666666666665,81.05633333333633,0.0,0.0,48.95566666666855,1,1.0
1699527107,0.6666666666666666,356352.0,82.34399999999732,0.0,0.0,48.71833333333537,1,1.0
1699527110,0.0,5461.333333333333,81.5453333333353,0.0,0.0,49.246666666663565,1,1.0
1699527113,28.333333333333332,35498.66666666667,79.02433333333222,0.0,0.0,48.13033333333442,1,1.0
1699527116,0.0,122880.0,80.51633333333545,0.0,0.0,48.96666666666715,1,1.0
1699527119,0.3333333333333333,103765.33333333333,65.37633333333117,0.0,0.0,48.28433333333183,1,1.0
1699527122,0.0,53248.0,51.71866666666756,0.0,0.0,48.68299999999968,1,1.0
1699527125,0.3333333333333333,86016.0,50.87133333333381,0.0,0.0,48.532666666666046,1,1.0
1699527128,0.0,4096.0,51.15600000000026,0.0,0.0,48.73733333333561,1,1.0
1699527131,0.0,65536.0,55.41733333333347,0.0,0.0,51.20133333333312,1,1.0
1699527134,12.0,20396714.666666668,83.20299999999891,0.0,0.0,47.656000000000255,1,1.0
1699527137,15.333333333333332,20433578.666666668,96.13900000000042,0.0,0.0,48.650666666665835,1,1.0
1699527140,15.333333333333334,20328448.000000004,93.71133333333273,0.0,0.0,49.314999999999905,1,1.0
1699527143,15.0,20283392.0,91.48999999999796,0.0,0.0,48.431333333333896,1,1.0
1699527146,14.666666666666666,27306.666666666668,92.92566666667214,0.0,0.0,48.93066666666709,1,1.0
1699527149,15.666666666666668,4096.0,92.25566666666418,0.0,0.0,48.7559999999988,1,1.0
1699527152,3.0,1365.3333333333333,92.74733333333279,0.0,0.0,48.893000000001244,1,1.0
1699527155,0.3333333333333333,15018.666666666666,92.07866666666814,0.0,0.0,48.687333333332695,1,1.0
1699527158,0.0,17749.333333333332,92.51499999999942,0.0,0.0,48.81566666666428,1,1.0
1699527161,0.0,344064.0,92.75300000000182,0.0,0.0,49.00200000000283,1,1.0
1699527164,0.3333333333333333,39594.666666666664,63.1989999999981,0.0,0.0,48.42399999999907,1,1.0
1699527167,0.0,277162.6666666667,51.961333333335155,0.0,0.0,48.57433333333271,1,1.0
1699527170,0.0,0.0,52.17766666666527,0.0,0.0,48.99733333333279,1,1.0
1699527173,0.0,54613.333333333336,51.31733333333492,0.0,0.0,48.20000000000194,1,1.0
1699527176,0.3333333333333333,32767.999999999996,59.170999999997235,0.0,0.0,49.54966666666829,1,1.0
1699527179,25.333333333333336,31840938.666666668,97.40200000000186,0.0,0.0,48.30433333333349,1,1.0
1699527182,24.333333333333336,31869610.666666668,103.19566666666651,0.0,0.0,49.67233333333084,1,1.0
1699527185,24.0,32090794.666666668,98.99633333333378,0.0,0.0,48.4383333333341,1,1.0
1699527188,3.0,34133.33333333333,101.79800000000006,0.0,0.0,48.901333333332644,1,1.0
1699527191,0.0,23210.666666666668,102.54899999999907,0.0,0.0,49.305333333334914,1,1.0
1699527194,0.3333333333333333,9557.333333333332,102.02433333333465,0.0,0.0,49.16766666666567,1,1.0
1699527197,0.3333333333333333,55978.66666666667,101.4969999999982,0.0,0.0,48.71266666666634,1,1.0
1699527200,110.66666666666667,1365.3333333333333,102.71066666666593,0.0,0.0,49.283333333335264,1,1.0
1699527203,0.0,2730.6666666666665,102.04033333333308,0.0,0.0,48.831666666665114,1,1.0
1699527206,0.0,117418.66666666667,104.9223333333357,0.0,0.0,48.84833333333276,1,1.0
1699527209,0.3333333333333333,76458.66666666667,56.04533333333287,0.0,0.0,48.41366666666727,1,1.0
1699527212,0.3333333333333333,285354.6666666666,53.342333333333954,0.0,0.0,49.17500000000049,1,1.0
1699527215,0.0,0.0,51.28600000000248,0.0,0.0,48.28166666666706,1,1.0
1699527218,0.0,2730.6666666666665,51.45366666666329,0.0,0.0,48.55166666666628,1,1.0
1699527221,0.3333333333333333,274432.0,54.72900000000178,0.0,0.0,49.270666666666024,1,1.0
1699527224,29.333333333333332,41842005.333333336,94.97866666666232,0.0,0.0,50.67233333333328,1,1.0
1699527227,30.333333333333332,41862485.333333336,87.0373333333361,0.0,0.0,47.75266666666721,1,1.0
1699527230,30.666666666666668,5461.333333333333,91.19499999999728,0.0,0.0,49.820333333331895,1,1.0
1699527233,31.333333333333332,94208.0,90.29933333333854,0.0,0.0,49.164000000001884,1,1.0
1699527236,30.0,57344.0,89.67833333332965,0.0,0.0,48.81699999999788,1,1.0
1699527239,10.666666666666668,120149.33333333333,88.16033333333326,0.0,0.0,47.9173333333359,1,1.0
1699527242,0.6666666666666666,101034.66666666667,92.37833333333158,0.0,0.0,50.18166666666608,1,1.0
1699527245,0.3333333333333333,0.0,88.0836666666728,0.0,0.0,48.101666666664336,1,1.0
1699527248,0.3333333333333333,103765.33333333333,91.19533333332704,0.0,0.0,49.605666666670004,1,1.0
1699527251,0.0,0.0,88.00900000000063,0.0,0.0,48.043999999999265,1,1.0
1699527254,0.0,46421.33333333333,65.80400000000373,0.0,0.0,48.636333333333226,1,1.0
1699527257,0.6666666666666666,141994.66666666666,51.62533333332976,0.0,0.0,48.32999999999933,1,1.0
1699527260,0.0,15018.666666666666,51.760333333334216,0.0,0.0,48.78733333333366,1,1.0
1699527263,0.0,2730.6666666666665,51.58866666666776,0.0,0.0,48.77966666666666,1,1.0
1699527266,0.0,318122.6666666667,53.675333333332674,0.0,0.0,49.15399999999742,1,1.0
1699527269,27.0,41921194.666666664,90.32966666666714,0.0,0.0,49.165666666667676,1,1.0
1699527272,30.666666666666668,41910272.0,91.03399999999965,0.0,0.0,49.921666666666475,1,1.0
1699527275,31.333333333333332,41908906.666666664,89.3543333333364,0.0,0.0,48.81933333333533,1,1.0
1699527278,30.333333333333332,126976.00000000001,92.08599999999569,0.0,0.0,50.20099999999851,1,1.0
1699527281,15.333333333333334,46421.333333333336,86.30399999999888,0.0,0.0,47.656000000000255,1,1.0
1699527284,0.9999999999999999,795989.3333333334,91.87533333333461,0.0,0.0,50.15399999999985,1,1.0
1699527287,0.0,0.0,87.57966666666714,0.0,0.0,47.831000000000735,1,1.0
1699527290,0.0,60074.666666666664,91.60766666666798,0.0,0.0,50.139333333332615,1,1.0
1699527293,0.3333333333333333,51882.66666666667,87.99466666666558,0.0,0.0,48.00766666666701,1,1.0
1699527296,151.0,46421.333333333336,92.95866666666795,0.0,0.0,50.757333333332404,1,1.0
1699527299,0.0,0.0,66.15099999999802,0.0,0.0,47.65600000000268,1,1.0
1699527302,0.0,21845.333333333332,52.41166666666686,0.0,0.0,49.10599999999977,1,1.0
1699527305,0.0,99669.33333333334,51.654999999998836,0.0,0.0,48.565999999998894,1,1.0
1699527308,0.6666666666666666,4096.0,51.43066666666709,0.0,0.0,48.599333333334165,1,1.0
1699527311,0.3333333333333333,131072.0,53.707666666668956,0.0,0.0,48.986999999998574,1,1.0
1699527314,3.3333333333333335,6262784.0,82.27566666666341,0.0,0.0,48.80166666666628,1,1.0
1699527317,4.666666666666666,401408.0,84.66933333333388,0.0,0.0,48.7340000000016,1,1.0
1699527320,4.0,106496.0,84.50900000000063,0.0,0.0,48.67933333333349,1,1.0
1699527323,3.6666666666666665,0.0,83.67733333333551,0.0,0.0,48.534333333329414,1,1.0
1699527326,0.3333333333333333,2730.6666666666665,86.23699999999856,0.0,0.0,49.192333333334915,1,1.0
1699527329,0.0,15018.666666666666,83.00833333333624,0.0,0.0,48.076333333335555,1,1.0
1699527332,0.0,101034.66666666666,85.1333333333314,0.0,0.0,49.221999999999156,1,1.0
1699527335,0.3333333333333333,693589.3333333334,84.48866666666679,0.0,0.0,48.81766666666468,1,1.0
1699527338,0.3333333333333333,9557.333333333334,83.85233333333356,0.0,0.0,48.68133333333631,1,1.0
1699527341,22.333333333333332,58709.33333333333,83.46933333333193,0.0,0.0,48.43099999999686,1,1.0
1699527344,0.0,0.0,55.582666666668956,0.0,0.0,48.679666666668105,1,1.0
1699527347,0.0,0.0,51.85000000000097,0.0,0.0,48.73800000000241,1,1.0
1699527350,0.3333333333333333,141994.66666666666,51.4103333333284,0.0,0.0,48.7463333333338,1,1.0
1699527353,0.3333333333333333,140629.33333333334,51.2146666666716,0.0,0.0,48.49199999999837,1,1.0
1699527356,0.0,299008.0,65.70533333333151,0.0,0.0,49.75766666666701,1,1.0
1699527359,8.0,69632.0,96.84233333333395,0.0,0.0,47.89599999999822,1,1.0
1699527362,8.333333333333334,402773.3333333333,99.01800000000124,0.0,0.0,49.00200000000283,1,1.0
1699527365,8.0,8192.0,97.91899999999926,0.0,0.0,48.29633333333186,1,1.0
1699527368,8.0,118784.0,100.04266666666565,0.0,0.0,49.35333333333256,1,1.0
1699527371,8.333333333333334,86016.0,97.64433333333484,0.0,0.0,47.953333333333525,1,1.0
1699527374,0.0,131072.0,99.45966666666209,0.0,0.0,48.96433333333213,1,1.0
1699527377,0.0,6826.666666666667,99.83566666667078,0.0,0.0,48.787333333336086,1,1.0
1699527380,0.3333333333333333,0.0,99.53433333332941,0.0,0.0,48.86333333333217,1,1.0
1699527383,27.333333333333336,87381.33333333333,98.38466666666984,0.0,0.0,48.37599999999899,1,1.0
1699527386,0.0,12288.0,91.527999999996,0.0,0.0,49.00733333333725,1,1.0
1699527389,0.0,6826.666666666667,51.61333333333701,0.0,0.0,48.13333333333139,1,1.0
1699527392,0.0,0.0,52.079999999996886,0.0,0.0,48.99000000000038,1,1.0
1699527395,0.0,385024.0,51.31700000000032,0.0,0.0,48.399666666664416,1,1.0
1699527398,0.3333333333333333,976213.3333333334,51.9273333333355,0.0,0.0,49.017333333332004,1,1.0
1699527401,0.0,68266.66666666667,88.31499999999748,0.0,0.0,48.80433333333349,1,1.0
1699527404,15.333333333333334,4096.0,125.82633333333554,0.0,0.0,48.776000000002874,1,1.0
1699527407,15.666666666666666,15018.666666666666,126.06399999999849,0.0,0.0,48.754666666665194,1,1.0
1699527410,14.666666666666666,10922.666666666666,125.4406666666667,0.0,0.0,48.54733333333085,1,1.0
1699527413,15.666666666666668,13653.333333333334,126.50933333333523,0.0,0.0,48.84266666666857,1,1.0
1699527416,15.0,16384.0,126.65499999999884,0.0,0.0,49.06700000000031,1,1.0
1699527419,2.666666666666667,106496.0,126.0546666666681,0.0,0.0,48.90466666666422,1,1.0
1699527422,0.3333333333333333,215722.6666666667,126.0243333333298,0.0,0.0,48.94833333333372,1,1.0
1699527425,0.3333333333333333,263509.3333333333,125.42433333333368,0.0,0.0,48.34266666666857,1,1.0
1699527428,0.3333333333333333,4096.0,127.6043333333364,0.0,0.0,49.28866666666969,1,1.0
1699527431,0.3333333333333333,279893.3333333333,94.6929999999993,0.0,0.0,48.49933333333562,1,1.0
1699527434,0.3333333333333333,47786.666666666664,53.34699999999915,0.0,0.0,49.00266666666721,1,1.0
1699527437,0.0,0.0,51.847666666668374,0.0,0.0,48.38933333332534,1,1.0
1699527440,0.0,42325.333333333336,52.98333333333236,0.0,0.0,49.0510000000019,1,1.0
1699527443,0.0,2730.6666666666665,52.14933333333465,0.0,0.0,48.66166666666686,1,1.0
1699527446,0.6666666666666666,591189.3333333334,89.91133333333225,0.0,0.0,49.29200000000128,1,1.0
1699527449,24.0,24576.0,136.367333333333,0.0,0.0,49.0143333333302,1,1.0
1699527452,24.0,103765.33333333333,138.42699999999604,0.0,0.0,48.94900000000294,1,1.0
1699527455,23.666666666666668,2730.6666666666665,138.06200000000536,0.0,0.0,48.71900000000218,1,1.0
1699527458,22.666666666666668,301738.6666666667,140.42833333332965,0.0,0.0,49.73666666666395,1,1.0
1699527461,0.0,12288.0,137.2900000000033,0.0,0.0,48.61433333333602,1,1.0
1699527464,0.0,4096.0,139.5296666666642,0.0,0.0,49.29200000000128,1,1.0
1699527467,0.0,28672.0,136.2986666666693,0.0,0.0,48.78466666666404,1,1.0
1699527470,84.33333333333333,8192.0,139.77266666666642,0.0,0.0,49.32500000000195,1,1.0
1699527473,0.0,8192.0,134.87399999999616,0.0,0.0,48.81233333333026,1,1.0
1699527476,0.0,6826.666666666667,106.90766666667088,0.0,0.0,48.96966666666654,1,1.0
1699527479,1.0,289450.6666666666,52.952333333334536,0.0,0.0,48.8640000000014,1,1.0
1699527482,0.0,39594.66666666667,52.25433333333058,0.0,0.0,48.754666666665194,1,1.0
1699527485,0.0,532480.0,51.97300000000299,0.0,0.0,48.19833333333372,1,1.0
1699527488,0.0,10922.666666666666,52.43633333333128,0.0,0.0,48.777333333331626,1,1.0
1699527491,0.0,17749.333333333336,88.21066666666593,0.0,0.0,49.460333333336166,1,1.0
1699527494,31.666666666666668,281258.6666666667,131.8399999999965,0.0,0.0,48.71033333333131,1,1.0
1699527497,30.666666666666668,8192.0,133.15133333333748,0.0,0.0,49.16800000000027,1,1.0
1699527500,30.666666666666668,139264.0,133.38699999999758,0.0,0.0,49.29366666666465,1,1.0
1699527503,30.666666666666668,86016.0,132.55033333333267,0.0,0.0,48.8506666666702,1,1.0
1699527506,31.0,240298.66666666666,134.33666666666977,0.0,0.0,49.39800000000105,1,1.0
1699527509,31.0,0.0,132.40699999999683,0.0,0.0,48.658666666665034,1,1.0
1699527512,0.0,1037653.3333333334,134.89700000000207,0.0,0.0,49.67566666666729,1,1.0
1699527515,0.6666666666666666,50517.333333333336,131.8120000000005,0.0,0.0,48.75433333333543,1,1.0
1699527518,0.0,0.0,133.759666666665,0.0,0.0,49.39499999999922,1,1.0
1699527521,0.0,8192.0,113.00766666666702,0.0,0.0,48.43633333333613,1,1.0
1699527524,0.3333333333333333,0.0,52.596999999999156,0.0,0.0,48.90266666666139,1,1.0
1699527527,0.0,0.0,51.926333333336515,0.0,0.0,48.36533333333014,1,1.0
1699527530,0.3333333333333333,0.0,52.26166666666782,0.0,0.0,48.76666666667248,1,1.0
1699527533,0.0,102400.0,52.45833333333334,0.0,0.0,48.81366666666386,1,1.0
1699527536,0.0,16384.0,85.22333333333275,0.0,0.0,50.28066666666806,1,1.0
1699527539,30.666666666666668,614400.0,129.53666666666686,0.0,0.0,47.766666666662786,1,1.0
1699527542,31.0,483328.0,134.6436666666656,0.0,0.0,49.56966666666752,1,1.0
1699527545,31.666666666666668,152917.3333333333,131.91166666666686,0.0,0.0,48.61966666667043,1,1.0
1699527548,27.666666666666668,90112.0,135.4210000000021,0.0,0.0,49.8106666666669,1,1.0
1699527551,0.0,234837.33333333334,131.54833333332985,0.0,0.0,48.56066666666205,1,1.0
1699527554,0.3333333333333333,9557.333333333334,136.33266666666896,0.0,0.0,50.27500000000388,1,1.0
1699527557,0.0,1365.3333333333333,130.27133333333282,0.0,0.0,47.993333333331975,1,1.0
1699527560,0.3333333333333333,0.0,133.53566666666788,0.0,0.0,49.25099999999899,1,1.0
1699527563,0.0,54613.33333333333,134.09100000000035,0.0,0.0,49.342999999998334,1,1.0
1699527566,0.0,4096.0,123.87799999999697,0.0,0.0,49.16433333333407,1,1.0
1699527569,0.0,69632.0,52.245000000000196,0.0,0.0,48.162333333336086,1,1.0
1699527572,0.0,6826.666666666667,53.16433333333407,0.0,0.0,48.921000000002095,1,1.0
1699527575,0.0,83285.33333333333,51.761333333328366,0.0,0.0,48.18466666666791,1,1.0
1699527578,0.6666666666666666,522922.6666666666,52.27766666667109,0.0,0.0,48.91333333333023,1,1.0
1699527581,0.0,907946.6666666666,72.10099999999996,0.0,0.0,49.26433333333504,1,1.0
1699527584,4.0,94208.0,102.94266666666954,0.0,0.0,48.8373333333293,1,1.0
1699527587,4.666666666666667,49152.0,100.49699999999818,0.0,0.0,48.38833333333605,1,1.0
1699527590,4.0,206165.33333333334,101.81166666666589,0.0,0.0,48.92966666666325,1,1.0
1699527593,1.0,405504.0,106.50433333333542,0.0,0.0,48.970000000001164,1,1.0
1699527596,0.3333333333333333,0.0,101.21600000000035,0.0,0.0,48.80666666666608,1,1.0
1699527599,0.0,4096.0,101.32466666666733,0.0,0.0,48.653666666670084,1,1.0
1699527602,13.333333333333334,176128.0,105.39133333333302,0.0,0.0,49.17766666666527,1,1.0
1699527605,0.6666666666666666,129706.66666666666,103.18366666666407,0.0,0.0,48.67766666667012,1,1.0
1699527608,0.0,0.0,101.87833333333158,0.0,0.0,49.02800000000085,1,1.0
1699527611,0.0,0.0,83.67866666666912,0.0,0.0,48.0983333333279,1,1.0
1699527614,0.3333333333333333,8192.0,53.498666666666395,0.0,0.0,49.20100000000093,1,1.0
1699527617,0.0,1365.3333333333333,51.91066666666787,0.0,0.0,48.214666666666744,1,1.0
1699527620,0.0,424618.6666666667,52.72133333333477,0.0,0.0,48.90133333333264,1,1.0
1699527623,0.3333333333333333,42325.333333333336,52.30066666666244,0.0,0.0,48.51366666666581,1,1.0
1699527626,4.666666666666667,11122005.333333334,99.43033333333733,0.0,0.0,49.610333333335205,1,1.0
1699527629,8.0,11120640.0,124.96433333333215,0.0,0.0,48.10366666666718,1,1.0
1699527632,8.0,11116544.0,127.97199999999913,0.0,0.0,49.17033333333288,1,1.0
1699527635,8.333333333333334,11175253.333333334,128.24399999999636,0.0,0.0,48.801333333331655,1,1.0
1699527638,2.3333333333333335,34133.33333333333,127.02600000000285,0.0,0.0,48.84466666666654,1,1.0
1699527641,0.3333333333333333,141994.66666666666,126.44233333333494,0.0,0.0,48.51066666666398,1,1.0
1699527644,0.0,1134592.0,130.05366666666427,0.0,0.0,49.37966666667003,1,1.0
1699527647,0.3333333333333333,0.0,126.19266666666954,0.0,0.0,48.38499999999962,1,1.0
1699527650,0.3333333333333333,43690.666666666664,128.0643333333331,0.0,0.0,49.11800000000221,1,1.0
1699527653,41.0,43690.66666666667,126.84699999999913,0.0,0.0,48.46499999999651,1,1.0
1699527656,0.0,0.0,85.95466666666714,0.0,0.0,49.15466666666907,1,1.0
1699527659,0.3333333333333333,215722.66666666666,51.97533333333073,0.0,0.0,48.26366666666581,1,1.0
1699527662,0.3333333333333333,192512.0,52.63133333333341,0.0,0.0,48.960333333336166,1,1.0
1699527665,0.3333333333333333,0.0,52.283666666665034,0.0,0.0,48.656666666662204,1,1.0
1699527668,0.3333333333333333,219818.66666666666,54.40933333333911,0.0,0.0,49.094000000002175,1,1.0
1699527671,12.666666666666666,20202837.333333332,157.86099999999473,0.0,0.0,48.299333333333685,1,1.0
1699527674,15.0,20205568.0,179.9273333333355,0.0,0.0,49.158666666665034,1,1.0
1699527677,15.666666666666668,20383061.333333332,179.64499999999921,0.0,0.0,49.117666666667596,1,1.0
1699527680,7.333333333333333,20202837.333333332,179.39599999999822,0.0,0.0,48.95733333333434,1,1.0
1699527683,0.0,5461.333333333333,178.93500000000253,0.0,0.0,48.76433333333019,1,1.0
1699527686,0.0,0.0,181.16733333333104,0.0,0.0,49.36833333333683,1,1.0
1699527689,0.3333333333333333,157013.3333333333,178.69133333333593,0.0,0.0,48.451333333330695,1,1.0
1699527692,0.0,727722.6666666667,181.17666666666628,0.0,0.0,49.211333333335155,1,1.0
1699527695,0.0,15018.666666666668,179.05233333333067,0.0,0.0,48.799666666668294,1,1.0
1699527698,95.0,215722.66666666666,181.723000000003,0.0,0.0,49.31799999999445,1,1.0
1699527701,0.0,1365.3333333333333,74.39733333333182,0.0,0.0,48.58133333333535,1,1.0
1699527704,0.0,88746.66666666666,53.37699999999799,0.0,0.0,49.012000000002445,1,1.0
1699527707,0.0,76458.66666666667,52.85966666666596,0.0,0.0,48.48366666666698,1,1.0
1699527710,0.6666666666666666,128341.33333333334,52.4746666666712,0.0,0.0,48.78566666666302,1,1.0
1699527713,0.3333333333333333,0.0,71.84533333333093,0.0,0.0,48.841666666669575,1,1.0
1699527716,24.0,47786.666666666664,188.4370000000005,0.0,0.0,49.16499999999845,1,1.0
1699527719,23.666666666666668,39594.666666666664,187.05099999999706,0.0,0.0,48.62200000000303,1,1.0
1699527722,24.0,0.0,190.23033333333538,0.0,0.0,49.471333333329916,1,1.0
1699527725,24.0,83285.33333333334,188.04833333333468,0.0,0.0,48.802999999999884,1,1.0
1699527728,24.333333333333332,559786.6666666667,191.17333333333468,0.0,0.0,49.64266666666663,1,1.0
1699527731,1.0,1365.3333333333333,187.2533333333316,0.0,0.0,48.54200000000128,1,1.0
1699527734,0.3333333333333333,0.0,190.19600000000113,0.0,0.0,49.384999999999614,1,1.0
1699527737,0.0,20480.0,190.240333333335,0.0,0.0,49.29633333333671,1,1.0
1699527740,0.3333333333333333,45056.0,189.47166666666453,0.0,0.0,49.04766666666061,1,1.0
1699527743,0.0,1365.3333333333333,180.27766666666625,0.0,0.0,49.16466666666869,1,1.0
1699527746,0.0,1365.3333333333333,53.43899999999849,0.0,0.0,48.985000000005435,1,1.0
1699527749,0.0,0.0,52.625666666669225,0.0,0.0,48.6820000000007,1,1.0
1699527752,0.0,34133.333333333336,52.50900000000062,0.0,0.0,48.79766666666061,1,1.0
1699527755,0.0,132437.33333333334,52.43366666666407,0.0,0.0,48.4963333333338,1,1.0
1699527758,0.0,4096.0,70.29200000000128,0.0,0.0,49.79833333333468,1,1.0
1699527761,30.666666666666664,6453930.666666667,191.1050000000008,0.0,0.0,48.40600000000268,1,1.0
1699527764,30.666666666666668,7109290.666666667,195.9656666666657,0.0,0.0,49.55966666666305,1,1.0
1699527767,31.333333333333332,6810282.666666667,195.6663333333321,0.0,0.0,49.45199999999991,1,1.0
1699527770,31.0,2730.6666666666665,195.80866666666896,0.0,0.0,49.34933333333174,1,1.0
1699527773,31.0,8191.999999999999,195.9986666666664,0.0,0.0,49.2436666666666,1,1.0
1699527776,17.333333333333332,0.0,198.2926666666657,0.0,0.0,49.85733333333823,1,1.0
