,timestamp,packge_ratio_package,bpf_cpu_time_us,bpf_page_cache_hit,cache_miss,cgroupfs_cpu_usage_us,cgroupfs_memory_usage_bytes,cgroupfs_system_cpu_usage_us,cgroupfs_user_cpu_usage_us,cpu_cycles,cpu_instructions,kubelet_cpu_usage,kubelet_memory_bytes,package_power,core_power,uncore_power,dram_power,node_type,id
48,1699527053,1.0,5227.333333333333,4.333333333333333,971182.3333333333,0.0,0.0,0.0,0.0,23017171874.666668,11934110289.666666,4.0,28672.0,22.990666666655066,0.0,0.0,0.8346666666693636,1.0,all containers
49,1699527056,1.0,5131.0,0.0,751548.3333333334,0.0,0.0,0.0,0.0,23979898312.666668,11634414515.0,4.333333333333334,505173.3333333333,27.050666666657584,0.0,0.0,1.4390000000009309,1.0,all containers
50,1699527059,1.0,5161.333333333333,4.333333333333333,1108203.3333333333,0.0,0.0,0.0,0.0,23549036941.0,13717060431.0,4.333333333333333,0.0,23.90799999998611,0.0,0.0,1.1250000000048601,1.0,all containers
51,1699527062,1.0,5155.333333333333,0.3333333333333333,972781.3333333333,0.0,0.0,0.0,0.0,22678151053.0,11163087748.333332,1.3333333333333333,191146.66666666666,26.06833333332421,0.0,0.0,1.0936666666675592,1.0,all containers
52,1699527065,1.0,5171.666666666666,0.6666666666666666,875603.3333333334,0.0,0.0,0.0,0.0,24372382089.666668,12197133702.666668,0.0,1365.3333333333333,28.298333333320137,0.0,0.0,0.8856666666688398,1.0,all containers
53,1699527068,1.0,5192.666666666667,5.333333333333333,1186229.0,0.0,0.0,0.0,0.0,24298620610.666668,13172017149.0,0.3333333333333333,110592.0,24.162333333321534,0.0,0.0,1.653666666670091,1.0,all containers
54,1699527071,1.0,5214.0,2.6666666666666665,922658.6666666667,0.0,0.0,0.0,0.0,25268648895.333336,11697200195.333332,0.3333333333333333,294912.0,23.461666666655212,0.0,0.0,0.46900000000218256,1.0,all containers
55,1699527074,1.0,4570.333333333334,6.333333333333334,1113995.3333333333,67070.0,0.0,0.0,67070.0,21618042490.666668,9649958535.0,0.0,572074.6666666666,18.35966666665626,0.0,0.0,0.9640000000023861,1.0,all containers
56,1699527077,1.0,1618.0,4.333333333333333,3205492.333333333,142452.0,0.0,76320.0,66132.0,2074514758.6666667,1932319042.0,0.0,10922.666666666666,1.5879999999888241,0.0,0.0,0.9143333333340777,1.0,all containers
57,1699527080,1.0,1394.3333333333333,5.333333333333333,1225975.3333333335,13638.0,0.0,13638.0,0.0,2289474764.0,1122053759.6666667,0.0,50517.333333333336,1.9396666666531601,0.0,0.0,1.124666666667821,1.0,all containers
58,1699527083,1.0,1415.6666666666665,1.3333333333333333,852729.6666666667,0.0,0.0,0.0,0.0,1780524342.6666665,996432991.6666666,0.0,199338.66666666666,0.7409999999896755,0.0,0.0,0.6016666666691961,1.0,all containers
59,1699527086,1.0,1392.6666666666665,1.6666666666666667,760246.3333333333,0.0,0.0,0.0,0.0,2239435097.6666665,1554557450.0,0.6666666666666666,4096.0,1.14699999998993,0.0,0.0,1.270333333336275,1.0,all containers
60,1699527089,1.0,1453.6666666666667,30.333333333333332,2652979.333333333,342546.0,614400.0,82188.0,260352.0,9884836639.333334,4797892929.666667,0.6666666666666666,2730.6666666666665,19.40833333332315,0.0,0.0,1.5503333333351108,1.0,all containers
61,1699527092,1.0,8958.0,3.6666666666666665,1606075.3333333335,0.0,0.0,0.0,0.0,27150301041.0,17640149693.666664,8.0,202069.33333333334,29.891333333320894,0.0,0.0,0.9903333333374391,1.0,all containers
62,1699527095,1.0,8912.0,0.3333333333333333,1336909.3333333335,0.0,0.0,0.0,0.0,27709128934.0,15364778083.0,8.333333333333334,114688.0,28.99399999998908,0.0,0.0,0.870666666667006,1.0,all containers
63,1699527098,1.0,8917.333333333334,5.333333333333333,1461855.3333333335,0.0,0.0,0.0,0.0,28268581507.0,17612538805.0,8.333333333333334,2730.6666666666665,30.383666666653873,0.0,0.0,1.3416666666671588,1.0,all containers
64,1699527101,1.0,8903.666666666666,1.3333333333333333,1224070.3333333335,0.0,0.0,0.0,0.0,27036944521.0,17016196125.666668,6.333333333333333,72362.66666666666,29.621999999986052,0.0,0.0,0.8010000000019133,1.0,all containers
65,1699527104,1.0,8929.666666666666,0.3333333333333333,1257862.0,0.0,0.0,0.0,0.0,28221263050.0,14982969085.333332,0.0,2730.6666666666665,30.702333333324837,0.0,0.0,1.2996666666707313,1.0,all containers
66,1699527107,1.0,8892.666666666666,0.0,1219962.6666666667,0.0,0.0,0.0,0.0,27458378191.333332,18603445007.666668,0.6666666666666666,356352.0,31.989999999985834,0.0,0.0,1.0623333333375555,1.0,all containers
67,1699527110,1.0,8927.666666666668,6.333333333333333,1519755.6666666667,0.0,0.0,0.0,0.0,26678141642.333336,16455638283.0,0.0,5461.333333333333,31.191333333323804,0.0,0.0,1.5906666666657472,1.0,all containers
68,1699527113,1.0,8901.666666666666,0.3333333333333333,1320586.6666666665,0.0,0.0,0.0,0.0,27705873684.666668,15719952298.0,28.333333333333332,35498.66666666667,28.670333333320734,0.0,0.0,0.47433333333660244,1.0,all containers
69,1699527116,1.0,8891.333333333332,0.3333333333333333,1054207.3333333335,0.0,0.0,0.0,0.0,26977352665.0,17740088602.666664,0.0,122880.0,30.162333333323964,0.0,0.0,1.3106666666693343,1.0,all containers
70,1699527119,1.0,1403.3333333333333,7.0,1227945.6666666665,63073.666666666664,0.0,34523.0,28550.666666666668,13088570650.666666,4880928806.666666,0.3333333333333333,103765.33333333333,15.022333333319686,0.0,0.0,0.6283333333340124,1.0,all containers
71,1699527122,1.0,1404.6666666666665,4.0,1368192.3333333335,164318.33333333334,0.0,1330.0,162988.33333333334,2044311174.3333333,1055452827.0,0.0,53248.0,1.3646666666560705,0.0,0.0,1.0270000000018626,1.0,all containers
72,1699527125,1.0,1403.0,1.3333333333333333,833584.6666666666,1121.0,0.0,253.33333333333334,874.0,2104023050.3333333,1326053075.6666665,0.3333333333333333,86016.0,0.5173333333223198,0.0,0.0,0.8766666666682283,1.0,all containers
73,1699527128,1.0,1398.0,1.0,782171.0,0.0,0.0,0.0,0.0,1641594568.3333333,1435284023.3333335,0.0,4096.0,0.801999999988773,0.0,0.0,1.0813333333377955,1.0,all containers
