,timestamp,bpf_cpu_time_us,bpf_page_cache_hit,platform_power,node_type,id
417,1699528160,1417.3333333333335,5.0,2.0,1.0,all containers
418,1699528163,6755.666666666667,24.0,60.0,1.0,all containers
419,1699528166,8943.333333333334,0.0,55.0,1.0,all containers
420,1699528169,8947.0,0.0,57.0,1.0,all containers
421,1699528172,8950.666666666666,4.333333333333333,56.0,1.0,all containers
422,1699528175,9020.666666666666,2.6666666666666665,56.0,1.0,all containers
423,1699528178,8938.0,0.0,56.0,1.0,all containers
424,1699528181,8985.666666666668,4.333333333333333,54.0,1.0,all containers
425,1699528184,8980.0,0.3333333333333333,57.0,1.0,all containers
426,1699528187,8949.666666666668,0.0,56.0,1.0,all containers
427,1699528190,8961.666666666666,0.0,56.0,1.0,all containers
428,1699528193,1442.3333333333335,9.666666666666666,24.0,1.0,all containers
429,1699528196,1360.6666666666665,0.0,3.0,1.0,all containers
430,1699528199,1406.3333333333333,0.0,3.0,1.0,all containers
431,1699528202,1391.3333333333335,4.666666666666667,2.0,1.0,all containers
432,1699528205,1455.3333333333333,24.666666666666668,4.0,1.0,all containers
433,1699528208,15097.333333333334,0.0,89.0,1.0,all containers
434,1699528211,15579.666666666666,4.333333333333333,85.0,1.0,all containers
435,1699528214,15577.666666666666,0.3333333333333333,86.0,1.0,all containers
436,1699528217,15663.666666666666,0.0,85.0,1.0,all containers
437,1699528220,15569.0,0.0,87.0,1.0,all containers
438,1699528223,15604.666666666666,4.666666666666667,85.0,1.0,all containers
439,1699528226,15573.333333333334,0.0,88.0,1.0,all containers
440,1699528229,15549.666666666666,0.0,88.0,1.0,all containers
441,1699528232,15579.333333333332,4.333333333333333,87.0,1.0,all containers
442,1699528235,15647.000000000002,2.6666666666666665,89.0,1.0,all containers
443,1699528238,1407.3333333333333,5.0,10.0,1.0,all containers
444,1699528241,1401.0,0.0,2.0,1.0,all containers
445,1699528244,1375.0,4.666666666666667,3.0,1.0,all containers
446,1699528247,1408.0,0.0,1.0,1.0,all containers
447,1699528250,1423.6666666666667,24.0,14.0,1.0,all containers
448,1699528253,23968.0,4.666666666666667,92.0,1.0,all containers
449,1699528256,23937.666666666668,0.0,92.0,1.0,all containers
450,1699528259,23969.666666666668,0.0,92.0,1.0,all containers
451,1699528262,23978.0,0.0,95.0,1.0,all containers
452,1699528265,24001.333333333332,4.666666666666667,93.0,1.0,all containers
453,1699528268,23980.333333333336,0.0,95.0,1.0,all containers
454,1699528271,23987.0,0.0,93.0,1.0,all containers
455,1699528274,24016.333333333336,4.666666666666667,92.0,1.0,all containers
456,1699528277,24114.666666666664,0.0,91.0,1.0,all containers
457,1699528280,19089.333333333332,18.0,90.0,1.0,all containers
458,1699528283,1436.6666666666667,8.0,3.0,1.0,all containers
459,1699528286,1382.0,0.0,0.0,1.0,all containers
460,1699528289,1388.3333333333335,0.0,3.0,1.0,all containers
461,1699528292,1394.3333333333333,0.0,1.0,1.0,all containers
462,1699528295,1442.0,32.666666666666664,4.0,1.0,all containers
463,1699528298,28867.666666666668,1.6666666666666667,74.0,1.0,all containers
464,1699528301,28882.666666666668,0.0,85.0,1.0,all containers
465,1699528304,28760.333333333332,5.666666666666667,82.0,1.0,all containers
466,1699528307,28882.333333333336,0.0,77.0,1.0,all containers
467,1699528310,28851.0,0.3333333333333333,84.0,1.0,all containers
468,1699528313,28818.333333333332,0.3333333333333333,83.0,1.0,all containers
469,1699528316,28858.333333333336,4.333333333333333,83.0,1.0,all containers
470,1699528319,28932.0,0.0,82.0,1.0,all containers
471,1699528322,29036.0,0.6666666666666666,83.0,1.0,all containers
472,1699528325,24131.333333333332,26.0,83.0,1.0,all containers
473,1699528328,1422.3333333333333,5.0,2.0,1.0,all containers
474,1699528331,1404.6666666666667,0.3333333333333333,2.0,1.0,all containers
475,1699528334,1417.6666666666667,2.0,2.0,1.0,all containers
476,1699528337,1434.0,5.333333333333333,1.0,1.0,all containers
477,1699528340,1435.3333333333333,24.666666666666668,5.0,1.0,all containers
478,1699528343,28485.0,6.666666666666666,82.0,1.0,all containers
479,1699528346,28828.999999999996,5.333333333333333,83.0,1.0,all containers
480,1699528349,28901.333333333336,1.3333333333333333,82.0,1.0,all containers
481,1699528352,28877.0,1.3333333333333333,81.0,1.0,all containers
482,1699528355,28785.0,2.6666666666666665,82.0,1.0,all containers
483,1699528358,28885.333333333336,4.666666666666667,81.0,1.0,all containers
484,1699528361,28914.0,2.6666666666666665,84.0,1.0,all containers
485,1699528364,28962.666666666668,0.3333333333333333,83.0,1.0,all containers
486,1699528367,29032.000000000004,6.0,82.0,1.0,all containers
487,1699528370,26202.666666666668,22.333333333333336,82.0,1.0,all containers
488,1699528373,1393.0,5.666666666666667,19.0,1.0,all containers
489,1699528376,1428.6666666666667,4.0,3.0,1.0,all containers
490,1699528379,1381.0,4.666666666666667,2.0,1.0,all containers
491,1699528382,1323.3333333333335,0.0,3.0,1.0,all containers
492,1699528385,1461.3333333333335,25.0,2.0,1.0,all containers
493,1699528388,5191.0,4.666666666666667,59.0,1.0,all containers
494,1699528391,5220.0,2.6666666666666665,56.0,1.0,all containers
495,1699528394,5219.333333333334,0.3333333333333333,58.0,1.0,all containers
496,1699528397,5319.666666666667,6.333333333333333,60.0,1.0,all containers
497,1699528400,5177.333333333333,0.0,58.0,1.0,all containers
498,1699528403,5206.0,0.6666666666666666,58.0,1.0,all containers
499,1699528406,5195.0,1.3333333333333333,59.0,1.0,all containers
500,1699528409,5201.0,4.666666666666667,60.0,1.0,all containers
501,1699528412,5214.333333333334,2.3333333333333335,55.0,1.0,all containers
502,1699528415,4646.666666666667,7.666666666666666,66.0,1.0,all containers
503,1699528418,1435.3333333333335,9.333333333333334,5.0,1.0,all containers
504,1699528421,1389.0,1.0,0.0,1.0,all containers
505,1699528424,1398.6666666666667,1.0,2.0,1.0,all containers
506,1699528427,1400.6666666666667,0.0,3.0,1.0,all containers
507,1699528430,1449.6666666666667,31.0,7.0,1.0,all containers
508,1699528433,8993.666666666668,0.3333333333333333,89.0,1.0,all containers
509,1699528436,8993.0,0.0,89.0,1.0,all containers
510,1699528439,8994.0,5.333333333333333,89.0,1.0,all containers
511,1699528442,8990.666666666668,0.0,87.0,1.0,all containers
512,1699528445,8856.333333333334,0.6666666666666666,91.0,1.0,all containers
513,1699528448,8806.666666666666,1.0,89.0,1.0,all containers
514,1699528451,9022.333333333334,4.666666666666667,91.0,1.0,all containers
515,1699528454,8995.0,0.3333333333333333,88.0,1.0,all containers
516,1699528457,8999.333333333332,0.0,91.0,1.0,all containers
517,1699528460,1405.0,6.333333333333333,92.0,1.0,all containers
518,1699528463,1424.3333333333333,3.3333333333333335,5.0,1.0,all containers
519,1699528466,1384.3333333333335,0.0,4.0,1.0,all containers
520,1699528469,1398.3333333333333,4.666666666666667,4.0,1.0,all containers
521,1699528472,1437.6666666666667,12.666666666666666,0.0,1.0,all containers
522,1699528475,11768.333333333334,18.333333333333332,141.0,1.0,all containers
523,1699528478,15591.666666666666,0.0,151.0,1.0,all containers
524,1699528481,15609.666666666666,5.666666666666667,150.0,1.0,all containers
525,1699528484,15619.0,0.3333333333333333,149.0,1.0,all containers
526,1699528487,15605.666666666668,0.6666666666666666,151.0,1.0,all containers
527,1699528490,15619.666666666666,5.333333333333333,152.0,1.0,all containers
528,1699528493,15639.333333333334,2.3333333333333335,152.0,1.0,all containers
529,1699528496,15600.666666666666,0.6666666666666666,151.0,1.0,all containers
530,1699528499,15617.999999999998,0.6666666666666666,151.0,1.0,all containers
531,1699528502,15621.0,5.333333333333333,153.0,1.0,all containers
532,1699528505,1400.6666666666665,6.666666666666667,41.0,1.0,all containers
533,1699528508,1410.3333333333335,1.6666666666666667,10.0,1.0,all containers
534,1699528511,1413.3333333333333,6.0,4.0,1.0,all containers
535,1699528514,1408.3333333333333,2.0,3.0,1.0,all containers
536,1699528517,1502.0,23.333333333333332,4.0,1.0,all containers
537,1699528520,23492.666666666668,4.333333333333333,134.0,1.0,all containers
538,1699528523,24046.333333333332,0.3333333333333333,153.0,1.0,all containers
539,1699528526,24049.0,1.3333333333333333,153.0,1.0,all containers
540,1699528529,24034.0,0.0,154.0,1.0,all containers
541,1699528532,24067.333333333336,4.666666666666667,155.0,1.0,all containers
542,1699528535,24117.0,3.6666666666666665,150.0,1.0,all containers
543,1699528538,24061.666666666668,0.6666666666666666,157.0,1.0,all containers
544,1699528541,24059.333333333336,5.0,156.0,1.0,all containers
545,1699528544,24073.666666666668,1.3333333333333333,157.0,1.0,all containers
546,1699528547,24003.0,6.333333333333334,158.0,1.0,all containers
547,1699528550,1389.0,6.0,18.0,1.0,all containers
548,1699528553,1418.3333333333333,5.666666666666667,8.0,1.0,all containers
549,1699528556,1394.6666666666667,0.3333333333333333,4.0,1.0,all containers
550,1699528559,1394.3333333333333,0.3333333333333333,4.0,1.0,all containers
551,1699528562,1452.3333333333333,30.333333333333332,9.0,1.0,all containers
552,1699528565,27286.333333333332,0.6666666666666666,122.0,1.0,all containers
553,1699528568,28883.666666666668,0.3333333333333333,152.0,1.0,all containers
554,1699528571,29086.333333333332,0.6666666666666666,152.0,1.0,all containers
555,1699528574,29101.333333333332,5.0,154.0,1.0,all containers
556,1699528577,29057.333333333332,0.6666666666666666,152.0,1.0,all containers
557,1699528580,29071.000000000004,0.3333333333333333,154.0,1.0,all containers
558,1699528583,28982.333333333332,4.666666666666667,155.0,1.0,all containers
559,1699528586,28913.333333333332,0.6666666666666666,154.0,1.0,all containers
560,1699528589,29105.333333333336,1.0,155.0,1.0,all containers
561,1699528592,28989.333333333332,0.3333333333333333,155.0,1.0,all containers
562,1699528595,1477.6666666666667,13.333333333333334,33.0,1.0,all containers
563,1699528598,1413.6666666666667,0.3333333333333333,7.0,1.0,all containers
564,1699528601,1405.0,0.3333333333333333,5.0,1.0,all containers
565,1699528604,1412.0,6.0,1.0,1.0,all containers
566,1699528607,1477.6666666666667,25.0,3.0,1.0,all containers
567,1699528610,26693.666666666668,6.0,145.0,1.0,all containers
568,1699528613,28976.333333333332,5.666666666666667,149.0,1.0,all containers
569,1699528616,29018.0,1.0,151.0,1.0,all containers
570,1699528619,29017.333333333332,0.0,150.0,1.0,all containers
571,1699528622,29080.666666666664,1.6666666666666667,153.0,1.0,all containers
572,1699528625,28972.666666666668,6.333333333333333,154.0,1.0,all containers
573,1699528628,29097.0,1.3333333333333333,155.0,1.0,all containers
574,1699528631,29088.0,0.3333333333333333,155.0,1.0,all containers
575,1699528634,28941.0,5.0,154.0,1.0,all containers
576,1699528637,28969.333333333332,1.6666666666666667,157.0,1.0,all containers
577,1699528640,1395.6666666666665,5.0,51.0,1.0,all containers
578,1699528643,1437.6666666666667,1.0,10.0,1.0,all containers
579,1699528646,1397.0,5.0,5.0,1.0,all containers
580,1699528649,1375.6666666666667,1.0,3.0,1.0,all containers
581,1699528652,1484.6666666666667,26.0,1.0,1.0,all containers
582,1699528655,4941.333333333333,7.333333333333333,31.0,1.0,all containers
583,1699528658,5163.666666666667,0.0,33.0,1.0,all containers
584,1699528661,5145.666666666667,0.0,25.0,1.0,all containers
585,1699528664,5180.333333333334,0.6666666666666666,31.0,1.0,all containers
586,1699528667,5190.0,5.666666666666667,26.0,1.0,all containers
587,1699528670,5168.666666666667,1.0,28.0,1.0,all containers
588,1699528673,5167.666666666666,0.3333333333333333,26.0,1.0,all containers
589,1699528676,5207.0,4.666666666666667,23.0,1.0,all containers
590,1699528679,5167.666666666666,0.3333333333333333,26.0,1.0,all containers
591,1699528682,5170.666666666667,0.3333333333333333,27.0,1.0,all containers
592,1699528685,1426.6666666666665,6.0,0.0,1.0,all containers
593,1699528688,1419.0,5.666666666666667,1.0,1.0,all containers
594,1699528691,1398.0,1.0,3.0,1.0,all containers
595,1699528694,1399.6666666666667,0.6666666666666666,3.0,1.0,all containers
596,1699528697,1605.3333333333333,29.0,8.0,1.0,all containers
597,1699528700,8915.666666666666,1.0,41.0,1.0,all containers
598,1699528703,8924.333333333334,0.3333333333333333,35.0,1.0,all containers
599,1699528706,8942.333333333334,4.666666666666667,40.0,1.0,all containers
600,1699528709,8933.0,0.3333333333333333,29.0,1.0,all containers
601,1699528712,8930.666666666666,0.0,31.0,1.0,all containers
602,1699528715,9013.0,3.3333333333333335,34.0,1.0,all containers
603,1699528718,8938.666666666666,4.666666666666667,34.0,1.0,all containers
604,1699528721,8921.333333333334,0.0,32.0,1.0,all containers
605,1699528724,8936.0,0.3333333333333333,33.0,1.0,all containers
606,1699528727,7633.333333333333,11.666666666666666,37.0,1.0,all containers
607,1699528730,1424.0,3.0,3.0,1.0,all containers
608,1699528733,1416.0,1.0,2.0,1.0,all containers
609,1699528736,1380.3333333333335,1.0,2.0,1.0,all containers
610,1699528739,1413.0,5.666666666666667,0.0,1.0,all containers
611,1699528742,1434.0,24.0,12.0,1.0,all containers
612,1699528745,15485.999999999998,1.0,43.0,1.0,all containers
613,1699528748,15477.333333333334,5.333333333333333,45.0,1.0,all containers
614,1699528751,15447.0,1.0,44.0,1.0,all containers
615,1699528754,15476.333333333334,1.3333333333333333,45.0,1.0,all containers
616,1699528757,15490.666666666666,5.333333333333333,43.0,1.0,all containers
617,1699528760,15456.0,0.0,45.0,1.0,all containers
618,1699528763,15490.0,0.3333333333333333,45.0,1.0,all containers
619,1699528766,15458.333333333334,0.0,43.0,1.0,all containers
620,1699528769,15456.333333333332,4.666666666666667,46.0,1.0,all containers
621,1699528772,9256.333333333334,12.333333333333334,26.0,1.0,all containers
622,1699528775,1464.3333333333333,6.666666666666667,1.0,1.0,all containers
623,1699528778,1410.3333333333335,5.0,1.0,1.0,all containers
624,1699528781,1399.0,1.6666666666666667,2.0,1.0,all containers
625,1699528784,1411.0,1.0,3.0,1.0,all containers
626,1699528787,1403.6666666666667,24.333333333333332,9.0,1.0,all containers
627,1699528790,23783.999999999996,4.666666666666667,53.0,1.0,all containers
628,1699528793,23850.0,1.3333333333333333,49.0,1.0,all containers
629,1699528796,23828.0,1.0,52.0,1.0,all containers
630,1699528799,23858.0,5.666666666666667,52.0,1.0,all containers
631,1699528802,23844.0,0.3333333333333333,54.0,1.0,all containers
632,1699528805,23850.0,0.6666666666666666,54.0,1.0,all containers
633,1699528808,23819.333333333332,1.0,54.0,1.0,all containers
634,1699528811,23855.333333333332,5.0,53.0,1.0,all containers
635,1699528814,23861.333333333332,1.3333333333333333,52.0,1.0,all containers
636,1699528817,14985.333333333332,18.333333333333332,62.0,1.0,all containers
637,1699528820,1418.6666666666665,9.0,3.0,1.0,all containers
638,1699528823,1398.0,1.0,5.0,1.0,all containers
639,1699528826,1388.6666666666667,1.3333333333333333,3.0,1.0,all containers
640,1699528829,1400.6666666666667,5.0,2.0,1.0,all containers
641,1699528832,1283.0,25.0,27.0,1.0,all containers
642,1699528835,28562.333333333332,0.6666666666666666,37.0,1.0,all containers
643,1699528838,28614.333333333332,3.3333333333333335,42.0,1.0,all containers
644,1699528841,28637.000000000004,5.0,38.0,1.0,all containers
645,1699528844,28645.999999999996,0.3333333333333333,39.0,1.0,all containers
646,1699528847,28686.666666666668,0.0,39.0,1.0,all containers
647,1699528850,28690.666666666668,4.333333333333333,39.0,1.0,all containers
648,1699528853,28606.0,0.3333333333333333,37.0,1.0,all containers
649,1699528856,28767.333333333336,0.3333333333333333,39.0,1.0,all containers
650,1699528859,28677.0,0.0,41.0,1.0,all containers
651,1699528862,20347.333333333336,28.0,40.0,1.0,all containers
652,1699528865,1436.3333333333333,4.333333333333333,2.0,1.0,all containers
653,1699528868,1388.0,1.0,0.0,1.0,all containers
654,1699528871,1408.3333333333335,5.0,2.0,1.0,all containers
655,1699528874,1416.3333333333333,0.6666666666666666,0.0,1.0,all containers
656,1699528877,1522.3333333333333,24.666666666666668,12.0,1.0,all containers
657,1699528880,28431.333333333332,3.0,44.0,1.0,all containers
658,1699528883,28533.666666666668,5.666666666666667,40.0,1.0,all containers
659,1699528886,28661.0,0.3333333333333333,40.0,1.0,all containers
660,1699528889,28596.0,0.3333333333333333,39.0,1.0,all containers
661,1699528892,28579.666666666664,4.333333333333333,40.0,1.0,all containers
662,1699528895,28610.999999999996,0.3333333333333333,39.0,1.0,all containers
663,1699528898,28619.333333333336,3.0,40.0,1.0,all containers
664,1699528901,28680.333333333336,0.3333333333333333,37.0,1.0,all containers
665,1699528904,28599.666666666668,5.666666666666667,39.0,1.0,all containers
666,1699528907,22497.333333333336,23.666666666666664,41.0,1.0,all containers
667,1699528910,1407.6666666666665,4.0,0.0,1.0,all containers
668,1699528913,1415.0,6.333333333333333,0.0,1.0,all containers
669,1699528916,1393.6666666666665,1.0,0.0,1.0,all containers
670,1699528919,1402.6666666666667,0.3333333333333333,2.0,1.0,all containers
671,1699528922,1415.0,23.333333333333332,6.0,1.0,all containers
672,1699528925,5223.666666666667,5.0,35.0,1.0,all containers
673,1699528928,5167.333333333334,0.0,41.0,1.0,all containers
674,1699528931,5171.666666666666,0.0,34.0,1.0,all containers
675,1699528934,5176.666666666667,4.666666666666667,37.0,1.0,all containers
676,1699528937,5215.333333333334,0.0,37.0,1.0,all containers
677,1699528940,5194.0,0.0,41.0,1.0,all containers
678,1699528943,5232.666666666667,3.0,39.0,1.0,all containers
679,1699528946,5181.333333333334,4.333333333333333,33.0,1.0,all containers
680,1699528949,5161.666666666666,0.3333333333333333,35.0,1.0,all containers
681,1699528952,4133.333333333334,5.666666666666666,40.0,1.0,all containers
682,1699528955,1457.0,8.0,5.0,1.0,all containers
683,1699528958,1423.0,4.333333333333333,3.0,1.0,all containers
684,1699528961,1394.3333333333333,1.3333333333333333,1.0,1.0,all containers
685,1699528964,1406.6666666666665,6.333333333333333,2.0,1.0,all containers
686,1699528967,5900.333333333334,25.666666666666668,27.0,1.0,all containers
687,1699528970,8940.333333333334,1.0,54.0,1.0,all containers
688,1699528973,8985.333333333332,1.6666666666666667,53.0,1.0,all containers
689,1699528976,8919.666666666666,4.666666666666667,51.0,1.0,all containers
690,1699528979,8954.666666666666,1.0,54.0,1.0,all containers
691,1699528982,8952.0,2.3333333333333335,54.0,1.0,all containers
692,1699528985,8948.0,4.666666666666667,55.0,1.0,all containers
693,1699528988,8926.0,1.0,52.0,1.0,all containers
694,1699528991,8931.666666666666,1.0,53.0,1.0,all containers
695,1699528994,8942.666666666666,0.3333333333333333,53.0,1.0,all containers
696,1699528997,1512.6666666666667,10.0,45.0,1.0,all containers
697,1699529000,1382.3333333333335,1.3333333333333333,4.0,1.0,all containers
698,1699529003,1410.0,1.6666666666666667,0.0,1.0,all containers
699,1699529006,1399.6666666666667,6.666666666666667,2.0,1.0,all containers
700,1699529009,1462.3333333333333,23.666666666666668,1.0,1.0,all containers
701,1699529012,14232.666666666668,1.0,81.0,1.0,all containers
702,1699529015,15552.666666666666,1.0,80.0,1.0,all containers
703,1699529018,15600.333333333334,7.0,83.0,1.0,all containers
704,1699529021,15512.333333333334,0.6666666666666666,80.0,1.0,all containers
705,1699529024,15551.666666666666,1.0,81.0,1.0,all containers
706,1699529027,15541.666666666668,4.333333333333333,76.0,1.0,all containers
707,1699529030,15553.333333333334,0.6666666666666666,82.0,1.0,all containers
708,1699529033,15553.666666666666,0.6666666666666666,81.0,1.0,all containers
709,1699529036,15567.666666666668,4.666666666666667,80.0,1.0,all containers
710,1699529039,15563.000000000002,2.0,82.0,1.0,all containers
711,1699529042,1387.6666666666667,5.666666666666667,1.0,1.0,all containers
712,1699529045,1420.3333333333335,2.0,3.0,1.0,all containers
713,1699529048,1395.0,5.333333333333333,3.0,1.0,all containers
714,1699529051,1400.6666666666665,1.3333333333333333,2.0,1.0,all containers
715,1699529054,1443.3333333333333,26.0,5.0,1.0,all containers
716,1699529057,23938.666666666668,5.0,91.0,1.0,all containers
717,1699529060,23946.0,0.6666666666666666,92.0,1.0,all containers
718,1699529063,23977.666666666668,2.3333333333333335,89.0,1.0,all containers
719,1699529066,23943.0,0.0,91.0,1.0,all containers
720,1699529069,23984.333333333332,4.666666666666667,86.0,1.0,all containers
721,1699529072,23950.0,1.6666666666666667,86.0,1.0,all containers
722,1699529075,23983.0,0.6666666666666666,87.0,1.0,all containers
723,1699529078,23984.666666666668,7.333333333333333,95.0,1.0,all containers
724,1699529081,23947.666666666668,1.0,86.0,1.0,all containers
725,1699529084,20857.0,18.666666666666668,90.0,1.0,all containers
726,1699529087,1423.3333333333333,9.0,3.0,1.0,all containers
727,1699529090,1402.3333333333333,1.0,2.0,1.0,all containers
728,1699529093,1407.0,1.6666666666666667,2.0,1.0,all containers
729,1699529096,1395.6666666666667,1.3333333333333333,2.0,1.0,all containers
730,1699529099,1419.0,30.0,7.0,1.0,all containers
731,1699529102,28861.0,1.0,83.0,1.0,all containers
732,1699529105,28875.333333333336,1.3333333333333333,86.0,1.0,all containers
733,1699529108,28885.0,6.666666666666667,86.0,1.0,all containers
734,1699529111,28877.666666666668,0.6666666666666666,87.0,1.0,all containers
735,1699529114,28943.333333333336,0.6666666666666666,86.0,1.0,all containers
736,1699529117,28829.333333333332,1.0,85.0,1.0,all containers
737,1699529120,28861.0,5.333333333333333,86.0,1.0,all containers
738,1699529123,28905.999999999996,2.0,88.0,1.0,all containers
739,1699529126,28894.0,1.6666666666666667,85.0,1.0,all containers
740,1699529129,26942.0,25.333333333333332,85.0,1.0,all containers
741,1699529132,1401.6666666666667,5.333333333333333,3.0,1.0,all containers
742,1699529135,1428.3333333333333,2.6666666666666665,4.0,1.0,all containers
743,1699529138,1435.3333333333335,5.0,4.0,1.0,all containers
744,1699529141,1388.0,5.0,3.0,1.0,all containers
745,1699529144,1424.3333333333333,25.333333333333332,0.0,1.0,all containers
746,1699529147,28162.666666666668,7.0,87.0,1.0,all containers
747,1699529150,28842.0,4.333333333333333,85.0,1.0,all containers
748,1699529153,28833.666666666668,0.3333333333333333,85.0,1.0,all containers
749,1699529156,28895.0,0.0,84.0,1.0,all containers
750,1699529159,28995.0,0.0,84.0,1.0,all containers
751,1699529162,29047.0,4.333333333333333,86.0,1.0,all containers
752,1699529165,28856.333333333336,0.3333333333333333,86.0,1.0,all containers
753,1699529168,29095.666666666668,0.0,85.0,1.0,all containers
754,1699529171,28933.333333333332,4.666666666666667,88.0,1.0,all containers
755,1699529174,28632.666666666664,9.0,86.0,1.0,all containers
756,1699529177,1585.0,5.0,0.0,1.0,all containers
757,1699529180,1426.6666666666667,0.0,3.0,1.0,all containers
758,1699529183,1427.3333333333333,5.0,3.0,1.0,all containers
759,1699529186,1406.0,0.0,2.0,1.0,all containers
760,1699529189,1447.0,24.0,1.0,1.0,all containers
761,1699529192,5209.0,4.333333333333333,57.0,1.0,all containers
762,1699529195,5237.0,0.3333333333333333,56.0,1.0,all containers
763,1699529198,5226.0,2.3333333333333335,55.0,1.0,all containers
764,1699529201,5227.0,0.0,57.0,1.0,all containers
765,1699529204,5217.0,5.0,54.0,1.0,all containers
766,1699529207,5139.666666666667,0.0,55.0,1.0,all containers
767,1699529210,5183.333333333333,0.0,56.0,1.0,all containers
768,1699529213,5220.0,4.666666666666667,56.0,1.0,all containers
769,1699529216,5193.333333333334,0.0,54.0,1.0,all containers
770,1699529219,5184.0,0.6666666666666666,57.0,1.0,all containers
771,1699529222,1435.3333333333333,9.333333333333334,1.0,1.0,all containers
772,1699529225,1405.3333333333335,0.3333333333333333,2.0,1.0,all containers
773,1699529228,1382.0,0.0,0.0,1.0,all containers
774,1699529231,1407.6666666666665,0.0,3.0,1.0,all containers
775,1699529234,1471.0,28.333333333333332,9.0,1.0,all containers
776,1699529237,8964.333333333334,0.0,85.0,1.0,all containers
777,1699529240,9003.666666666666,0.0,84.0,1.0,all containers
778,1699529243,9038.333333333334,4.666666666666667,86.0,1.0,all containers
779,1699529246,8967.333333333334,0.0,87.0,1.0,all containers
780,1699529249,8990.333333333334,0.0,83.0,1.0,all containers
781,1699529252,8965.666666666666,0.0,83.0,1.0,all containers
782,1699529255,9002.333333333334,5.0,90.0,1.0,all containers
783,1699529258,9021.333333333332,2.6666666666666665,85.0,1.0,all containers
784,1699529261,9009.333333333334,0.3333333333333333,85.0,1.0,all containers
785,1699529264,6865.333333333334,12.0,88.0,1.0,all containers
786,1699529267,1441.0,3.0,4.0,1.0,all containers
787,1699529270,1383.3333333333333,0.0,3.0,1.0,all containers
788,1699529273,1423.3333333333333,5.0,4.0,1.0,all containers
789,1699529276,1387.0,0.6666666666666666,2.0,1.0,all containers
790,1699529279,9691.666666666666,26.0,73.0,1.0,all containers
791,1699529282,15604.666666666666,0.0,137.0,1.0,all containers
792,1699529285,15617.333333333334,4.333333333333333,144.0,1.0,all containers
793,1699529288,15698.333333333332,0.0,144.0,1.0,all containers
794,1699529291,15613.0,0.3333333333333333,143.0,1.0,all containers
795,1699529294,15610.666666666666,4.666666666666667,142.0,1.0,all containers
796,1699529297,15597.0,0.6666666666666666,143.0,1.0,all containers
797,1699529300,15609.666666666666,0.6666666666666666,143.0,1.0,all containers
798,1699529303,15602.666666666666,1.3333333333333333,145.0,1.0,all containers
799,1699529306,15616.333333333332,5.666666666666667,146.0,1.0,all containers
800,1699529309,1369.6666666666665,5.0,101.0,1.0,all containers
801,1699529312,1342.6666666666665,0.3333333333333333,6.0,1.0,all containers
802,1699529315,1415.3333333333333,5.0,5.0,1.0,all containers
803,1699529318,1396.3333333333335,2.3333333333333335,5.0,1.0,all containers
804,1699529321,1472.0,25.333333333333332,3.0,1.0,all containers
805,1699529324,20745.333333333332,0.3333333333333333,145.0,1.0,all containers
806,1699529327,24022.0,4.333333333333333,150.0,1.0,all containers
807,1699529330,23988.0,0.0,150.0,1.0,all containers
808,1699529333,24064.666666666664,0.3333333333333333,149.0,1.0,all containers
809,1699529336,24061.666666666668,4.333333333333333,152.0,1.0,all containers
810,1699529339,24037.333333333332,0.0,155.0,1.0,all containers
811,1699529342,24072.0,0.0,152.0,1.0,all containers
812,1699529345,24008.0,4.666666666666667,154.0,1.0,all containers
813,1699529348,24029.0,0.0,155.0,1.0,all containers
814,1699529351,24013.666666666668,0.0,150.0,1.0,all containers
815,1699529354,1398.3333333333335,5.333333333333333,45.0,1.0,all containers
816,1699529357,1436.6666666666667,4.333333333333333,7.0,1.0,all containers
817,1699529360,1389.6666666666665,0.0,3.0,1.0,all containers
818,1699529363,1424.6666666666667,0.3333333333333333,3.0,1.0,all containers
819,1699529366,1464.3333333333333,27.666666666666668,2.0,1.0,all containers
820,1699529369,23844.333333333336,0.0,118.0,1.0,all containers
821,1699529372,28902.333333333332,0.0,156.0,1.0,all containers
822,1699529375,29182.999999999996,0.6666666666666666,156.0,1.0,all containers
823,1699529378,28765.666666666668,7.0,156.0,1.0,all containers
824,1699529381,28904.333333333336,0.0,157.0,1.0,all containers
825,1699529384,29039.666666666668,0.3333333333333333,156.0,1.0,all containers
826,1699529387,29035.666666666664,4.333333333333333,158.0,1.0,all containers
827,1699529390,28977.333333333336,0.0,158.0,1.0,all containers
828,1699529393,28954.333333333332,0.3333333333333333,157.0,1.0,all containers
829,1699529396,28999.0,0.0,160.0,1.0,all containers
830,1699529399,1337.0,9.333333333333334,12.0,1.0,all containers
831,1699529402,1432.0,0.0,11.0,1.0,all containers
832,1699529405,1414.3333333333333,0.3333333333333333,7.0,1.0,all containers
833,1699529408,1481.0,4.666666666666667,3.0,1.0,all containers
834,1699529411,1457.0,25.666666666666668,3.0,1.0,all containers
835,1699529414,23249.0,5.666666666666666,123.0,1.0,all containers
836,1699529417,28990.666666666664,0.0,157.0,1.0,all containers
837,1699529420,28929.333333333336,4.333333333333333,155.0,1.0,all containers
838,1699529423,28904.0,0.3333333333333333,159.0,1.0,all containers
839,1699529426,28783.0,0.0,156.0,1.0,all containers
840,1699529429,28948.333333333332,4.333333333333333,157.0,1.0,all containers
