,Unnamed: 0,model_name,model_class,model_file,features,fe_files,output_type,mae,mape,package_mae,core_mae,uncore_mae,dram_mae,package_mape,core_mape,uncore_mape,dram_mape,feature_group,power_range,mae_threshold
14,2,XgboostFitTrainer_1,xgboost,XgboostFitTrainer_1.json,"['bpf_cpu_time_us', 'bpf_page_cache_hit', 'cache_miss', 'cgroupfs_cpu_usage_us', 'cgroupfs_memory_usage_bytes', 'cgroupfs_system_cpu_usage_us', 'cgroupfs_user_cpu_usage_us', 'cpu_cycles', 'cpu_instructions', 'kubelet_cpu_usage', 'kubelet_memory_bytes']",[],AbsPower,3.245838531308084,1.4668856801390102,3.245838531308084,1.3356274394027425e-05,1.3356274394027425e-05,0.8430183239857403,3.698594302470744,0,0,1.4668856801390102,Basic,149.64933333332493,29.929866666664985
15,3,KNeighborsRegressorTrainer_1,scikit,KNeighborsRegressorTrainer_1.json,"['bpf_cpu_time_us', 'bpf_page_cache_hit', 'cache_miss', 'cgroupfs_cpu_usage_us', 'cgroupfs_memory_usage_bytes', 'cgroupfs_system_cpu_usage_us', 'cgroupfs_user_cpu_usage_us', 'cpu_cycles', 'cpu_instructions', 'kubelet_cpu_usage', 'kubelet_memory_bytes']",[],AbsPower,3.634599898065083,1.402470977440707,3.634599898065083,0.0,0.0,0.809641437308827,4.243688812115407,0,0,1.402470977440707,Basic,149.64933333332493,29.929866666664985
16,5,GradientBoostingRegressorTrainer_1,scikit,GradientBoostingRegressorTrainer_1.json,"['bpf_cpu_time_us', 'bpf_page_cache_hit', 'cache_miss', 'cgroupfs_cpu_usage_us', 'cgroupfs_memory_usage_bytes', 'cgroupfs_system_cpu_usage_us', 'cgroupfs_user_cpu_usage_us', 'cpu_cycles', 'cpu_instructions', 'kubelet_cpu_usage', 'kubelet_memory_bytes']",[],AbsPower,3.814689609705087,1.6010414279385854,3.814689609705087,0.0,0.0,0.9219331171303828,4.222618338863521,0,0,1.6010414279385854,Basic,149.64933333332493,29.929866666664985
17,6,PolynomialRegressionTrainer_1,scikit,PolynomialRegressionTrainer_1.json,"['bpf_cpu_time_us', 'bpf_page_cache_hit', 'cache_miss', 'cgroupfs_cpu_usage_us', 'cgroupfs_memory_usage_bytes', 'cgroupfs_system_cpu_usage_us', 'cgroupfs_user_cpu_usage_us', 'cpu_cycles', 'cpu_instructions', 'kubelet_cpu_usage', 'kubelet_memory_bytes']",['poly_scaler.pkl'],AbsPower,5.209046424199468,2.680393011296211,5.209046424199468,0.0,0.0,1.4939496328733206,5.262688634809551,0,0,2.680393011296211,Basic,149.64933333332493,29.929866666664985
18,1,SVRRegressorTrainer_1,scikit,SVRRegressorTrainer_1.json,"['bpf_cpu_time_us', 'bpf_page_cache_hit', 'cache_miss', 'cgroupfs_cpu_usage_us', 'cgroupfs_memory_usage_bytes', 'cgroupfs_system_cpu_usage_us', 'cgroupfs_user_cpu_usage_us', 'cpu_cycles', 'cpu_instructions', 'kubelet_cpu_usage', 'kubelet_memory_bytes']",[],AbsPower,8.334994223949364,2.5007556058358587,8.334994223949364,0.0,0.0,1.5400116336855283,7.982570925149221,0,0,2.5007556058358587,Basic,149.64933333332493,29.929866666664985
19,0,SGDRegressorTrainer_1,scikit,SGDRegressorTrainer_1.json,"['bpf_cpu_time_us', 'bpf_page_cache_hit', 'cache_miss', 'cgroupfs_cpu_usage_us', 'cgroupfs_memory_usage_bytes', 'cgroupfs_system_cpu_usage_us', 'cgroupfs_user_cpu_usage_us', 'cpu_cycles', 'cpu_instructions', 'kubelet_cpu_usage', 'kubelet_memory_bytes']",[],AbsPower,12.080590396666253,3.602899837220315,12.080590396666253,0.0,0.0,2.0312346843300486,12.697700632625562,0,0,3.602899837220315,Basic,149.64933333332493,29.929866666664985
20,4,LinearRegressionTrainer_1,scikit,LinearRegressionTrainer_1.json,"['bpf_cpu_time_us', 'bpf_page_cache_hit', 'cache_miss', 'cgroupfs_cpu_usage_us', 'cgroupfs_memory_usage_bytes', 'cgroupfs_system_cpu_usage_us', 'cgroupfs_user_cpu_usage_us', 'cpu_cycles', 'cpu_instructions', 'kubelet_cpu_usage', 'kubelet_memory_bytes']",[],AbsPower,13.028572632213669,3.795950533805689,13.028572632213669,0.0,0.0,2.298863291552292,13.66450979946993,0,0,3.795950533805689,Basic,149.64933333332493,29.929866666664985
21,5,GradientBoostingRegressorTrainer_1,scikit,GradientBoostingRegressorTrainer_1.json,"['bpf_block_irq', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,3.594444812076598,1.6594201196975638,3.594444812076598,0.0,0.0,0.9525359997765568,4.1325611081157,0,0,1.6594201196975638,CounterIRQCombined,149.64933333332493,29.929866666664985
22,2,XgboostFitTrainer_1,xgboost,XgboostFitTrainer_1.json,"['bpf_block_irq', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,3.751903794595036,1.6013358525554415,3.751903794595036,1.3356274394027425e-05,1.3356274394027425e-05,0.9144835336666538,4.249962795392676,0,0,1.6013358525554415,CounterIRQCombined,149.64933333332493,29.929866666664985
23,3,KNeighborsRegressorTrainer_1,scikit,KNeighborsRegressorTrainer_1.json,"['bpf_block_irq', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,4.630667176350349,2.4453206082782715,4.630667176350349,0.0,0.0,1.4326368501525135,4.741261732603352,0,0,2.4453206082782715,CounterIRQCombined,149.64933333332493,29.929866666664985
